nThread;timeInt;user;real;sys;pCPU
8;0.003142;0.013;0.012;0.000;110.83
8;0.003645;0.000;0.014;0.021;153.66
8;0.003008;0.013;0.011;0.000;109.71
8;0.003498;0.014;0.012;0.000;113.31
8;0.003142;0.007;0.013;0.003;85.93
8;0.003137;0.012;0.012;0.000;106.00
8;0.014526;0.058;0.024;0.000;239.72
8;0.002621;0.000;0.013;0.010;79.89
8;0.001658;0.000;0.010;0.005;54.76
8;0.014808;0.107;0.025;0.000;433.65
8;0.002189;0.013;0.012;0.000;113.02
8;0.003449;0.011;0.012;0.000;93.30
8;0.003046;0.010;0.012;0.000;81.13
8;0.002629;0.000;0.012;0.010;82.40
8;0.002970;0.000;0.012;0.010;88.05
8;0.002758;0.018;0.012;0.000;148.80
8;0.002973;0.000;0.012;0.010;88.73
8;0.003227;0.000;0.013;0.010;78.28
8;0.002899;0.010;0.012;0.000;83.20
8;0.003284;0.015;0.013;0.000;116.97
8;0.003225;0.014;0.012;0.000;113.27
8;0.004192;0.007;0.014;0.006;100.42
8;0.002881;0.012;0.012;0.000;102.19
8;0.002529;0.008;0.011;0.000;76.55
8;0.003115;0.000;0.012;0.013;113.69
8;0.004732;0.013;0.014;0.000;95.75
8;0.002725;0.000;0.012;0.008;67.08
8;0.001705;0.008;0.010;0.000;84.87
8;0.002920;0.016;0.012;0.000;137.74
8;0.003282;0.018;0.012;0.000;142.93
8;0.003063;0.010;0.012;0.002;102.05
8;0.003259;0.015;0.011;0.000;132.59
8;0.002129;0.016;0.011;0.000;136.90
8;0.002851;0.019;0.012;0.005;197.73
8;0.003135;0.012;0.013;0.000;95.71
8;0.002442;0.016;0.011;0.000;143.98
8;0.002771;0.015;0.012;0.000;131.08
8;0.001917;0.007;0.011;0.000;63.28
8;0.002790;0.018;0.011;0.000;159.80
8;0.003168;0.013;0.012;0.000;100.60
8;0.003338;0.021;0.011;0.000;181.56
8;0.003754;0.016;0.014;0.000;118.76
8;0.002632;0.009;0.011;0.000;84.65
8;0.002711;0.018;0.014;0.006;167.66
8;0.002874;0.000;0.011;0.010;89.31
8;0.003081;0.015;0.013;0.001;118.42
8;0.002988;0.010;0.012;0.000;85.37
8;0.002983;0.014;0.011;0.000;125.08
8;0.002959;0.000;0.012;0.010;84.07
8;0.003009;0.010;0.012;0.002;105.68
8;0.003656;0.000;0.012;0.011;99.64
8;0.002530;0.010;0.013;0.000;75.37
8;0.003206;0.000;0.014;0.011;85.72
8;0.003790;0.017;0.013;0.004;168.94
8;0.002711;0.009;0.012;0.000;75.12
8;0.001193;0.007;0.010;0.000;72.95
8;0.002997;0.009;0.011;0.000;79.24
8;0.003126;0.000;0.012;0.011;98.42
8;0.003857;0.026;0.012;0.000;220.21
8;0.002894;0.000;0.012;0.010;83.52
8;0.002351;0.014;0.011;0.000;129.92
8;0.002886;0.009;0.012;0.000;77.78
8;0.002840;0.009;0.012;0.000;76.74
8;0.003888;0.028;0.012;0.000;237.97
8;0.003743;0.012;0.013;0.000;90.91
8;0.003251;0.017;0.012;0.000;137.14
8;0.007305;0.046;0.017;0.000;264.46
8;0.003121;0.013;0.012;0.000;106.94
8;0.003178;0.014;0.012;0.000;116.62
8;0.002404;0.015;0.012;0.000;125.94
8;0.002889;0.010;0.011;0.000;86.79
8;0.002807;0.012;0.012;0.012;195.27
8;0.003120;0.013;0.012;0.000;110.53
8;0.003069;0.000;0.013;0.013;107.12
8;0.002506;0.008;0.011;0.000;75.32
8;0.002676;0.000;0.012;0.009;76.66
8;0.003529;0.017;0.013;0.000;134.17
8;0.003237;0.016;0.012;0.000;135.71
8;0.003078;0.000;0.012;0.013;114.37
8;0.002828;0.018;0.012;0.000;149.92
8;0.002999;0.012;0.011;0.000;108.12
8;0.003355;0.018;0.012;0.000;152.60
8;0.002732;0.020;0.013;0.000;153.58
8;0.002622;0.000;0.012;0.009;76.25
8;0.002925;0.010;0.012;0.000;85.10
8;0.002651;0.009;0.011;0.000;82.86
8;0.002941;0.012;0.011;0.000;104.90
8;0.003026;0.010;0.012;0.000;85.31
8;0.001793;0.000;0.010;0.007;71.07
8;0.002957;0.000;0.011;0.011;99.99
8;0.001250;0.006;0.011;0.000;57.30
8;0.003032;0.012;0.012;0.000;99.11
8;0.002586;0.009;0.011;0.000;83.23
8;0.003542;0.000;0.013;0.016;125.94
8;0.002723;0.008;0.011;0.000;74.95
8;0.005096;0.036;0.014;0.000;246.78
8;0.002515;0.015;0.011;0.000;142.62
8;0.004608;0.030;0.014;0.000;214.51
8;0.002958;0.000;0.012;0.009;80.94
8;0.002911;0.011;0.013;0.000;82.78
8;0.003150;0.014;0.012;0.000;118.11
8;0.003119;0.013;0.012;0.000;110.69
8;0.002848;0.000;0.012;0.009;78.95
8;0.002913;0.012;0.012;0.000;102.53
8;0.004181;0.025;0.013;0.000;199.24
8;0.002718;0.010;0.011;0.000;84.43
8;0.002997;0.000;0.012;0.010;86.98
8;0.004348;0.015;0.014;0.000;107.67
8;0.002556;0.011;0.011;0.000;100.39
8;0.003074;0.013;0.012;0.000;104.88
8;0.002531;0.001;0.011;0.008;74.27
8;0.003172;0.020;0.013;0.000;162.06
8;0.003067;0.012;0.012;0.000;101.19
8;0.002946;0.010;0.013;0.000;82.77
8;0.002649;0.000;0.011;0.023;215.95
8;0.002907;0.000;0.013;0.010;83.19
8;0.002933;0.012;0.012;0.000;105.13
8;0.002707;0.008;0.011;0.000;74.36
8;0.002998;0.013;0.013;0.000;99.67
