nThread;timeInt;user;real;sys;pCPU
4;0.001086;0.005;0.009;0.000;50.90
4;0.001208;0.005;0.010;0.000;51.05
4;0.001391;0.006;0.012;0.000;49.49
4;0.001144;0.006;0.011;0.000;52.03
4;0.001098;0.005;0.010;0.000;55.23
4;0.001411;0.006;0.010;0.000;57.17
4;0.001205;0.004;0.009;0.000;48.73
4;0.001258;0.000;0.012;0.006;48.01
4;0.001118;0.005;0.010;0.000;51.18
4;0.001088;0.006;0.012;0.000;49.41
4;0.001221;0.005;0.010;0.000;46.67
4;0.001101;0.006;0.011;0.000;51.21
4;0.001350;0.006;0.012;0.000;56.09
4;0.001568;0.006;0.012;0.000;52.76
4;0.001098;0.006;0.012;0.000;49.94
4;0.001085;0.006;0.011;0.000;48.43
4;0.001397;0.006;0.012;0.000;49.32
4;0.001144;0.000;0.010;0.005;49.79
4;0.001174;0.000;0.012;0.006;51.73
4;0.001112;0.005;0.011;0.000;49.48
4;0.001069;0.003;0.011;0.003;53.93
4;0.001400;0.000;0.011;0.006;57.42
4;0.001145;0.006;0.011;0.000;54.69
4;0.001064;0.005;0.011;0.000;51.60
4;0.001089;0.005;0.010;0.000;50.24
4;0.001367;0.006;0.011;0.000;50.01
4;0.001134;0.007;0.010;0.000;70.60
4;0.001257;0.006;0.011;0.000;53.08
4;0.001077;0.000;0.010;0.005;48.59
4;0.001190;0.000;0.010;0.005;54.94
4;0.001075;0.005;0.010;0.000;55.66
4;0.001129;0.005;0.011;0.000;47.45
4;0.001139;0.005;0.009;0.000;54.05
4;0.001129;0.005;0.009;0.000;56.55
4;0.001250;0.006;0.010;0.000;59.24
4;0.001119;0.006;0.012;0.000;48.57
4;0.001185;0.006;0.010;0.000;52.94
4;0.001091;0.000;0.010;0.005;52.14
4;0.001138;0.000;0.011;0.005;53.35
4;0.001113;0.005;0.010;0.000;52.51
4;0.001263;0.007;0.011;0.000;65.39
4;0.001474;0.006;0.011;0.000;54.58
4;0.001140;0.006;0.011;0.000;50.98
4;0.001252;0.006;0.011;0.000;49.75
4;0.001205;0.000;0.011;0.005;49.62
4;0.001435;0.005;0.010;0.000;54.16
4;0.001137;0.006;0.011;0.000;48.75
4;0.001215;0.000;0.010;0.005;55.79
4;0.001097;0.005;0.010;0.000;53.82
4;0.001231;0.006;0.011;0.000;56.32
4;0.001129;0.005;0.010;0.000;50.84
4;0.001120;0.006;0.011;0.000;53.37
4;0.001316;0.006;0.011;0.000;52.63
4;0.001230;0.006;0.012;0.000;52.28
4;0.001067;0.005;0.009;0.000;53.64
4;0.001196;0.005;0.010;0.000;50.98
4;0.001105;0.000;0.010;0.005;52.91
4;0.001096;0.006;0.011;0.000;51.87
4;0.001436;0.006;0.011;0.000;53.04
4;0.001685;0.000;0.012;0.006;54.69
4;0.001229;0.000;0.010;0.005;54.51
4;0.001269;0.007;0.012;0.000;55.51
4;0.001213;0.005;0.010;0.000;49.14
4;0.001143;0.006;0.011;0.000;51.36
4;0.001078;0.000;0.010;0.005;53.30
4;0.001113;0.006;0.011;0.000;49.49
4;0.001121;0.005;0.010;0.000;54.22
4;0.001134;0.005;0.010;0.000;55.96
4;0.001377;0.006;0.011;0.000;60.47
4;0.001124;0.006;0.011;0.000;50.37
4;0.001181;0.004;0.010;0.002;55.16
4;0.001088;0.005;0.011;0.000;46.65
4;0.001231;0.000;0.011;0.005;53.38
4;0.001155;0.005;0.010;0.000;49.53
4;0.001178;0.005;0.009;0.000;52.77
4;0.002328;0.007;0.013;0.000;51.99
4;0.001286;0.006;0.010;0.002;77.42
4;0.001139;0.005;0.010;0.000;53.71
4;0.001066;0.000;0.010;0.005;51.74
4;0.001156;0.005;0.010;0.000;50.34
4;0.001475;0.009;0.010;0.000;84.60
4;0.001092;0.005;0.010;0.000;50.33
4;0.001285;0.006;0.011;0.000;55.91
4;0.001154;0.000;0.010;0.005;52.91
4;0.001209;0.006;0.011;0.000;53.39
4;0.001070;0.005;0.011;0.000;47.49
4;0.001243;0.006;0.011;0.001;56.88
4;0.001085;0.005;0.011;0.000;49.86
4;0.001208;0.005;0.011;0.000;47.78
4;0.001060;0.000;0.012;0.005;47.60
4;0.001704;0.001;0.013;0.006;56.55
4;0.001209;0.006;0.011;0.000;53.90
4;0.001338;0.006;0.013;0.000;49.43
4;0.001444;0.006;0.012;0.000;52.90
4;0.001085;0.000;0.011;0.005;51.81
4;0.001308;0.006;0.011;0.000;53.65
4;0.001234;0.006;0.011;0.000;51.69
4;0.001106;0.006;0.012;0.000;49.21
4;0.001191;0.007;0.012;0.002;76.99
4;0.001286;0.007;0.012;0.002;77.31
4;0.001250;0.006;0.011;0.000;55.64
4;0.001350;0.006;0.012;0.000;50.79
4;0.001309;0.008;0.013;0.000;64.74
4;0.001215;0.006;0.011;0.000;52.00
4;0.001128;0.006;0.012;0.000;50.93
4;0.001074;0.005;0.010;0.000;51.23
4;0.001111;0.000;0.012;0.005;47.56
4;0.001187;0.005;0.010;0.000;53.53
4;0.001082;0.005;0.011;0.000;49.65
4;0.001168;0.006;0.011;0.000;55.74
4;0.001308;0.006;0.011;0.000;53.36
