| Version  | Threads |        TimeInt        |         User         |          Sys           |         Real         |      Speedup       |      Efficiency     |
|  Serial  |    1    |  0.005657928571428571 | 0.018449612403100776 | 0.00036170212765957447 | 0.02476433121019108  |        1.0         |         1.0         |
| Parallel |    1    | 0.0057885426829268295 | 0.01869655172413793  |  0.001259493670886076  | 0.025388059701492535 | 0.9774357522000309 |  0.9774357522000309 |
| Parallel |    2    |  0.005634493055555555 | 0.02376973684210526  | 0.0013892215568862274  | 0.02793373493975904  | 1.0041592944816764 |  0.5020796472408382 |
| Parallel |    4    |  0.004894558823529412 | 0.027013793103448275 |  0.000913907284768212  | 0.02484905660377358  | 1.1559629325996539 | 0.28899073314991347 |
| Parallel |    8    |  0.006051104395604395 | 0.04214772727272727  |  0.00308974358974359   | 0.027162162162162166 | 0.9350241214708785 | 0.11687801518385982 |
| Parallel |    16   |  0.009974816326530613 | 0.02355737704918033  |   0.0172520325203252   | 0.033233333333333344 | 0.5672213288158341 | 0.03545133305098963 |
