nThread;timeInt;user;real;sys;pCPU
0;0.000306;0.003;0.007;0.000;33.79
0;0.000423;0.003;0.009;0.000;36.49
0;0.000309;0.004;0.009;0.000;43.86
0;0.000413;0.004;0.009;0.000;42.56
0;0.000309;0.003;0.007;0.000;39.24
0;0.000308;0.004;0.009;0.000;43.99
0;0.000397;0.003;0.008;0.000;40.30
0;0.000322;0.004;0.011;0.000;36.25
0;0.000325;0.004;0.009;0.000;42.64
0;0.000379;0.003;0.007;0.000;42.08
0;0.000337;0.003;0.007;0.000;40.52
0;0.000352;0.003;0.009;0.000;34.88
0;0.000345;0.003;0.009;0.001;42.50
0;0.000336;0.000;0.008;0.003;41.22
0;0.000326;0.000;0.010;0.004;39.14
0;0.000318;0.004;0.008;0.000;42.49
0;0.000373;0.004;0.009;0.000;44.45
0;0.000320;0.003;0.009;0.000;38.70
0;0.000319;0.001;0.010;0.004;40.47
0;0.000339;0.003;0.008;0.000;34.27
0;0.000385;0.004;0.011;0.000;38.57
0;0.000322;0.003;0.008;0.000;41.38
0;0.000308;0.004;0.010;0.000;36.44
0;0.000308;0.003;0.008;0.000;37.44
0;0.000310;0.004;0.010;0.000;43.68
0;0.000311;0.004;0.009;0.000;41.68
0;0.000326;0.004;0.009;0.000;41.22
0;0.000311;0.003;0.008;0.000;41.45
0;0.000321;0.004;0.011;0.000;41.00
0;0.000320;0.004;0.009;0.000;43.41
0;0.000320;0.004;0.009;0.000;39.57
0;0.000307;0.003;0.008;0.000;40.56
0;0.000307;0.000;0.010;0.004;41.06
0;0.000306;0.004;0.010;0.000;39.17
0;0.000322;0.003;0.008;0.000;39.86
0;0.000308;0.000;0.009;0.004;44.61
0;0.000310;0.004;0.010;0.000;41.04
0;0.000317;0.003;0.007;0.000;43.45
0;0.000363;0.004;0.009;0.000;40.84
0;0.000410;0.004;0.010;0.000;45.19
0;0.000351;0.004;0.009;0.000;44.97
0;0.000323;0.003;0.008;0.000;42.00
0;0.000406;0.004;0.010;0.000;46.51
0;0.000308;0.003;0.009;0.000;39.18
0;0.000307;0.004;0.010;0.000;39.36
0;0.000320;0.004;0.009;0.000;43.39
0;0.000313;0.004;0.010;0.000;39.56
0;0.000308;0.003;0.008;0.000;40.20
0;0.000316;0.004;0.009;0.000;41.16
0;0.000345;0.004;0.009;0.000;43.98
0;0.000305;0.004;0.010;0.000;41.53
0;0.000308;0.004;0.008;0.000;42.97
0;0.000315;0.003;0.009;0.000;39.57
0;0.000309;0.004;0.008;0.000;42.18
0;0.000309;0.000;0.011;0.004;40.73
0;0.000332;0.004;0.010;0.000;43.81
0;0.000306;0.003;0.008;0.000;41.20
0;0.000353;0.005;0.013;0.000;38.78
0;0.000531;0.004;0.009;0.000;44.16
0;0.000347;0.004;0.011;0.000;33.15
0;0.000323;0.004;0.010;0.000;44.09
0;0.000408;0.004;0.011;0.000;40.30
0;0.000319;0.003;0.007;0.000;42.64
0;0.000368;0.004;0.008;0.000;42.52
0;0.000337;0.004;0.009;0.000;43.52
0;0.000319;0.003;0.008;0.000;39.77
0;0.000414;0.004;0.009;0.000;45.30
0;0.000318;0.003;0.008;0.000;41.51
0;0.000387;0.004;0.009;0.000;42.78
0;0.000337;0.003;0.007;0.000;42.19
0;0.000359;0.004;0.009;0.000;41.08
0;0.000335;0.003;0.008;0.000;41.50
0;0.000340;0.004;0.009;0.000;40.97
0;0.000309;0.000;0.009;0.003;40.17
