nThread;timeInt;user;real;sys;pCPU
8;0.002285;0.007;0.010;0.000;76.81
8;0.000805;0.004;0.007;0.001;66.85
8;0.002549;0.009;0.012;0.000;76.09
8;0.001014;0.005;0.010;0.000;52.61
8;0.002058;0.008;0.010;0.000;74.30
8;0.006879;0.025;0.015;0.004;197.67
8;0.001978;0.014;0.009;0.000;147.87
8;0.002254;0.008;0.010;0.000;74.69
8;0.012401;0.058;0.020;0.000;295.80
8;0.002129;0.007;0.010;0.000;70.95
8;0.002558;0.008;0.011;0.000;78.87
8;0.002235;0.006;0.014;0.000;43.92
8;0.002332;0.000;0.011;0.007;66.42
8;0.002389;0.000;0.009;0.007;82.54
8;0.002798;0.012;0.010;0.000;116.52
8;0.002616;0.012;0.010;0.000;118.73
8;0.001995;0.006;0.009;0.000;66.51
8;0.001983;0.007;0.009;0.000;74.33
8;0.002386;0.008;0.013;0.000;63.63
8;0.002311;0.016;0.011;0.000;149.76
8;0.003151;0.011;0.012;0.000;91.38
8;0.002402;0.004;0.010;0.004;74.88
8;0.002686;0.014;0.010;0.000;138.90
8;0.002679;0.015;0.011;0.000;137.22
8;0.002475;0.010;0.010;0.000;95.64
8;0.002546;0.006;0.011;0.003;76.97
8;0.002788;0.012;0.010;0.000;116.86
8;0.002449;0.008;0.011;0.000;76.58
8;0.006636;0.046;0.015;0.000;309.26
8;0.005662;0.026;0.014;0.000;187.94
8;0.002399;0.000;0.010;0.008;75.72
8;0.003099;0.015;0.011;0.000;133.70
8;0.002933;0.020;0.011;0.000;185.63
8;0.002203;0.009;0.009;0.000;92.08
8;0.002503;0.010;0.011;0.000;90.14
8;0.002442;0.008;0.011;0.000;71.71
8;0.002350;0.010;0.010;0.000;95.29
8;0.002027;0.007;0.009;0.000;74.22
8;0.005061;0.033;0.014;0.005;272.40
8;0.001985;0.000;0.009;0.007;77.38
8;0.002415;0.010;0.012;0.000;84.65
8;0.002348;0.007;0.010;0.001;86.54
8;0.002077;0.007;0.011;0.000;65.69
8;0.004602;0.026;0.012;0.000;212.17
8;0.006492;0.031;0.015;0.000;199.57
8;0.002671;0.012;0.011;0.000;116.94
8;0.002573;0.015;0.010;0.000;148.93
8;0.002957;0.015;0.012;0.000;128.06
8;0.002012;0.006;0.009;0.000;76.28
8;0.006582;0.027;0.024;0.011;156.42
8;0.006767;0.026;0.018;0.000;144.64
8;0.002389;0.008;0.011;0.000;73.74
8;0.002797;0.020;0.011;0.000;183.97
8;0.002780;0.013;0.011;0.000;112.47
8;0.002566;0.008;0.010;0.000;77.20
8;0.002374;0.000;0.010;0.007;78.02
8;0.002809;0.014;0.013;0.008;168.56
8;0.000866;0.004;0.009;0.000;46.39
8;0.002433;0.009;0.011;0.000;77.36
8;0.002624;0.000;0.010;0.010;101.02
8;0.002446;0.007;0.009;0.000;73.88
8;0.002364;0.017;0.010;0.000;165.41
8;0.002244;0.007;0.010;0.000;73.07
8;0.003576;0.020;0.011;0.003;204.03
8;0.002256;0.007;0.011;0.000;66.87
8;0.002564;0.014;0.011;0.000;127.88
8;0.002319;0.006;0.009;0.000;69.81
8;0.000892;0.004;0.009;0.000;43.99
8;0.002116;0.011;0.009;0.000;119.72
8;0.004905;0.028;0.012;0.000;225.95
8;0.002433;0.009;0.011;0.000;88.80
8;0.002265;0.007;0.010;0.000;68.82
8;0.002360;0.010;0.010;0.000;99.98
8;0.002565;0.017;0.011;0.000;151.81
8;0.002415;0.008;0.009;0.000;86.24
8;0.004754;0.000;0.013;0.016;132.55
8;0.002491;0.009;0.010;0.000;94.75
8;0.006042;0.022;0.015;0.000;149.96
8;0.002510;0.010;0.010;0.000;97.79
8;0.002478;0.000;0.010;0.010;95.85
8;0.002465;0.010;0.011;0.000;96.28
8;0.002196;0.008;0.012;0.000;69.89
8;0.002619;0.012;0.010;0.000;112.73
8;0.002445;0.008;0.010;0.002;103.44
8;0.002406;0.010;0.011;0.000;91.13
8;0.002307;0.016;0.010;0.000;159.28
8;0.002190;0.008;0.011;0.000;70.85
8;0.002422;0.008;0.010;0.000;78.52
8;0.020528;0.126;0.030;0.021;488.43
8;0.003044;0.005;0.011;0.002;71.37
8;0.002418;0.008;0.010;0.000;80.87
8;0.002517;0.000;0.013;0.009;74.19
8;0.002476;0.000;0.010;0.009;97.76
8;0.002483;0.011;0.011;0.000;96.87
8;0.002615;0.011;0.011;0.000;101.46
8;0.002164;0.000;0.012;0.007;66.78
8;0.002407;0.000;0.011;0.009;90.93
