nThread;timeInt;user;real;sys;pCPU
16;0.005252;0.000;0.013;0.016;124.26
16;0.004837;0.018;0.016;0.000;112.28
16;0.005124;0.000;0.014;0.016;118.77
16;0.004348;0.000;0.012;0.013;119.17
16;0.005147;0.000;0.014;0.016;122.80
16;0.004480;0.000;0.012;0.014;117.86
16;0.004422;0.000;0.013;0.014;112.06
16;0.004606;0.000;0.013;0.014;113.09
16;0.004079;0.000;0.011;0.013;115.42
16;0.004985;0.000;0.014;0.015;114.21
16;0.004331;0.000;0.012;0.015;123.59
16;0.004138;0.000;0.012;0.013;109.64
16;0.004970;0.016;0.014;0.000;113.94
16;0.004383;0.014;0.013;0.000;105.62
16;0.004499;0.015;0.016;0.000;93.98
16;0.004866;0.016;0.014;0.000;108.44
16;0.004063;0.000;0.012;0.013;109.20
16;0.005428;0.000;0.014;0.016;115.87
16;0.003969;0.013;0.012;0.000;107.12
16;0.005166;0.000;0.014;0.016;114.99
16;0.004622;0.000;0.012;0.014;117.65
16;0.004986;0.015;0.015;0.000;100.49
16;0.004693;0.000;0.013;0.014;111.52
16;0.005181;0.000;0.013;0.013;107.27
16;0.004531;0.014;0.013;0.000;110.08
16;0.004415;0.000;0.012;0.013;110.27
16;0.004927;0.000;0.015;0.015;100.50
16;0.005016;0.015;0.013;0.000;121.47
16;0.004404;0.000;0.013;0.014;107.01
16;0.004967;0.000;0.014;0.016;115.84
16;0.004143;0.014;0.012;0.000;112.15
16;0.005515;0.000;0.015;0.016;113.24
16;0.004466;0.014;0.014;0.000;102.33
16;0.005017;0.000;0.013;0.014;111.04
16;0.004365;0.000;0.012;0.016;129.90
16;0.004498;0.014;0.013;0.000;109.92
16;0.004727;0.000;0.013;0.014;113.45
16;0.004418;0.000;0.012;0.013;114.03
16;0.004988;0.015;0.014;0.000;109.44
16;0.004580;0.007;0.013;0.007;111.89
16;0.004208;0.014;0.012;0.000;112.66
16;0.004113;0.000;0.012;0.013;110.85
16;0.005038;0.000;0.014;0.016;112.95
16;0.004155;0.000;0.012;0.013;113.02
16;0.004755;0.014;0.014;0.000;109.12
16;0.004730;0.000;0.012;0.014;120.90
16;0.004382;0.000;0.012;0.013;116.87
16;0.004660;0.016;0.014;0.000;112.50
16;0.004512;0.000;0.012;0.013;113.34
16;0.005096;0.000;0.015;0.016;109.01
16;0.007992;0.000;0.016;0.018;117.70
16;0.004906;0.016;0.015;0.000;107.80
16;0.004548;0.001;0.013;0.014;106.92
16;0.004658;0.000;0.012;0.014;115.60
16;0.005642;0.018;0.015;0.000;120.17
