nThread;timeInt;user;real;sys;pCPU
0;0.000051;0.000;0.009;0.003;36.07
0;0.000053;0.004;0.009;0.000;40.38
0;0.000057;0.001;0.011;0.004;43.40
0;0.000053;0.004;0.010;0.000;39.42
0;0.000053;0.004;0.009;0.000;41.91
0;0.000053;0.003;0.008;0.000;41.24
0;0.000052;0.000;0.010;0.004;42.04
0;0.000053;0.004;0.008;0.000;42.23
0;0.000052;0.004;0.011;0.000;40.00
0;0.000071;0.003;0.009;0.000;39.88
0;0.000051;0.004;0.012;0.000;37.56
0;0.000090;0.004;0.010;0.000;41.74
0;0.000052;0.000;0.008;0.003;40.12
0;0.000078;0.004;0.010;0.000;42.35
0;0.000051;0.003;0.009;0.000;39.11
0;0.000053;0.004;0.011;0.000;37.21
0;0.000053;0.004;0.009;0.000;42.86
0;0.000055;0.004;0.010;0.000;38.77
0;0.000054;0.004;0.009;0.000;40.39
0;0.000111;0.004;0.009;0.000;40.15
0;0.000054;0.004;0.010;0.000;37.86
0;0.000053;0.003;0.008;0.000;36.95
0;0.000051;0.004;0.010;0.000;37.94
0;0.000052;0.003;0.008;0.000;39.58
0;0.000060;0.000;0.010;0.004;39.41
0;0.000071;0.004;0.009;0.000;41.32
0;0.000050;0.004;0.009;0.000;39.01
0;0.000051;0.000;0.009;0.003;40.12
0;0.000052;0.000;0.010;0.004;43.04
0;0.000051;0.003;0.008;0.000;40.32
0;0.000051;0.003;0.009;0.000;37.53
0;0.000052;0.004;0.011;0.000;37.92
0;0.000050;0.004;0.009;0.000;41.08
0;0.000051;0.004;0.011;0.000;39.58
0;0.000072;0.004;0.009;0.000;42.22
0;0.000064;0.005;0.011;0.000;40.54
0;0.000051;0.001;0.009;0.003;41.60
0;0.000052;0.002;0.012;0.002;30.25
0;0.000053;0.004;0.011;0.000;37.60
0;0.000052;0.000;0.008;0.003;41.68
0;0.000081;0.004;0.010;0.000;38.99
0;0.000052;0.004;0.009;0.000;42.09
0;0.000050;0.004;0.011;0.000;39.34
0;0.000050;0.004;0.008;0.000;43.00
0;0.000071;0.004;0.012;0.000;35.90
0;0.000059;0.004;0.010;0.000;36.73
0;0.000051;0.004;0.011;0.000;38.49
0;0.000050;0.000;0.009;0.003;41.60
0;0.000052;0.003;0.009;0.000;38.40
0;0.000052;0.004;0.010;0.000;41.56
0;0.000053;0.003;0.008;0.000;40.85
0;0.000054;0.003;0.009;0.000;37.14
0;0.000053;0.000;0.010;0.004;41.84
0;0.000053;0.004;0.009;0.000;39.64
0;0.000051;0.004;0.011;0.000;36.89
0;0.000051;0.003;0.008;0.000;41.73
0;0.000071;0.004;0.011;0.000;36.15
0;0.000050;0.003;0.008;0.000;39.81
0;0.000054;0.005;0.012;0.000;38.80
0;0.000050;0.003;0.008;0.000;38.69
0;0.000072;0.004;0.011;0.000;36.82
0;0.000066;0.003;0.008;0.000;39.69
0;0.000051;0.004;0.009;0.000;39.41
0;0.000051;0.000;0.009;0.003;41.41
0;0.000051;0.004;0.011;0.000;37.73
0;0.000066;0.000;0.009;0.003;39.14
0;0.000065;0.003;0.008;0.000;40.41
0;0.000055;0.004;0.010;0.000;36.74
0;0.000050;0.003;0.008;0.000;38.92
0;0.000053;0.004;0.010;0.000;37.31
0;0.000097;0.000;0.010;0.004;45.51
0;0.000056;0.004;0.009;0.000;39.98
0;0.000068;0.004;0.009;0.000;41.52
0;0.000055;0.003;0.009;0.000;37.21
0;0.000074;0.004;0.009;0.000;41.36
0;0.000051;0.003;0.009;0.000;40.43
0;0.000068;0.004;0.011;0.000;37.19
0;0.000084;0.004;0.010;0.000;40.16
0;0.000073;0.003;0.009;0.000;39.04
0;0.000075;0.004;0.011;0.001;39.18
0;0.000072;0.004;0.009;0.000;45.02
0;0.000055;0.004;0.011;0.000;39.03
0;0.000053;0.004;0.011;0.000;39.30
0;0.000053;0.000;0.009;0.004;44.49
0;0.000083;0.005;0.012;0.000;39.94
0;0.000052;0.003;0.008;0.000;40.75
0;0.000053;0.004;0.009;0.000;38.48
0;0.000066;0.004;0.010;0.000;36.71
0;0.000052;0.003;0.009;0.000;37.72
0;0.000052;0.004;0.011;0.000;35.41
0;0.000052;0.003;0.008;0.000;42.46
0;0.000070;0.000;0.012;0.004;39.58
0;0.000052;0.004;0.009;0.000;39.93
0;0.000053;0.003;0.009;0.000;30.08
0;0.000076;0.000;0.013;0.005;40.42
0;0.000074;0.000;0.009;0.003;43.24
0;0.000073;0.005;0.013;0.000;35.43
0;0.000092;0.000;0.010;0.004;43.08
0;0.000103;0.000;0.011;0.004;41.00
0;0.000055;0.001;0.013;0.005;40.58
0;0.000058;0.004;0.011;0.000;38.78
0;0.000055;0.003;0.009;0.000;39.92
0;0.000056;0.004;0.010;0.000;36.51
0;0.000078;0.004;0.009;0.000;44.54
0;0.000064;0.004;0.010;0.000;41.72
0;0.000066;0.004;0.010;0.000;41.45
0;0.000072;0.003;0.009;0.000;36.89
0;0.000053;0.004;0.011;0.000;40.16
0;0.000054;0.003;0.009;0.000;36.62
0;0.000053;0.004;0.011;0.000;37.16
0;0.000058;0.004;0.009;0.000;44.72
0;0.000052;0.004;0.011;0.000;32.46
0;0.000068;0.004;0.010;0.000;39.48
0;0.000057;0.003;0.008;0.000;41.08
0;0.000054;0.004;0.010;0.000;36.97
0;0.000052;0.003;0.009;0.000;38.64
0;0.000069;0.004;0.010;0.000;40.29
0;0.000057;0.000;0.012;0.004;39.95
0;0.000090;0.004;0.010;0.000;36.78
0;0.000053;0.003;0.009;0.000;38.36
0;0.000083;0.000;0.010;0.004;38.98
0;0.000072;0.004;0.010;0.000;39.64
0;0.000062;0.004;0.010;0.000;37.38
0;0.000052;0.004;0.008;0.000;42.72
0;0.000087;0.005;0.011;0.000;49.08
0;0.000066;0.001;0.011;0.004;41.42
0;0.000057;0.004;0.009;0.000;38.59
0;0.000083;0.004;0.010;0.000;41.02
0;0.000073;0.004;0.009;0.000;41.57
0;0.000093;0.005;0.010;0.000;45.80
0;0.000053;0.000;0.010;0.004;41.01
0;0.000052;0.003;0.008;0.000;41.16
0;0.000061;0.000;0.010;0.004;41.39
0;0.000051;0.003;0.008;0.000;40.87
0;0.000069;0.000;0.009;0.004;44.20
0;0.000051;0.003;0.008;0.000;40.25
0;0.000052;0.004;0.011;0.000;34.82
0;0.000051;0.000;0.009;0.004;43.10
0;0.000051;0.004;0.010;0.000;36.77
0;0.000050;0.000;0.009;0.003;38.77
0;0.000052;0.003;0.009;0.000;38.76
0;0.000053;0.004;0.010;0.001;42.14
0;0.000052;0.004;0.009;0.000;42.32
0;0.000054;0.000;0.010;0.004;41.95
0;0.000053;0.003;0.009;0.000;38.43
0;0.000054;0.005;0.013;0.000;37.67
0;0.000060;0.004;0.010;0.000;44.25
0;0.000052;0.003;0.008;0.000;38.84
0;0.000050;0.003;0.009;0.000;37.52
0;0.000050;0.004;0.009;0.000;37.47
0;0.000072;0.004;0.009;0.000;39.78
0;0.000051;0.004;0.011;0.000;38.93
0;0.000051;0.003;0.009;0.000;38.87
0;0.000052;0.003;0.008;0.000;38.51
0;0.000077;0.004;0.010;0.000;41.55
0;0.000069;0.004;0.009;0.000;41.17
0;0.000075;0.000;0.012;0.005;41.92
0;0.000052;0.004;0.010;0.000;40.28
0;0.000052;0.003;0.009;0.000;40.11
0;0.000069;0.004;0.011;0.000;39.96
0;0.000053;0.003;0.008;0.000;39.71
0;0.000054;0.004;0.010;0.000;43.17
0;0.000052;0.004;0.009;0.000;39.19
0;0.000053;0.004;0.011;0.000;38.66
0;0.000054;0.004;0.009;0.000;37.69
0;0.000055;0.003;0.008;0.000;40.30
0;0.000053;0.004;0.011;0.000;37.03
0;0.000053;0.004;0.009;0.000;43.17
0;0.000052;0.000;0.011;0.004;40.32
0;0.000053;0.004;0.010;0.000;38.89
0;0.000052;0.003;0.009;0.000;40.77
0;0.000069;0.004;0.009;0.000;42.16
0;0.000054;0.003;0.008;0.000;40.33
0;0.000100;0.004;0.010;0.000;42.58
0;0.000053;0.003;0.008;0.000;40.37
0;0.000092;0.000;0.010;0.004;42.48
0;0.000052;0.000;0.008;0.003;42.19
0;0.000065;0.004;0.010;0.000;39.20
0;0.000055;0.004;0.010;0.000;39.72
0;0.000053;0.004;0.009;0.000;40.97
0;0.000098;0.004;0.010;0.000;41.51
0;0.000054;0.003;0.008;0.000;39.49
0;0.000061;0.004;0.009;0.000;40.39
0;0.000081;0.004;0.010;0.000;41.00
0;0.000082;0.000;0.011;0.005;46.14
0;0.000053;0.003;0.008;0.000;40.06
0;0.000081;0.004;0.010;0.000;41.67
0;0.000083;0.004;0.010;0.000;44.22
0;0.000053;0.004;0.011;0.000;35.89
0;0.000053;0.000;0.009;0.004;42.60
0;0.000052;0.003;0.008;0.000;37.69
0;0.000060;0.004;0.010;0.000;38.74
0;0.000052;0.003;0.008;0.000;38.89
0;0.000053;0.004;0.011;0.000;38.95
0;0.000076;0.000;0.009;0.003;40.43
0;0.000054;0.000;0.008;0.003;39.63
0;0.000056;0.004;0.010;0.000;42.18
0;0.000053;0.004;0.009;0.000;38.03
0;0.000112;0.004;0.010;0.000;43.05
0;0.000068;0.003;0.009;0.000;37.40
