nThread;timeInt;user;real;sys;pCPU
8;0.002464;0.009;0.012;0.000;69.38
8;0.014986;0.088;0.026;0.015;399.80
8;0.002638;0.008;0.013;0.002;75.62
8;0.001018;0.005;0.011;0.000;41.45
8;0.014828;0.081;0.028;0.007;313.04
8;0.008765;0.043;0.020;0.026;350.02
8;0.007186;0.041;0.017;0.000;239.27
8;0.002032;0.014;0.010;0.000;138.48
8;0.002394;0.015;0.010;0.000;148.12
8;0.005283;0.000;0.015;0.041;282.57
8;0.001547;0.012;0.010;0.000;114.43
8;0.005005;0.032;0.016;0.000;195.79
8;0.004462;0.034;0.014;0.000;241.27
8;0.002667;0.012;0.011;0.000;112.15
8;0.002143;0.015;0.013;0.000;118.59
8;0.005209;0.000;0.014;0.036;252.95
8;0.005361;0.037;0.016;0.000;235.94
8;0.002842;0.000;0.013;0.011;94.04
8;0.007564;0.036;0.017;0.000;218.54
8;0.002631;0.009;0.012;0.000;73.85
8;0.009738;0.037;0.020;0.037;371.54
8;0.002459;0.009;0.013;0.000;70.34
8;0.002572;0.009;0.012;0.000;75.27
8;0.002725;0.015;0.012;0.005;174.75
8;0.004608;0.022;0.017;0.000;127.68
8;0.002664;0.011;0.012;0.000;89.90
8;0.002810;0.013;0.011;0.000;119.08
8;0.002138;0.016;0.012;0.000;129.46
8;0.002629;0.014;0.011;0.000;125.70
8;0.007475;0.037;0.018;0.000;206.25
8;0.007437;0.000;0.020;0.074;370.40
8;0.007652;0.047;0.020;0.000;240.11
8;0.002870;0.000;0.012;0.011;90.53
8;0.002762;0.009;0.013;0.000;70.82
8;0.009310;0.072;0.019;0.000;367.52
8;0.006440;0.048;0.016;0.000;299.02
8;0.008859;0.062;0.021;0.000;300.66
8;0.015384;0.090;0.027;0.013;386.06
8;0.012834;0.069;0.022;0.017;391.50
8;0.013624;0.066;0.025;0.000;265.17
8;0.011374;0.047;0.021;0.008;265.69
8;0.012784;0.061;0.025;0.000;248.37
8;0.013166;0.082;0.024;0.013;389.59
8;0.016679;0.057;0.028;0.046;363.75
8;0.012241;0.088;0.024;0.006;392.29
8;0.013677;0.081;0.026;0.013;363.17
8;0.011819;0.068;0.023;0.000;291.45
8;0.005488;0.029;0.016;0.000;179.90
8;0.005399;0.036;0.014;0.000;251.94
