nThread;timeInt;user;real;sys;pCPU
1;0.000056;0.004;0.010;0.000;34.35
1;0.000067;0.004;0.010;0.000;41.16
1;0.000053;0.005;0.011;0.000;42.67
1;0.000055;0.000;0.012;0.004;39.95
1;0.000053;0.000;0.010;0.004;41.81
1;0.000055;0.000;0.009;0.003;41.49
1;0.000053;0.000;0.010;0.004;40.52
1;0.000053;0.003;0.008;0.000;38.07
1;0.000073;0.000;0.010;0.004;43.24
1;0.000071;0.004;0.010;0.000;40.73
1;0.000058;0.004;0.011;0.000;35.40
1;0.000053;0.003;0.008;0.000;38.00
1;0.000098;0.000;0.011;0.004;42.82
1;0.000053;0.004;0.010;0.000;38.72
1;0.000052;0.004;0.009;0.000;40.34
1;0.000074;0.000;0.010;0.004;41.55
1;0.000052;0.003;0.009;0.000;39.72
1;0.000056;0.004;0.009;0.000;39.40
1;0.000067;0.004;0.010;0.000;33.94
1;0.000054;0.003;0.011;0.000;32.43
1;0.000052;0.004;0.009;0.000;43.10
1;0.000052;0.004;0.011;0.000;34.46
1;0.000093;0.001;0.010;0.003;39.94
1;0.000069;0.004;0.009;0.000;41.54
1;0.000053;0.004;0.011;0.000;37.34
1;0.000052;0.003;0.008;0.000;39.43
1;0.000056;0.004;0.011;0.000;40.03
1;0.000079;0.000;0.010;0.004;41.01
1;0.000054;0.003;0.008;0.000;41.09
1;0.000069;0.004;0.010;0.000;40.71
1;0.000051;0.003;0.008;0.000;41.68
1;0.000052;0.004;0.009;0.000;46.07
1;0.000050;0.003;0.008;0.000;41.73
1;0.000051;0.004;0.010;0.000;39.17
1;0.000067;0.000;0.009;0.003;38.95
1;0.000053;0.004;0.009;0.000;40.59
1;0.000051;0.003;0.008;0.000;36.40
1;0.000098;0.004;0.010;0.000;39.26
1;0.000052;0.004;0.009;0.000;43.03
1;0.000077;0.004;0.009;0.000;39.52
1;0.000053;0.003;0.009;0.000;40.08
1;0.000052;0.004;0.009;0.000;47.10
1;0.000053;0.001;0.010;0.003;35.31
1;0.000055;0.004;0.010;0.000;43.38
1;0.000053;0.003;0.008;0.000;37.31
1;0.000072;0.003;0.008;0.000;38.22
1;0.000052;0.000;0.011;0.004;38.89
1;0.000053;0.004;0.011;0.000;35.61
1;0.000053;0.003;0.009;0.000;32.10
1;0.000073;0.000;0.007;0.003;40.44
1;0.000053;0.004;0.011;0.000;39.90
1;0.000053;0.004;0.009;0.000;38.47
1;0.000052;0.004;0.010;0.000;36.26
1;0.000084;0.004;0.009;0.000;42.31
1;0.000052;0.004;0.009;0.000;41.10
1;0.000079;0.004;0.011;0.000;38.43
1;0.000053;0.000;0.009;0.003;41.25
1;0.000053;0.003;0.010;0.000;33.76
1;0.000073;0.004;0.010;0.000;36.81
1;0.000052;0.003;0.008;0.000;38.84
1;0.000052;0.003;0.008;0.000;39.80
1;0.000056;0.001;0.011;0.004;41.13
1;0.000075;0.000;0.009;0.003;40.58
1;0.000053;0.000;0.009;0.003;38.78
1;0.000053;0.004;0.011;0.000;35.29
1;0.000053;0.003;0.009;0.000;39.50
1;0.000054;0.000;0.010;0.004;42.09
1;0.000053;0.003;0.009;0.000;40.70
1;0.000056;0.000;0.010;0.004;39.96
1;0.000055;0.004;0.010;0.000;39.61
1;0.000052;0.003;0.008;0.000;41.20
1;0.000056;0.003;0.009;0.000;37.22
1;0.000053;0.003;0.008;0.000;38.29
1;0.000070;0.004;0.010;0.000;40.22
1;0.000054;0.000;0.008;0.003;39.64
1;0.000053;0.000;0.010;0.004;40.25
1;0.000054;0.003;0.008;0.000;35.03
1;0.000077;0.001;0.010;0.003;41.34
1;0.000113;0.001;0.009;0.003;40.18
1;0.000071;0.004;0.009;0.000;37.29
1;0.000055;0.003;0.008;0.000;40.28
1;0.000053;0.004;0.011;0.000;38.67
1;0.000071;0.003;0.008;0.000;40.69
1;0.000056;0.004;0.010;0.000;36.82
1;0.000090;0.004;0.008;0.000;42.31
1;0.000055;0.004;0.009;0.000;38.36
1;0.000071;0.004;0.010;0.000;41.97
1;0.000096;0.004;0.010;0.000;37.74
1;0.000054;0.005;0.012;0.000;42.26
1;0.000142;0.004;0.010;0.000;43.71
1;0.000063;0.005;0.013;0.000;38.97
1;0.000056;0.004;0.009;0.000;40.43
1;0.000053;0.000;0.012;0.005;43.28
1;0.000083;0.004;0.011;0.000;40.53
1;0.000054;0.003;0.008;0.000;39.12
1;0.000055;0.001;0.012;0.004;39.80
1;0.000069;0.005;0.011;0.000;41.96
1;0.000054;0.001;0.009;0.003;42.98
1;0.000054;0.005;0.012;0.000;39.99
1;0.000059;0.004;0.009;0.000;38.94
1;0.000055;0.004;0.011;0.000;36.51
1;0.000055;0.004;0.010;0.000;41.02
1;0.000057;0.003;0.010;0.000;34.57
1;0.000052;0.004;0.009;0.000;42.90
1;0.000055;0.004;0.008;0.000;42.81
1;0.000052;0.004;0.011;0.000;39.85
1;0.000052;0.003;0.008;0.000;42.02
