| Version  | Threads |        TimeInt        |         User         |          Sys           |         Real         |       Speedup       |      Efficiency     |
|  Serial  |    1    | 0.0007763975155279503 | 0.00358641975308642  | 5.847953216374269e-06  | 0.007951515151515154 |         1.0         |         1.0         |
| Parallel |    1    |  0.000990925925925926 | 0.004174418604651163 |          0.0           | 0.009345864661654135 |  0.7835071171465019 |  0.7835071171465019 |
| Parallel |    2    | 0.0008961256830601092 | 0.004212121212121212 | 2.3529411764705884e-05 | 0.009346153846153844 |  0.8663935541683074 |  0.4331967770841537 |
| Parallel |    4    | 0.0007932938144329897 | 0.004070063694267516 |  6.17283950617284e-06  | 0.008796511627906976 |  0.9787010832586459 | 0.24467527081466148 |
| Parallel |    8    |  0.002665876404494382 | 0.009188172043010753 | 0.00026470588235294115 | 0.010636871508379886 | 0.29123537543564554 | 0.03640442192945569 |
| Parallel |    16   |  0.004658753333333333 | 0.002661764705882353 |  0.01382795698924731   | 0.013468750000000005 |  0.166653492893224  |  0.0104158433058265 |
