nThread;timeInt;user;real;sys;pCPU
8;0.036796;0.162;0.135;0.029;141.49
8;0.035327;0.185;0.133;0.000;139.23
8;0.034990;0.174;0.133;0.010;138.16
8;0.036617;0.144;0.136;0.043;138.26
8;0.042573;0.172;0.150;0.029;133.27
8;0.036162;0.187;0.134;0.000;139.75
8;0.035273;0.177;0.135;0.009;137.95
8;0.035905;0.168;0.134;0.020;139.75
8;0.035812;0.167;0.135;0.020;138.28
8;0.035943;0.174;0.134;0.011;138.11
8;0.035932;0.175;0.134;0.009;137.59
8;0.037178;0.185;0.135;0.010;144.15
8;0.035882;0.176;0.133;0.009;138.85
8;0.036539;0.159;0.134;0.032;142.34
8;0.036229;0.185;0.134;0.000;138.62
8;0.036007;0.186;0.134;0.000;139.16
8;0.035983;0.188;0.134;0.000;140.19
8;0.037711;0.180;0.136;0.009;139.01
8;0.035830;0.175;0.133;0.010;139.11
8;0.042909;0.159;0.152;0.043;133.08
8;0.035753;0.185;0.134;0.000;138.35
8;0.036379;0.178;0.134;0.009;139.20
8;0.035410;0.157;0.134;0.028;137.55
8;0.035793;0.170;0.134;0.015;138.22
8;0.035838;0.176;0.134;0.010;138.08
8;0.035736;0.176;0.133;0.009;138.62
8;0.036581;0.167;0.135;0.019;137.57
8;0.035216;0.185;0.133;0.000;139.18
8;0.039096;0.194;0.136;0.010;149.40
8;0.036790;0.173;0.135;0.014;138.68
8;0.041953;0.215;0.142;0.000;151.39
8;0.036974;0.188;0.134;0.000;139.58
8;0.036057;0.176;0.135;0.009;137.60
8;0.039103;0.185;0.137;0.010;142.24
8;0.036675;0.189;0.137;0.000;138.46
8;0.036330;0.186;0.135;0.000;138.26
8;0.036253;0.186;0.134;0.000;139.17
8;0.037141;0.189;0.136;0.000;138.40
8;0.039908;0.189;0.142;0.020;146.98
8;0.036441;0.180;0.137;0.010;139.33
8;0.036267;0.154;0.134;0.031;137.68
8;0.036837;0.169;0.139;0.021;136.77
8;0.035715;0.179;0.137;0.009;137.00
8;0.036354;0.190;0.137;0.000;138.39
8;0.038929;0.191;0.140;0.000;136.51
8;0.037288;0.173;0.139;0.018;137.54
8;0.036421;0.172;0.138;0.018;137.32
8;0.043259;0.186;0.152;0.019;134.49
8;0.036124;0.179;0.136;0.010;138.74
8;0.036470;0.179;0.137;0.010;137.74
8;0.035307;0.170;0.134;0.015;138.69
8;0.042963;0.180;0.144;0.019;137.63
8;0.035763;0.174;0.137;0.014;137.34
8;0.038323;0.173;0.136;0.023;144.26
8;0.035584;0.159;0.137;0.028;136.81
8;0.036048;0.177;0.135;0.010;138.28
8;0.035791;0.180;0.137;0.009;137.70
8;0.035891;0.189;0.140;0.000;134.73
8;0.035578;0.170;0.137;0.018;137.59
8;0.036813;0.182;0.137;0.010;140.43
8;0.037039;0.160;0.138;0.032;139.24
