nThread;timeInt;user;real;sys;pCPU
0;0.001014;0.006;0.012;0.000;48.41
0;0.001121;0.000;0.012;0.006;51.66
0;0.000750;0.006;0.012;0.000;49.75
0;0.000881;0.005;0.011;0.000;49.92
0;0.000744;0.005;0.011;0.000;43.58
0;0.001040;0.005;0.011;0.000;49.24
0;0.001004;0.006;0.012;0.000;48.54
0;0.000843;0.005;0.011;0.000;47.78
0;0.000765;0.006;0.013;0.000;45.90
0;0.001071;0.000;0.010;0.005;51.58
0;0.001014;0.006;0.010;0.000;55.92
0;0.001543;0.007;0.012;0.000;58.48
0;0.000995;0.005;0.011;0.000;46.83
0;0.000760;0.006;0.012;0.000;46.88
0;0.000776;0.000;0.010;0.005;48.32
0;0.000778;0.006;0.011;0.000;48.68
0;0.000780;0.005;0.011;0.000;49.88
0;0.001037;0.000;0.011;0.005;49.49
0;0.000801;0.006;0.011;0.000;51.79
0;0.000767;0.005;0.011;0.000;49.07
0;0.001145;0.000;0.012;0.006;55.70
0;0.000893;0.000;0.012;0.005;49.84
0;0.000805;0.000;0.012;0.006;49.57
0;0.000774;0.000;0.011;0.005;48.10
0;0.000789;0.005;0.010;0.000;45.93
0;0.000984;0.005;0.009;0.000;50.30
0;0.000950;0.005;0.011;0.000;43.40
0;0.000808;0.000;0.011;0.005;50.20
0;0.000791;0.005;0.011;0.000;46.08
0;0.000763;0.000;0.011;0.005;51.20
0;0.001024;0.006;0.010;0.000;54.32
0;0.000756;0.005;0.011;0.000;49.28
0;0.000996;0.005;0.011;0.000;48.24
0;0.000759;0.006;0.012;0.000;47.19
0;0.000778;0.005;0.010;0.000;48.66
0;0.001033;0.006;0.012;0.000;48.58
0;0.000973;0.000;0.011;0.006;55.22
0;0.000760;0.006;0.013;0.000;45.21
0;0.000781;0.006;0.012;0.000;48.99
0;0.000787;0.005;0.010;0.000;48.79
0;0.000994;0.007;0.011;0.000;57.95
0;0.001101;0.006;0.012;0.000;45.91
0;0.000755;0.006;0.011;0.000;49.08
0;0.000759;0.005;0.011;0.000;49.36
0;0.000855;0.006;0.012;0.000;47.94
0;0.000771;0.005;0.010;0.000;45.87
0;0.000803;0.004;0.010;0.000;38.95
0;0.000788;0.000;0.010;0.004;49.83
0;0.001018;0.006;0.011;0.000;51.49
0;0.000780;0.000;0.010;0.004;50.88
0;0.000994;0.005;0.010;0.000;47.22
0;0.000858;0.004;0.010;0.000;45.48
0;0.000758;0.005;0.010;0.000;51.38
0;0.000844;0.005;0.010;0.000;48.82
0;0.000762;0.005;0.009;0.000;55.16
0;0.001031;0.006;0.012;0.000;52.19
0;0.000739;0.005;0.009;0.000;51.96
0;0.000756;0.005;0.009;0.000;52.73
0;0.000792;0.006;0.011;0.000;51.09
0;0.000741;0.005;0.010;0.000;50.54
0;0.000759;0.005;0.011;0.000;49.24
0;0.000791;0.000;0.009;0.004;53.58
0;0.000750;0.005;0.010;0.000;48.94
0;0.000800;0.000;0.009;0.005;52.76
0;0.000989;0.006;0.011;0.000;53.87
0;0.001001;0.005;0.012;0.000;46.24
0;0.000749;0.005;0.010;0.000;52.54
0;0.000750;0.005;0.009;0.000;55.45
0;0.000810;0.006;0.012;0.000;49.44
0;0.000754;0.005;0.009;0.000;49.73
0;0.001044;0.005;0.011;0.000;51.06
0;0.000756;0.000;0.010;0.005;52.53
0;0.000750;0.005;0.010;0.000;50.87
0;0.000761;0.005;0.009;0.000;51.85
0;0.000867;0.005;0.011;0.000;49.80
0;0.000783;0.005;0.009;0.000;50.91
0;0.000971;0.006;0.011;0.000;49.57
0;0.000753;0.005;0.010;0.000;48.50
0;0.000752;0.000;0.009;0.005;53.67
0;0.000767;0.005;0.010;0.000;49.70
0;0.001022;0.005;0.011;0.000;40.81
0;0.000757;0.005;0.009;0.000;51.76
0;0.001040;0.006;0.011;0.000;49.63
0;0.000766;0.004;0.009;0.000;45.73
0;0.000811;0.005;0.009;0.000;51.54
0;0.000766;0.005;0.009;0.000;53.46
0;0.001012;0.005;0.011;0.000;46.20
0;0.000758;0.005;0.010;0.000;51.92
0;0.000774;0.005;0.009;0.000;53.68
0;0.001096;0.006;0.011;0.000;50.50
0;0.000786;0.000;0.011;0.005;50.64
0;0.000851;0.006;0.011;0.000;50.74
0;0.001038;0.005;0.010;0.000;53.37
0;0.000780;0.005;0.011;0.000;51.59
0;0.000786;0.005;0.010;0.000;50.31
0;0.001118;0.006;0.011;0.000;52.50
0;0.000765;0.005;0.010;0.000;52.40
0;0.000853;0.005;0.010;0.000;48.89
0;0.000743;0.005;0.010;0.000;53.67
0;0.000771;0.000;0.011;0.006;54.50
0;0.000750;0.005;0.011;0.000;48.92
0;0.001015;0.005;0.010;0.000;53.61
0;0.000756;0.005;0.010;0.000;50.20
0;0.001086;0.006;0.012;0.000;49.27
0;0.000832;0.005;0.010;0.000;51.90
0;0.000784;0.006;0.012;0.000;50.18
0;0.000871;0.006;0.011;0.000;52.73
0;0.000783;0.005;0.011;0.000;50.15
0;0.000828;0.000;0.011;0.005;53.78
0;0.000791;0.005;0.011;0.000;50.21
0;0.000803;0.006;0.011;0.000;50.18
0;0.000865;0.000;0.010;0.005;52.30
0;0.000780;0.006;0.012;0.000;51.95
0;0.000769;0.005;0.011;0.000;50.50
0;0.000778;0.005;0.011;0.000;48.36
0;0.000787;0.005;0.009;0.000;50.62
0;0.000765;0.006;0.011;0.000;50.81
0;0.000753;0.005;0.009;0.000;52.75
0;0.000754;0.005;0.009;0.000;52.45
0;0.000772;0.005;0.010;0.000;49.50
0;0.001012;0.006;0.012;0.000;47.40
0;0.000748;0.005;0.010;0.000;49.70
0;0.000780;0.005;0.010;0.000;51.68
0;0.000767;0.000;0.011;0.005;49.83
0;0.001020;0.005;0.010;0.000;54.19
0;0.000997;0.000;0.011;0.005;51.93
0;0.000793;0.006;0.012;0.000;51.86
0;0.001023;0.000;0.011;0.006;51.19
0;0.000761;0.005;0.011;0.000;46.15
0;0.000764;0.005;0.009;0.000;52.14
0;0.001000;0.006;0.011;0.000;55.44
0;0.000777;0.005;0.009;0.000;55.09
0;0.000752;0.005;0.010;0.000;51.45
0;0.000751;0.000;0.009;0.004;52.56
0;0.000772;0.005;0.010;0.000;48.28
0;0.000830;0.005;0.012;0.000;41.47
0;0.000945;0.005;0.010;0.000;53.52
0;0.000787;0.000;0.010;0.005;51.05
0;0.000800;0.006;0.036;0.000;16.86
0;0.001379;0.007;0.012;0.000;55.91
0;0.000819;0.000;0.009;0.005;55.25
0;0.000798;0.005;0.010;0.000;55.50
0;0.000937;0.006;0.012;0.000;52.28
0;0.000812;0.000;0.010;0.005;48.82
0;0.000823;0.005;0.010;0.000;50.27
0;0.000821;0.004;0.009;0.000;49.22
0;0.000818;0.000;0.010;0.005;52.41
0;0.000793;0.000;0.010;0.005;51.01
0;0.000851;0.000;0.011;0.005;52.36
0;0.000806;0.000;0.010;0.005;52.30
0;0.000823;0.005;0.010;0.000;50.54
0;0.000916;0.005;0.010;0.000;53.90
0;0.000784;0.005;0.011;0.000;50.56
0;0.000777;0.005;0.009;0.000;52.55
0;0.000795;0.005;0.009;0.000;51.69
0;0.001037;0.005;0.009;0.000;55.79
0;0.001038;0.000;0.012;0.006;52.32
0;0.000784;0.000;0.011;0.005;51.41
0;0.000773;0.005;0.010;0.000;50.95
0;0.000785;0.005;0.011;0.000;47.31
0;0.000799;0.000;0.011;0.005;49.38
0;0.000772;0.005;0.011;0.000;45.94
0;0.000898;0.006;0.012;0.000;52.28
0;0.000758;0.005;0.009;0.000;52.52
0;0.000801;0.006;0.011;0.000;55.48
0;0.000746;0.000;0.010;0.005;47.33
0;0.001246;0.006;0.012;0.000;54.66
0;0.000745;0.000;0.010;0.005;46.38
0;0.000787;0.006;0.011;0.000;50.69
0;0.000759;0.005;0.010;0.000;49.94
0;0.000779;0.005;0.012;0.000;46.40
0;0.001025;0.006;0.011;0.000;50.79
0;0.000755;0.005;0.011;0.000;42.71
0;0.000755;0.004;0.010;0.000;44.03
0;0.000766;0.005;0.011;0.000;47.50
0;0.000766;0.005;0.009;0.000;52.61
0;0.000763;0.005;0.010;0.000;50.37
0;0.001052;0.006;0.013;0.000;45.43
0;0.000763;0.005;0.010;0.000;45.67
0;0.000788;0.006;0.010;0.000;53.40
0;0.000759;0.005;0.011;0.000;46.02
0;0.000810;0.004;0.010;0.000;46.10
0;0.000792;0.000;0.011;0.005;50.27
