nThread;timeInt;user;real;sys;pCPU
8;0.002365;0.009;0.012;0.000;77.51
8;0.002901;0.010;0.014;0.000;74.31
8;0.003141;0.010;0.013;0.000;76.28
8;0.002792;0.007;0.012;0.002;78.39
8;0.005742;0.036;0.014;0.005;287.03
8;0.002371;0.000;0.011;0.008;82.30
8;0.002078;0.014;0.011;0.000;131.25
8;0.008862;0.065;0.018;0.000;360.11
8;0.002774;0.011;0.011;0.000;92.51
8;0.001354;0.009;0.010;0.000;85.23
8;0.002992;0.014;0.011;0.000;122.17
8;0.002025;0.013;0.011;0.000;118.64
8;0.003004;0.013;0.011;0.000;115.25
8;0.003008;0.000;0.013;0.014;112.31
8;0.004139;0.011;0.013;0.000;82.17
8;0.002388;0.009;0.012;0.000;71.73
8;0.002401;0.000;0.012;0.008;69.98
8;0.002374;0.009;0.011;0.000;76.86
8;0.002923;0.011;0.012;0.000;91.03
8;0.002845;0.012;0.012;0.000;97.03
8;0.003160;0.000;0.013;0.012;94.73
8;0.003217;0.019;0.011;0.000;172.87
8;0.002479;0.008;0.010;0.000;81.15
8;0.002802;0.017;0.012;0.000;146.62
8;0.002834;0.010;0.011;0.000;93.97
8;0.002920;0.007;0.012;0.003;81.37
8;0.002353;0.009;0.011;0.000;79.96
8;0.002474;0.009;0.012;0.000;72.95
8;0.002821;0.012;0.011;0.000;101.54
8;0.002196;0.008;0.011;0.000;71.81
8;0.003478;0.012;0.012;0.000;99.29
8;0.002798;0.000;0.011;0.011;104.54
8;0.002624;0.000;0.012;0.009;80.06
8;0.002681;0.009;0.010;0.000;85.68
8;0.003411;0.000;0.013;0.018;144.89
8;0.002593;0.009;0.011;0.000;77.17
8;0.002648;0.009;0.012;0.000;73.35
8;0.005874;0.022;0.014;0.000;162.09
8;0.004257;0.021;0.013;0.000;154.51
8;0.010706;0.058;0.020;0.000;288.05
8;0.002791;0.010;0.012;0.000;85.73
8;0.003201;0.038;0.014;0.000;265.55
8;0.002857;0.011;0.012;0.000;88.46
8;0.002406;0.012;0.010;0.000;116.04
8;0.002752;0.000;0.011;0.009;85.88
8;0.002507;0.009;0.012;0.000;72.50
8;0.003057;0.000;0.011;0.012;114.42
8;0.002372;0.008;0.012;0.000;67.67
8;0.002850;0.018;0.011;0.000;162.42
8;0.002498;0.008;0.011;0.000;74.66
8;0.004375;0.017;0.014;0.002;136.92
8;0.002651;0.000;0.012;0.009;79.35
8;0.002706;0.009;0.011;0.000;82.76
8;0.002725;0.009;0.012;0.000;73.99
