| Version  | Threads |        TimeInt         |         User         |          Sys           |         Real         |       Speedup        |       Efficiency      |
|  Serial  |    1    | 4.7982248520710056e-05 | 0.003666666666666667 | 4.3209876543209875e-05 | 0.009369369369369364 |         1.0          |          1.0          |
| Parallel |    1    | 5.6684210526315796e-05 | 0.003683760683760685 | 3.184713375796179e-05  | 0.010228187919463087 |  0.8464834929373175  |   0.8464834929373175  |
| Parallel |    2    | 0.0001962222222222222  | 0.003798507462686567 |        1.25e-05        | 0.009894409937888198 | 0.24453014534903203  |  0.12226507267451601  |
| Parallel |    4    | 0.00040656521739130435 | 0.004154320987654322 | 0.00010493827160493828 | 0.009871165644171776 | 0.11801857726193254  |  0.029504644315483136 |
| Parallel |    8    |  0.004536213333333333  | 0.023250000000000007 | 0.0015402298850574713  | 0.015234285714285714 | 0.01057759963979723  | 0.0013221999549746539 |
| Parallel |    16   |  0.004400197674418605  |     0.0010703125     |  0.008335051546391753  | 0.014629834254143647 | 0.010904566583375125 | 0.0006815354114609453 |
