nThread;timeInt;user;real;sys;pCPU
1;0.005430;0.019;0.026;0.001;78.11
1;0.005719;0.000;0.027;0.021;77.10
1;0.005244;0.010;0.025;0.009;76.17
1;0.005398;0.019;0.025;0.000;77.08
1;0.005030;0.009;0.025;0.009;75.97
1;0.005128;0.019;0.026;0.000;73.51
1;0.005094;0.010;0.026;0.010;76.34
1;0.005195;0.018;0.023;0.000;80.20
1;0.005040;0.019;0.026;0.000;72.29
1;0.005072;0.010;0.026;0.010;76.07
1;0.005170;0.019;0.025;0.000;78.34
1;0.005080;0.010;0.025;0.009;77.93
1;0.005342;0.019;0.025;0.000;76.24
1;0.005774;0.021;0.027;0.000;76.93
1;0.006431;0.020;0.026;0.000;78.27
1;0.005019;0.018;0.025;0.000;74.71
1;0.005018;0.019;0.024;0.000;77.49
1;0.005066;0.018;0.025;0.000;74.18
1;0.005007;0.019;0.025;0.000;74.79
1;0.005180;0.019;0.026;0.000;73.75
1;0.005114;0.019;0.025;0.000;75.20
1;0.005402;0.018;0.023;0.000;79.00
1;0.005134;0.010;0.026;0.009;74.41
1;0.005402;0.019;0.025;0.000;77.46
1;0.005251;0.019;0.025;0.000;78.12
1;0.006396;0.021;0.026;0.000;79.06
1;0.005086;0.010;0.025;0.009;77.26
1;0.005678;0.020;0.026;0.000;77.10
1;0.005042;0.018;0.024;0.000;76.46
1;0.004989;0.019;0.025;0.000;74.50
1;0.005118;0.020;0.025;0.000;81.46
1;0.005773;0.019;0.025;0.000;79.03
1;0.005766;0.019;0.025;0.000;79.29
1;0.005189;0.019;0.025;0.000;75.57
1;0.004961;0.019;0.025;0.000;73.69
1;0.004969;0.010;0.025;0.009;74.28
1;0.005673;0.019;0.026;0.000;75.24
1;0.005673;0.020;0.026;0.000;75.47
1;0.005095;0.010;0.024;0.009;78.50
1;0.004996;0.010;0.024;0.009;78.05
1;0.005100;0.010;0.026;0.009;74.32
1;0.005056;0.009;0.024;0.009;76.45
1;0.005903;0.019;0.024;0.000;81.68
1;0.005472;0.019;0.024;0.000;77.93
1;0.005426;0.019;0.025;0.000;76.67
1;0.005178;0.010;0.025;0.009;76.65
1;0.005240;0.020;0.027;0.000;74.51
1;0.005543;0.019;0.025;0.000;78.64
1;0.005212;0.010;0.025;0.009;78.45
1;0.005681;0.010;0.025;0.010;78.39
1;0.005305;0.019;0.025;0.000;76.47
1;0.005033;0.010;0.025;0.009;75.24
1;0.004979;0.009;0.024;0.009;76.39
1;0.005235;0.019;0.025;0.000;75.33
1;0.005065;0.019;0.025;0.000;75.26
