nThread;timeInt;user;real;sys;pCPU
16;0.009947;0.021;0.036;0.020;115.32
16;0.009805;0.010;0.034;0.029;116.81
16;0.011363;0.027;0.036;0.013;112.54
16;0.008911;0.000;0.032;0.036;114.30
16;0.009000;0.019;0.032;0.018;116.29
16;0.009221;0.019;0.033;0.019;115.46
16;0.010033;0.010;0.032;0.028;117.53
16;0.009784;0.039;0.034;0.000;115.61
16;0.010912;0.026;0.032;0.013;118.30
16;0.008650;0.000;0.030;0.036;122.37
16;0.009176;0.013;0.032;0.024;113.73
16;0.009019;0.022;0.030;0.014;119.75
16;0.009091;0.018;0.032;0.017;110.91
16;0.009528;0.038;0.031;0.000;123.47
16;0.012147;0.028;0.035;0.014;119.46
16;0.009459;0.030;0.031;0.008;122.16
16;0.008950;0.020;0.032;0.019;121.50
16;0.009248;0.038;0.031;0.000;122.53
16;0.009128;0.005;0.032;0.033;119.99
16;0.011260;0.020;0.034;0.020;118.77
16;0.010119;0.020;0.034;0.019;115.76
16;0.009316;0.000;0.032;0.037;117.43
16;0.008476;0.035;0.030;0.000;116.32
16;0.009482;0.025;0.032;0.013;117.62
16;0.009289;0.023;0.032;0.015;118.21
16;0.012417;0.042;0.037;0.000;113.86
16;0.009974;0.038;0.032;0.000;118.44
16;0.009985;0.013;0.033;0.026;119.89
16;0.011847;0.021;0.036;0.020;115.69
16;0.009587;0.030;0.031;0.007;120.96
16;0.010374;0.038;0.030;0.000;124.55
16;0.010608;0.013;0.033;0.027;122.00
16;0.010330;0.041;0.034;0.000;119.78
16;0.008859;0.018;0.031;0.018;116.86
16;0.009156;0.036;0.031;0.000;117.04
16;0.009115;0.013;0.031;0.025;123.20
16;0.008495;0.029;0.030;0.007;119.76
16;0.009199;0.012;0.030;0.024;120.44
16;0.008675;0.018;0.030;0.018;119.62
16;0.009360;0.028;0.031;0.009;118.97
16;0.009600;0.025;0.032;0.012;118.93
16;0.009527;0.019;0.030;0.018;123.75
16;0.010658;0.020;0.033;0.020;123.03
16;0.008854;0.012;0.031;0.024;116.19
16;0.009815;0.020;0.033;0.020;121.19
16;0.009867;0.026;0.033;0.013;119.29
16;0.010054;0.020;0.031;0.019;123.64
16;0.008843;0.013;0.031;0.025;120.42
16;0.010184;0.027;0.032;0.013;126.16
16;0.009007;0.011;0.032;0.027;119.42
16;0.012697;0.001;0.034;0.042;122.75
16;0.011735;0.000;0.034;0.040;117.91
16;0.008584;0.037;0.030;0.000;122.57
16;0.009569;0.038;0.033;0.000;114.67
16;0.010179;0.019;0.030;0.019;126.11
16;0.008971;0.030;0.032;0.007;118.35
16;0.009107;0.018;0.031;0.018;115.66
16;0.009721;0.039;0.031;0.000;126.56
16;0.008694;0.022;0.029;0.014;123.22
16;0.009467;0.013;0.031;0.024;119.60
16;0.009520;0.013;0.031;0.025;118.71
16;0.008989;0.037;0.032;0.000;116.27
16;0.011102;0.013;0.033;0.026;120.73
16;0.008432;0.012;0.030;0.023;117.60
16;0.010059;0.037;0.031;0.000;118.89
16;0.008959;0.028;0.030;0.009;122.46
16;0.011127;0.020;0.034;0.020;119.08
16;0.010109;0.042;0.035;0.000;120.49
16;0.009678;0.038;0.032;0.000;118.00
16;0.010185;0.025;0.032;0.012;115.74
16;0.009654;0.025;0.031;0.012;118.84
16;0.009028;0.012;0.032;0.023;111.13
16;0.008868;0.038;0.032;0.000;119.28
16;0.009085;0.025;0.032;0.012;115.70
16;0.009327;0.038;0.032;0.001;118.89
16;0.011187;0.013;0.033;0.026;117.54
16;0.011638;0.024;0.034;0.016;118.04
16;0.008509;0.012;0.030;0.024;120.32
16;0.010446;0.020;0.033;0.020;120.45
16;0.009237;0.019;0.030;0.018;123.01
16;0.009355;0.013;0.031;0.024;121.68
16;0.010053;0.010;0.032;0.028;117.32
16;0.008759;0.028;0.031;0.009;120.57
16;0.010126;0.025;0.030;0.012;123.98
16;0.009200;0.028;0.031;0.009;120.04
16;0.009524;0.013;0.030;0.024;120.31
16;0.010184;0.026;0.031;0.013;123.12
16;0.009924;0.029;0.031;0.007;114.61
16;0.008713;0.018;0.029;0.017;118.42
16;0.010513;0.036;0.033;0.000;111.00
16;0.008474;0.000;0.030;0.035;119.51
16;0.009666;0.036;0.029;0.000;121.27
16;0.009114;0.018;0.031;0.019;121.55
16;0.009880;0.018;0.032;0.018;113.61
16;0.008390;0.034;0.029;0.000;116.97
16;0.008136;0.018;0.029;0.018;124.27
16;0.008443;0.037;0.032;0.000;117.62
16;0.008595;0.024;0.030;0.012;121.49
16;0.010513;0.036;0.031;0.000;118.14
16;0.009710;0.037;0.032;0.000;114.60
16;0.009256;0.031;0.030;0.006;123.46
16;0.009604;0.025;0.030;0.012;121.82
16;0.008491;0.024;0.029;0.012;124.96
16;0.009156;0.037;0.031;0.000;121.04
16;0.008437;0.018;0.029;0.017;119.48
16;0.009724;0.035;0.030;0.000;117.39
16;0.009860;0.038;0.032;0.000;118.20
16;0.008692;0.018;0.029;0.017;122.85
16;0.010179;0.039;0.030;0.000;127.10
16;0.008278;0.018;0.030;0.017;115.89
16;0.007873;0.025;0.028;0.008;119.00
16;0.008053;0.017;0.028;0.017;119.68
16;0.008046;0.033;0.028;0.000;117.08
16;0.009770;0.025;0.030;0.012;122.47
