nThread;timeInt;user;real;sys;pCPU
16;0.004694;0.001;0.016;0.016;103.99
16;0.004655;0.016;0.015;0.000;102.26
16;0.004691;0.000;0.014;0.016;111.40
16;0.005109;0.000;0.015;0.017;113.82
16;0.004304;0.000;0.014;0.014;105.13
16;0.005211;0.000;0.016;0.017;109.74
16;0.004866;0.000;0.015;0.016;108.49
16;0.004386;0.015;0.014;0.000;105.87
16;0.004677;0.015;0.015;0.000;102.00
16;0.004757;0.000;0.016;0.022;141.04
16;0.004231;0.000;0.015;0.015;98.36
16;0.005113;0.000;0.016;0.017;107.67
16;0.004494;0.008;0.014;0.007;107.89
16;0.004347;0.000;0.015;0.015;101.11
16;0.005203;0.006;0.016;0.011;109.72
16;0.004217;0.000;0.013;0.014;104.56
16;0.004222;0.000;0.015;0.016;109.91
16;0.006020;0.000;0.018;0.019;106.50
16;0.005474;0.000;0.016;0.017;113.99
16;0.004042;0.015;0.015;0.000;106.10
16;0.004919;0.017;0.017;0.000;98.20
16;0.005034;0.000;0.017;0.018;112.67
16;0.004917;0.000;0.015;0.016;110.24
16;0.004680;0.001;0.015;0.015;107.45
16;0.004454;0.001;0.015;0.015;104.58
16;0.004772;0.006;0.015;0.010;110.22
16;0.004400;0.000;0.015;0.015;103.69
16;0.004540;0.008;0.016;0.008;98.01
16;0.004458;0.000;0.015;0.015;104.90
16;0.004208;0.000;0.015;0.015;101.12
16;0.004639;0.011;0.016;0.005;104.66
16;0.004388;0.000;0.014;0.015;108.33
16;0.004463;0.000;0.015;0.016;110.06
16;0.005204;0.000;0.015;0.017;112.21
16;0.004318;0.016;0.015;0.000;104.29
16;0.004326;0.017;0.016;0.000;108.25
16;0.004764;0.017;0.015;0.000;113.02
16;0.004047;0.015;0.015;0.000;103.19
16;0.004284;0.008;0.015;0.008;101.24
16;0.004910;0.000;0.016;0.018;115.70
16;0.004238;0.000;0.015;0.015;102.43
16;0.004372;0.016;0.015;0.000;103.97
16;0.005051;0.000;0.016;0.017;112.42
16;0.004215;0.000;0.014;0.014;105.18
16;0.003976;0.016;0.015;0.000;105.39
16;0.005259;0.018;0.017;0.000;102.48
16;0.004568;0.000;0.015;0.016;107.32
16;0.005072;0.000;0.016;0.017;104.24
16;0.004405;0.008;0.014;0.007;106.49
16;0.004773;0.020;0.015;0.000;129.55
16;0.004395;0.000;0.016;0.015;92.37
16;0.004615;0.000;0.017;0.016;98.68
16;0.004626;0.016;0.015;0.000;108.42
16;0.006252;0.000;0.018;0.020;111.47
16;0.004973;0.000;0.015;0.017;116.74
16;0.004859;0.000;0.015;0.016;107.83
16;0.004582;0.009;0.017;0.008;101.45
16;0.004382;0.000;0.015;0.016;111.31
16;0.004482;0.000;0.014;0.014;104.06
16;0.004937;0.000;0.016;0.016;99.97
16;0.004995;0.000;0.014;0.016;115.25
16;0.004385;0.016;0.016;0.000;101.65
16;0.004453;0.000;0.017;0.017;105.06
16;0.004622;0.017;0.015;0.000;111.49
16;0.004337;0.000;0.016;0.017;109.64
16;0.004552;0.000;0.015;0.017;113.30
16;0.004542;0.000;0.015;0.016;112.18
16;0.004329;0.000;0.016;0.018;112.89
16;0.004002;0.000;0.015;0.016;104.89
16;0.004793;0.000;0.016;0.018;114.23
16;0.004419;0.018;0.016;0.000;111.92
16;0.004724;0.009;0.017;0.008;96.61
16;0.004723;0.009;0.016;0.008;107.58
16;0.004091;0.000;0.014;0.015;105.88
16;0.004669;0.017;0.016;0.000;106.85
16;0.004660;0.017;0.016;0.000;109.12
16;0.003934;0.000;0.014;0.015;108.50
16;0.004529;0.016;0.016;0.000;100.73
16;0.004807;0.016;0.015;0.000;109.91
16;0.004729;0.000;0.015;0.015;103.53
16;0.004675;0.000;0.015;0.016;107.11
16;0.008078;0.000;0.020;0.021;104.93
16;0.004786;0.011;0.015;0.005;109.44
16;0.004359;0.000;0.014;0.014;103.48
16;0.004422;0.000;0.016;0.015;100.95
16;0.004865;0.000;0.015;0.018;119.16
16;0.004532;0.000;0.015;0.015;102.72
16;0.004959;0.017;0.015;0.000;107.41
16;0.005261;0.009;0.016;0.009;110.19
16;0.004887;0.000;0.017;0.019;109.38
16;0.006498;0.001;0.018;0.019;108.90
16;0.004838;0.000;0.016;0.016;105.92
16;0.004735;0.000;0.016;0.018;118.46
16;0.004610;0.016;0.015;0.000;108.33
16;0.004982;0.018;0.017;0.000;103.85
16;0.005641;0.018;0.016;0.000;112.35
16;0.005105;0.000;0.015;0.017;114.11
16;0.004772;0.000;0.017;0.018;106.71
16;0.005239;0.000;0.016;0.017;108.96
16;0.004587;0.000;0.015;0.015;104.06
16;0.004443;0.006;0.016;0.011;102.20
16;0.005830;0.020;0.019;0.001;113.40
16;0.005382;0.000;0.019;0.020;108.67
16;0.007110;0.000;0.020;0.022;108.48
16;0.004592;0.016;0.016;0.000;99.73
16;0.005277;0.000;0.019;0.018;94.16
16;0.004727;0.017;0.017;0.000;101.48
16;0.005274;0.010;0.017;0.009;114.21
16;0.004838;0.001;0.018;0.016;92.29
16;0.005560;0.009;0.017;0.010;106.46
16;0.005719;0.019;0.017;0.000;112.40
16;0.005649;0.000;0.016;0.017;106.14
16;0.005171;0.000;0.017;0.018;109.75
16;0.004725;0.000;0.015;0.015;103.39
16;0.005632;0.000;0.018;0.018;102.47
16;0.005338;0.018;0.017;0.000;108.69
16;0.004687;0.001;0.015;0.016;111.29
16;0.005423;0.019;0.018;0.000;107.30
16;0.004704;0.000;0.015;0.015;102.82
16;0.004564;0.000;0.015;0.015;102.66
16;0.005480;0.000;0.016;0.017;107.53
16;0.004792;0.016;0.017;0.000;97.49
16;0.005906;0.010;0.017;0.009;112.24
16;0.004627;0.017;0.017;0.000;95.66
16;0.004653;0.016;0.016;0.000;100.96
16;0.004869;0.017;0.016;0.000;103.90
16;0.004703;0.017;0.016;0.000;104.29
16;0.006093;0.010;0.018;0.010;113.76
16;0.005012;0.000;0.017;0.018;106.55
16;0.004550;0.000;0.016;0.017;110.05
16;0.005550;0.020;0.019;0.000;105.73
16;0.005012;0.001;0.018;0.019;108.18
16;0.004795;0.017;0.016;0.000;104.37
16;0.004485;0.016;0.017;0.000;97.54
16;0.006068;0.001;0.019;0.020;106.49
16;0.005055;0.000;0.018;0.018;106.44
16;0.004926;0.009;0.016;0.008;107.64
16;0.004575;0.018;0.017;0.000;104.61
16;0.005266;0.001;0.017;0.018;107.55
16;0.005091;0.000;0.017;0.017;105.33
16;0.004693;0.017;0.016;0.000;100.72
16;0.005296;0.000;0.017;0.018;106.46
16;0.005356;0.000;0.016;0.017;113.81
16;0.004623;0.000;0.014;0.015;106.25
16;0.005249;0.000;0.018;0.017;95.45
16;0.005022;0.006;0.016;0.011;107.70
16;0.004817;0.000;0.016;0.016;102.07
16;0.004582;0.015;0.015;0.000;103.44
16;0.004980;0.016;0.016;0.000;103.62
16;0.004782;0.000;0.015;0.016;109.98
16;0.004516;0.001;0.015;0.015;106.25
16;0.005301;0.018;0.017;0.000;107.31
16;0.004493;0.000;0.015;0.018;121.24
16;0.004807;0.000;0.016;0.017;107.01
16;0.004555;0.017;0.016;0.000;102.95
16;0.004914;0.000;0.016;0.017;108.09
16;0.004322;0.008;0.015;0.008;103.93
16;0.004822;0.000;0.015;0.016;103.97
16;0.004866;0.000;0.016;0.016;102.86
16;0.005042;0.017;0.017;0.000;102.75
16;0.004329;0.001;0.014;0.015;107.30
16;0.004868;0.000;0.018;0.018;100.90
16;0.004193;0.000;0.015;0.015;105.78
16;0.004948;0.001;0.016;0.016;105.02
16;0.005005;0.000;0.017;0.024;142.91
16;0.005132;0.000;0.017;0.017;103.53
16;0.004231;0.015;0.015;0.000;101.44
16;0.005539;0.019;0.017;0.000;111.48
16;0.005009;0.009;0.017;0.009;106.31
16;0.004662;0.016;0.016;0.000;102.13
16;0.005004;0.000;0.016;0.015;97.35
16;0.004993;0.000;0.017;0.017;101.21
16;0.005479;0.018;0.017;0.000;109.76
16;0.004677;0.000;0.015;0.015;105.18
16;0.004793;0.000;0.016;0.016;100.27
16;0.005535;0.000;0.017;0.018;108.24
16;0.004706;0.001;0.016;0.018;114.76
16;0.004379;0.000;0.016;0.016;103.33
16;0.005001;0.019;0.016;0.000;116.45
16;0.005215;0.000;0.016;0.018;110.38
16;0.004623;0.000;0.015;0.015;105.06
16;0.004960;0.009;0.016;0.009;107.71
16;0.004625;0.000;0.015;0.015;104.31
16;0.004838;0.005;0.015;0.010;102.82
16;0.004710;0.000;0.017;0.016;100.36
16;0.004743;0.000;0.015;0.016;108.45
16;0.004347;0.005;0.014;0.010;105.15
16;0.004408;0.000;0.015;0.015;100.46
16;0.004372;0.000;0.014;0.015;106.42
16;0.003932;0.000;0.016;0.016;100.85
16;0.004736;0.010;0.018;0.009;106.59
16;0.004989;0.001;0.017;0.017;105.63
16;0.004985;0.008;0.014;0.008;113.92
16;0.004760;0.000;0.016;0.016;104.39
16;0.005369;0.000;0.016;0.017;109.01
16;0.005035;0.018;0.016;0.000;115.98
16;0.004976;0.016;0.016;0.000;102.76
16;0.004934;0.009;0.017;0.008;98.95
16;0.005357;0.017;0.017;0.000;103.59
16;0.004701;0.000;0.016;0.016;101.48
