nThread;timeInt;user;real;sys;pCPU
4;0.001497;0.008;0.013;0.000;63.41
4;0.001376;0.008;0.015;0.000;49.90
4;0.001298;0.007;0.013;0.000;54.45
4;0.001521;0.001;0.014;0.007;56.73
4;0.001216;0.000;0.012;0.006;54.58
4;0.001135;0.006;0.014;0.000;46.35
4;0.001302;0.007;0.014;0.000;50.69
4;0.001253;0.006;0.014;0.003;58.83
4;0.001544;0.007;0.013;0.000;53.82
4;0.001330;0.007;0.013;0.000;55.97
4;0.001127;0.000;0.013;0.006;53.12
4;0.001250;0.000;0.013;0.006;52.31
4;0.001302;0.006;0.013;0.000;50.11
4;0.001444;0.011;0.015;0.000;69.83
4;0.001530;0.003;0.014;0.004;50.42
4;0.001096;0.006;0.012;0.000;50.01
4;0.001266;0.006;0.013;0.000;46.68
4;0.001248;0.000;0.013;0.006;52.58
4;0.001310;0.007;0.013;0.000;51.26
4;0.001280;0.007;0.014;0.000;48.61
4;0.001468;0.006;0.012;0.000;54.08
4;0.001089;0.007;0.013;0.000;51.02
4;0.001165;0.007;0.012;0.000;54.25
4;0.001036;0.006;0.012;0.000;50.34
4;0.001056;0.000;0.013;0.006;49.63
4;0.001266;0.006;0.012;0.000;52.77
4;0.001127;0.007;0.011;0.000;62.56
4;0.001862;0.010;0.013;0.003;97.10
4;0.001206;0.008;0.013;0.000;66.69
4;0.001219;0.007;0.012;0.000;55.34
4;0.001086;0.008;0.012;0.000;64.44
4;0.001258;0.006;0.012;0.000;53.27
4;0.001151;0.006;0.013;0.001;60.06
4;0.001279;0.007;0.013;0.000;53.62
4;0.001174;0.001;0.013;0.006;51.14
4;0.001194;0.000;0.013;0.006;52.11
4;0.001101;0.007;0.013;0.000;53.26
4;0.001304;0.007;0.012;0.000;53.11
4;0.001203;0.007;0.013;0.000;52.22
4;0.001148;0.007;0.013;0.000;50.27
4;0.001047;0.007;0.013;0.000;52.05
4;0.001227;0.007;0.013;0.000;52.57
4;0.001233;0.000;0.013;0.007;53.08
4;0.001251;0.007;0.012;0.001;59.68
4;0.001283;0.007;0.014;0.000;49.85
4;0.001203;0.001;0.013;0.006;54.15
4;0.001314;0.008;0.012;0.000;63.41
4;0.001210;0.007;0.013;0.000;52.91
4;0.001382;0.007;0.013;0.000;53.37
4;0.001181;0.006;0.012;0.000;51.89
4;0.001133;0.006;0.013;0.000;50.26
4;0.001217;0.006;0.014;0.004;74.97
4;0.000993;0.006;0.012;0.000;51.76
4;0.000967;0.006;0.011;0.000;51.64
4;0.001327;0.007;0.013;0.000;50.59
4;0.001085;0.007;0.011;0.000;59.53
4;0.001127;0.006;0.012;0.000;51.17
4;0.001216;0.007;0.013;0.000;53.06
4;0.000941;0.006;0.012;0.000;54.20
4;0.000893;0.006;0.012;0.000;50.00
4;0.001372;0.006;0.012;0.000;53.98
4;0.001065;0.006;0.012;0.000;48.78
4;0.001129;0.000;0.013;0.006;52.56
4;0.000900;0.006;0.011;0.000;51.24
4;0.001231;0.009;0.012;0.000;71.31
4;0.001182;0.007;0.012;0.000;54.00
4;0.001168;0.007;0.014;0.000;52.74
4;0.001297;0.007;0.016;0.000;41.36
4;0.001470;0.007;0.014;0.001;53.39
4;0.001063;0.007;0.013;0.000;50.08
4;0.001218;0.007;0.013;0.000;51.39
4;0.001275;0.000;0.013;0.007;53.03
4;0.001076;0.000;0.013;0.006;51.07
4;0.001255;0.001;0.012;0.005;49.37
4;0.001191;0.006;0.012;0.000;51.16
4;0.001182;0.006;0.012;0.000;52.12
4;0.001177;0.000;0.012;0.006;51.35
4;0.001252;0.008;0.013;0.000;59.78
4;0.001184;0.006;0.013;0.000;49.00
4;0.001674;0.008;0.014;0.000;52.37
4;0.001254;0.008;0.014;0.000;56.01
4;0.001121;0.006;0.013;0.000;47.96
4;0.001393;0.001;0.013;0.006;52.57
4;0.001135;0.006;0.012;0.000;50.16
4;0.001184;0.008;0.014;0.000;54.71
4;0.001187;0.006;0.013;0.001;52.87
4;0.001262;0.007;0.013;0.000;54.14
4;0.001331;0.006;0.014;0.000;51.07
4;0.001518;0.001;0.015;0.008;54.61
4;0.001125;0.006;0.012;0.000;52.32
4;0.001116;0.006;0.013;0.000;48.39
4;0.001255;0.006;0.013;0.000;47.90
4;0.001203;0.000;0.012;0.006;54.34
4;0.001164;0.007;0.014;0.000;47.86
4;0.001090;0.000;0.014;0.006;46.38
4;0.001064;0.006;0.012;0.000;50.43
4;0.001271;0.010;0.013;0.000;72.84
4;0.001137;0.006;0.013;0.000;48.01
4;0.001246;0.006;0.012;0.000;51.39
4;0.001417;0.008;0.014;0.000;57.06
4;0.001100;0.007;0.013;0.000;49.71
4;0.001192;0.000;0.014;0.006;44.93
4;0.001228;0.006;0.011;0.000;56.26
4;0.001574;0.001;0.015;0.008;55.75
4;0.001288;0.001;0.011;0.005;50.73
4;0.001209;0.000;0.012;0.007;62.36
4;0.001413;0.007;0.013;0.000;53.39
4;0.001110;0.005;0.011;0.000;48.10
4;0.001016;0.006;0.012;0.000;52.06
4;0.001241;0.000;0.012;0.006;56.05
4;0.001073;0.007;0.012;0.002;79.44
4;0.001705;0.007;0.013;0.000;55.89
4;0.000992;0.005;0.011;0.000;48.78
4;0.001057;0.007;0.013;0.002;70.66
4;0.001617;0.000;0.014;0.007;49.89
4;0.001211;0.006;0.013;0.000;49.24
4;0.001198;0.006;0.012;0.000;52.85
4;0.001385;0.007;0.013;0.000;50.58
4;0.001211;0.000;0.012;0.006;53.07
4;0.001375;0.001;0.013;0.006;52.80
4;0.001320;0.006;0.012;0.000;51.39
4;0.000992;0.006;0.012;0.000;50.09
4;0.001251;0.008;0.012;0.001;75.59
4;0.000897;0.000;0.012;0.006;48.92
4;0.001027;0.000;0.012;0.006;52.20
4;0.001114;0.006;0.012;0.000;49.86
4;0.001261;0.006;0.012;0.001;50.06
4;0.001017;0.006;0.011;0.000;51.92
4;0.001021;0.006;0.012;0.000;53.34
4;0.001217;0.007;0.013;0.000;51.27
4;0.000841;0.006;0.011;0.000;52.96
4;0.000854;0.006;0.012;0.000;47.10
4;0.000870;0.006;0.011;0.000;51.19
4;0.000834;0.006;0.012;0.000;46.44
4;0.001129;0.006;0.012;0.000;51.26
4;0.001008;0.000;0.012;0.006;50.21
4;0.001297;0.007;0.013;0.000;50.86
4;0.001209;0.007;0.013;0.000;50.33
4;0.001060;0.006;0.012;0.000;53.60
4;0.001087;0.007;0.013;0.000;51.91
4;0.001241;0.008;0.015;0.000;53.29
4;0.001664;0.004;0.013;0.004;62.19
4;0.001318;0.007;0.015;0.000;48.05
4;0.001278;0.007;0.013;0.000;51.91
4;0.001176;0.000;0.012;0.006;56.59
4;0.001198;0.006;0.012;0.000;49.94
4;0.001496;0.008;0.014;0.000;52.34
4;0.001489;0.007;0.013;0.000;55.46
4;0.001222;0.007;0.015;0.000;48.56
4;0.001720;0.007;0.013;0.004;89.00
4;0.001324;0.004;0.014;0.004;55.75
4;0.001233;0.007;0.014;0.000;53.07
4;0.001258;0.007;0.015;0.000;44.91
4;0.001129;0.006;0.014;0.000;46.16
4;0.001527;0.008;0.014;0.000;52.90
4;0.001287;0.007;0.013;0.000;52.00
4;0.001180;0.000;0.013;0.006;53.53
4;0.001510;0.008;0.016;0.000;50.54
4;0.001334;0.000;0.013;0.007;54.17
4;0.001566;0.011;0.015;0.000;74.68
4;0.003224;0.013;0.016;0.000;80.07
4;0.001357;0.007;0.014;0.000;52.10
