nThread;timeInt;user;real;sys;pCPU
2;0.035432;0.123;0.129;0.009;102.81
2;0.034976;0.134;0.130;0.000;102.92
2;0.034899;0.108;0.124;0.020;103.50
2;0.034235;0.130;0.126;0.000;102.85
2;0.035667;0.129;0.126;0.000;102.66
2;0.036290;0.123;0.129;0.010;103.06
2;0.040483;0.132;0.140;0.010;101.58
2;0.034282;0.109;0.124;0.018;102.96
2;0.035151;0.129;0.126;0.000;102.29
2;0.035041;0.131;0.127;0.000;103.36
2;0.035705;0.109;0.126;0.020;102.47
2;0.034946;0.118;0.124;0.011;103.73
2;0.035213;0.099;0.125;0.030;102.84
2;0.035959;0.131;0.126;0.000;103.27
2;0.035368;0.111;0.127;0.020;102.92
2;0.035588;0.119;0.125;0.009;102.45
2;0.035804;0.132;0.127;0.000;103.55
2;0.035428;0.119;0.125;0.010;102.97
2;0.035524;0.131;0.128;0.000;102.13
2;0.034523;0.122;0.130;0.011;102.60
2;0.034227;0.110;0.125;0.018;102.62
2;0.040363;0.125;0.142;0.021;102.63
2;0.037111;0.130;0.127;0.000;102.72
2;0.036339;0.129;0.125;0.000;103.25
2;0.035466;0.130;0.126;0.000;103.03
2;0.034742;0.128;0.126;0.000;102.02
2;0.041418;0.125;0.132;0.010;102.63
2;0.035147;0.135;0.132;0.000;102.62
2;0.035540;0.125;0.131;0.010;102.14
2;0.035687;0.121;0.128;0.009;102.30
2;0.034621;0.128;0.125;0.000;103.00
2;0.035273;0.118;0.126;0.011;102.36
2;0.039600;0.135;0.130;0.000;103.70
2;0.038790;0.116;0.132;0.019;102.84
2;0.035021;0.121;0.126;0.009;103.30
2;0.035761;0.130;0.127;0.000;102.80
2;0.040307;0.135;0.142;0.010;102.92
2;0.035692;0.120;0.125;0.010;103.45
2;0.035674;0.122;0.127;0.010;103.55
2;0.036152;0.129;0.125;0.000;103.07
2;0.036166;0.122;0.129;0.010;102.32
2;0.035607;0.130;0.126;0.000;103.01
2;0.035502;0.122;0.128;0.010;102.80
2;0.035521;0.121;0.128;0.011;103.06
2;0.035751;0.109;0.127;0.022;102.83
2;0.035330;0.121;0.127;0.010;102.46
2;0.035747;0.122;0.127;0.010;103.84
2;0.037004;0.116;0.131;0.019;102.51
2;0.035219;0.131;0.127;0.000;102.77
2;0.035936;0.133;0.129;0.000;102.57
2;0.035099;0.131;0.127;0.000;103.26
2;0.041102;0.109;0.145;0.040;102.68
2;0.035152;0.120;0.125;0.010;103.34
2;0.035136;0.130;0.127;0.000;102.66
2;0.034477;0.120;0.127;0.010;102.24
2;0.034969;0.129;0.127;0.000;101.88
2;0.036246;0.121;0.127;0.010;103.52
2;0.035034;0.121;0.128;0.011;103.21
2;0.034782;0.128;0.124;0.000;103.18
2;0.035162;0.113;0.128;0.019;102.79
2;0.035335;0.131;0.127;0.000;103.69
2;0.038470;0.123;0.130;0.010;103.08
2;0.036286;0.112;0.130;0.021;101.91
2;0.035928;0.121;0.128;0.010;102.56
2;0.035351;0.131;0.127;0.000;102.57
2;0.034913;0.117;0.123;0.011;103.62
2;0.040824;0.136;0.142;0.010;102.80
