nThread;timeInt;user;real;sys;pCPU
4;0.034378;0.140;0.133;0.010;112.64
4;0.035195;0.140;0.133;0.009;111.92
4;0.034523;0.148;0.132;0.000;111.89
4;0.036179;0.134;0.135;0.021;114.70
4;0.036227;0.125;0.138;0.034;115.07
4;0.037772;0.152;0.136;0.010;118.83
4;0.036184;0.136;0.133;0.019;116.35
4;0.037132;0.156;0.135;0.000;115.49
4;0.034583;0.140;0.133;0.009;111.90
4;0.039022;0.141;0.139;0.020;116.49
4;0.040150;0.150;0.145;0.010;109.74
4;0.035872;0.155;0.134;0.000;115.57
4;0.036055;0.137;0.138;0.021;114.57
4;0.034718;0.129;0.132;0.018;111.65
4;0.037539;0.147;0.139;0.010;113.05
4;0.034606;0.139;0.132;0.009;111.69
4;0.036831;0.156;0.135;0.000;115.12
4;0.036975;0.157;0.136;0.000;115.51
4;0.036752;0.139;0.137;0.013;110.95
4;0.037061;0.132;0.135;0.024;115.14
4;0.039556;0.115;0.138;0.046;115.99
4;0.035436;0.138;0.134;0.011;111.19
4;0.036270;0.149;0.133;0.000;112.72
4;0.036746;0.155;0.134;0.000;115.71
4;0.042992;0.157;0.148;0.012;114.35
4;0.036637;0.146;0.134;0.010;115.72
4;0.036382;0.145;0.135;0.010;114.78
4;0.036601;0.145;0.134;0.010;115.49
4;0.036559;0.143;0.135;0.013;115.97
4;0.035674;0.155;0.133;0.000;116.10
4;0.037795;0.139;0.138;0.020;115.62
4;0.036622;0.152;0.141;0.009;115.09
4;0.036618;0.146;0.136;0.010;114.83
4;0.036667;0.151;0.138;0.009;115.92
4;0.036180;0.146;0.135;0.010;116.14
4;0.036476;0.146;0.135;0.010;115.69
4;0.036463;0.134;0.135;0.021;115.04
4;0.036687;0.143;0.135;0.013;115.46
4;0.052832;0.172;0.151;0.000;114.19
4;0.035530;0.139;0.134;0.010;111.46
4;0.036973;0.143;0.135;0.013;115.76
4;0.038117;0.153;0.136;0.000;112.69
4;0.039090;0.166;0.142;0.000;116.81
4;0.037144;0.136;0.138;0.025;116.26
4;0.044333;0.154;0.144;0.011;114.87
4;0.036158;0.155;0.134;0.000;115.47
4;0.036748;0.146;0.134;0.010;116.51
4;0.037535;0.151;0.141;0.010;114.47
4;0.036805;0.128;0.137;0.032;116.02
4;0.035557;0.129;0.135;0.023;112.61
4;0.038135;0.158;0.137;0.000;115.79
4;0.038101;0.140;0.139;0.020;115.19
4;0.044338;0.158;0.146;0.010;114.64
4;0.035789;0.137;0.133;0.012;111.88
4;0.035257;0.149;0.133;0.000;112.34
4;0.034618;0.125;0.131;0.023;112.69
4;0.037258;0.157;0.134;0.000;116.67
4;0.035136;0.150;0.133;0.000;112.90
4;0.036013;0.133;0.133;0.020;115.60
4;0.036866;0.154;0.133;0.000;115.85
4;0.036438;0.145;0.134;0.010;115.60
4;0.036570;0.144;0.133;0.010;115.76
4;0.034730;0.146;0.129;0.000;112.98
4;0.036682;0.144;0.134;0.010;115.54
4;0.036532;0.130;0.135;0.026;115.46
4;0.034728;0.129;0.132;0.018;111.71
4;0.036437;0.154;0.134;0.000;114.68
4;0.041409;0.141;0.152;0.030;112.98
4;0.035251;0.123;0.131;0.028;115.10
4;0.036094;0.146;0.134;0.010;116.32
4;0.036276;0.131;0.134;0.024;115.26
4;0.037481;0.156;0.135;0.000;115.69
4;0.036790;0.154;0.133;0.000;116.21
4;0.035810;0.134;0.133;0.019;115.34
4;0.035776;0.142;0.130;0.010;116.55
4;0.036498;0.137;0.134;0.019;116.18
4;0.036356;0.157;0.137;0.000;114.67
4;0.037883;0.156;0.135;0.000;115.58
4;0.036712;0.145;0.134;0.010;115.99
4;0.033530;0.144;0.129;0.000;112.10
4;0.039760;0.150;0.137;0.010;116.16
4;0.048441;0.158;0.147;0.010;114.27
4;0.037369;0.157;0.136;0.000;115.51
4;0.035113;0.124;0.133;0.025;111.95
4;0.035990;0.145;0.133;0.010;116.67
4;0.040224;0.162;0.137;0.000;117.94
4;0.038451;0.162;0.143;0.000;112.69
4;0.036911;0.147;0.136;0.009;115.20
4;0.036471;0.145;0.134;0.009;114.95
4;0.035396;0.123;0.133;0.031;114.85
4;0.034889;0.150;0.131;0.000;114.50
4;0.035428;0.141;0.132;0.010;114.63
4;0.035805;0.133;0.132;0.019;115.21
4;0.035586;0.148;0.130;0.000;113.45
4;0.035742;0.133;0.131;0.019;115.34
4;0.044225;0.132;0.140;0.030;116.17
4;0.035713;0.131;0.131;0.020;115.54
4;0.036207;0.132;0.132;0.020;115.25
4;0.035567;0.142;0.131;0.010;116.21
4;0.035612;0.142;0.132;0.010;115.13
4;0.033761;0.145;0.129;0.000;112.65
4;0.035868;0.142;0.132;0.009;114.70
4;0.034774;0.145;0.131;0.000;110.75
4;0.036101;0.138;0.130;0.013;115.70
4;0.033701;0.135;0.130;0.010;111.04
4;0.035366;0.150;0.130;0.000;115.32
4;0.054023;0.172;0.151;0.000;114.00
4;0.035992;0.152;0.131;0.000;115.97
4;0.033913;0.121;0.129;0.024;111.63
4;0.038960;0.155;0.135;0.000;114.97
4;0.036808;0.133;0.132;0.020;115.78
4;0.035763;0.151;0.132;0.000;114.67
4;0.035540;0.133;0.132;0.019;115.11
4;0.035816;0.153;0.132;0.000;115.85
4;0.040683;0.163;0.136;0.000;120.07
4;0.034604;0.147;0.132;0.000;111.50
4;0.036511;0.124;0.134;0.031;115.48
4;0.036058;0.151;0.131;0.000;115.28
4;0.035536;0.142;0.131;0.010;115.75
4;0.035889;0.142;0.131;0.009;115.61
4;0.035634;0.117;0.130;0.035;116.33
4;0.037812;0.155;0.133;0.000;116.70
4;0.035942;0.133;0.131;0.020;116.59
4;0.035455;0.151;0.130;0.000;115.53
4;0.041855;0.126;0.146;0.039;113.43
4;0.036088;0.142;0.131;0.009;115.87
