nThread;timeInt;user;real;sys;pCPU
16;0.036923;0.164;0.128;0.000;127.64
16;0.036916;0.145;0.127;0.017;127.63
16;0.036233;0.164;0.127;0.000;128.99
16;0.041148;0.168;0.131;0.000;127.90
16;0.038134;0.100;0.129;0.063;126.39
16;0.036951;0.156;0.128;0.009;127.81
16;0.036435;0.164;0.126;0.000;129.71
16;0.041385;0.143;0.137;0.027;124.29
16;0.046414;0.188;0.151;0.000;124.73
16;0.043868;0.176;0.148;0.009;124.90
16;0.037560;0.150;0.130;0.014;125.23
16;0.037244;0.137;0.130;0.027;126.47
16;0.035863;0.146;0.129;0.016;126.18
16;0.039066;0.156;0.129;0.008;127.23
16;0.036342;0.137;0.128;0.028;128.22
16;0.036828;0.153;0.127;0.009;127.51
16;0.040583;0.153;0.130;0.014;128.07
16;0.036173;0.150;0.125;0.008;127.17
16;0.038300;0.154;0.128;0.009;126.69
16;0.042158;0.156;0.132;0.014;128.10
16;0.041005;0.156;0.129;0.009;128.75
16;0.035794;0.146;0.126;0.013;126.44
16;0.036174;0.134;0.126;0.027;127.43
16;0.035966;0.124;0.126;0.041;130.62
16;0.042556;0.153;0.138;0.017;123.56
16;0.036215;0.149;0.127;0.017;130.05
16;0.042987;0.171;0.133;0.000;128.24
16;0.037028;0.137;0.127;0.027;129.38
16;0.036575;0.144;0.125;0.017;127.95
16;0.036462;0.163;0.126;0.000;129.21
16;0.035657;0.144;0.123;0.016;130.80
16;0.035902;0.153;0.126;0.008;128.83
16;0.038469;0.168;0.131;0.000;127.50
16;0.037985;0.163;0.129;0.000;126.53
16;0.036828;0.162;0.127;0.000;127.05
16;0.041233;0.160;0.131;0.009;128.78
16;0.036024;0.162;0.126;0.000;129.33
16;0.036258;0.147;0.127;0.015;127.66
16;0.035207;0.157;0.123;0.000;127.25
16;0.041008;0.166;0.138;0.009;126.44
16;0.038510;0.154;0.128;0.009;127.26
16;0.035393;0.149;0.123;0.011;131.21
16;0.037662;0.163;0.128;0.000;127.06
16;0.035740;0.151;0.124;0.008;128.46
16;0.051150;0.150;0.141;0.025;124.85
16;0.038368;0.124;0.126;0.037;127.85
16;0.038633;0.164;0.129;0.000;127.37
16;0.036338;0.145;0.126;0.013;125.44
16;0.035981;0.155;0.124;0.009;131.53
16;0.038851;0.165;0.130;0.000;127.32
