nThread;timeInt;user;real;sys;pCPU
2;0.000182;0.004;0.010;0.000;42.84
2;0.000196;0.000;0.011;0.004;39.90
2;0.000168;0.004;0.009;0.000;42.69
2;0.000204;0.004;0.010;0.000;40.70
2;0.000211;0.004;0.009;0.000;43.84
2;0.000193;0.003;0.008;0.000;39.06
2;0.000174;0.004;0.009;0.000;40.40
2;0.000238;0.004;0.011;0.000;39.81
2;0.000200;0.000;0.023;0.011;51.50
2;0.000239;0.004;0.014;0.000;30.83
2;0.000192;0.000;0.012;0.004;39.05
2;0.000224;0.003;0.008;0.000;39.23
2;0.000199;0.004;0.009;0.000;40.58
2;0.000239;0.000;0.012;0.004;39.69
2;0.000187;0.004;0.011;0.000;38.29
2;0.000186;0.005;0.012;0.000;39.96
2;0.000238;0.000;0.008;0.003;42.51
2;0.000183;0.004;0.010;0.000;37.90
2;0.000188;0.004;0.009;0.000;41.39
2;0.000168;0.003;0.008;0.000;39.29
2;0.000172;0.004;0.010;0.000;36.51
2;0.000248;0.000;0.009;0.003;37.40
2;0.000164;0.000;0.008;0.003;42.28
2;0.000293;0.004;0.009;0.000;44.15
2;0.000210;0.004;0.009;0.000;43.08
2;0.000288;0.004;0.010;0.000;39.06
2;0.000167;0.003;0.009;0.000;38.25
2;0.000176;0.004;0.012;0.000;33.01
2;0.000201;0.004;0.010;0.000;41.62
2;0.000167;0.004;0.010;0.000;38.03
2;0.000219;0.004;0.010;0.000;40.78
2;0.000163;0.003;0.008;0.000;40.22
2;0.000292;0.005;0.011;0.000;42.53
2;0.000163;0.003;0.008;0.000;39.33
2;0.000178;0.004;0.011;0.001;38.80
2;0.000179;0.004;0.009;0.000;42.37
2;0.000305;0.005;0.011;0.000;41.11
2;0.000175;0.004;0.009;0.000;41.46
2;0.000163;0.004;0.009;0.000;40.68
2;0.000232;0.004;0.011;0.000;38.38
2;0.000181;0.003;0.009;0.000;40.04
2;0.000189;0.004;0.011;0.000;39.24
2;0.000195;0.000;0.009;0.003;40.51
2;0.000185;0.004;0.012;0.000;34.54
2;0.000166;0.004;0.009;0.000;40.60
2;0.000169;0.004;0.009;0.000;41.29
2;0.000240;0.000;0.011;0.004;41.04
2;0.000222;0.004;0.010;0.000;40.51
2;0.000190;0.005;0.011;0.000;44.77
2;0.000174;0.004;0.009;0.000;39.67
2;0.000190;0.003;0.009;0.000;39.31
2;0.000391;0.004;0.010;0.000;40.56
2;0.000169;0.003;0.008;0.000;38.80
2;0.000214;0.004;0.011;0.000;37.23
2;0.000193;0.003;0.008;0.000;40.12
2;0.000231;0.004;0.010;0.000;41.34
2;0.000175;0.000;0.010;0.004;41.05
2;0.000187;0.003;0.008;0.000;40.39
2;0.000175;0.004;0.009;0.000;39.03
2;0.000160;0.003;0.008;0.000;40.84
2;0.000185;0.004;0.010;0.000;36.20
2;0.000185;0.003;0.008;0.000;35.20
2;0.000174;0.003;0.009;0.000;32.45
2;0.000172;0.000;0.010;0.004;43.40
2;0.000172;0.000;0.010;0.003;38.79
2;0.000177;0.003;0.008;0.000;35.97
2;0.000210;0.004;0.009;0.000;42.66
2;0.000211;0.004;0.013;0.000;27.97
2;0.000266;0.001;0.010;0.004;44.03
2;0.000173;0.000;0.010;0.003;41.36
2;0.000189;0.004;0.010;0.000;43.47
2;0.000174;0.004;0.011;0.000;41.89
2;0.000184;0.003;0.008;0.000;38.15
2;0.000180;0.003;0.008;0.000;39.63
2;0.000165;0.000;0.011;0.004;41.43
2;0.000163;0.003;0.008;0.000;40.63
2;0.000206;0.004;0.010;0.000;36.91
2;0.000267;0.005;0.012;0.000;36.34
2;0.000352;0.003;0.012;0.002;45.28
2;0.000176;0.004;0.009;0.000;44.17
2;0.000168;0.004;0.011;0.000;34.51
2;0.000165;0.004;0.010;0.000;37.16
2;0.000203;0.003;0.008;0.000;37.46
2;0.000214;0.000;0.011;0.005;44.65
2;0.000213;0.000;0.009;0.004;44.03
2;0.000403;0.004;0.010;0.000;41.61
2;0.000240;0.001;0.010;0.004;42.22
2;0.000170;0.000;0.008;0.003;36.71
2;0.000205;0.000;0.010;0.004;43.52
2;0.000179;0.004;0.008;0.000;42.49
2;0.000220;0.004;0.010;0.000;43.20
2;0.000180;0.004;0.009;0.000;43.36
2;0.000217;0.004;0.010;0.000;42.81
2;0.000191;0.000;0.009;0.003;37.28
2;0.000171;0.004;0.008;0.000;45.54
2;0.000164;0.000;0.009;0.003;39.22
2;0.000169;0.004;0.011;0.000;40.36
2;0.000217;0.004;0.009;0.000;41.85
2;0.000184;0.005;0.011;0.000;41.15
2;0.000177;0.004;0.010;0.000;42.43
2;0.000213;0.004;0.008;0.000;45.52
2;0.000279;0.004;0.011;0.000;37.36
2;0.000248;0.003;0.009;0.000;33.41
2;0.000191;0.004;0.010;0.000;36.27
2;0.000158;0.003;0.009;0.000;41.32
2;0.000185;0.000;0.010;0.004;43.67
2;0.000229;0.000;0.009;0.003;41.68
2;0.000225;0.004;0.010;0.000;43.36
2;0.000167;0.004;0.009;0.000;41.85
2;0.000203;0.001;0.011;0.004;42.77
2;0.000237;0.004;0.009;0.000;43.37
2;0.000180;0.004;0.009;0.000;44.59
2;0.000191;0.004;0.010;0.000;42.25
2;0.000168;0.003;0.010;0.000;35.05
2;0.000174;0.001;0.009;0.003;41.99
2;0.000173;0.004;0.009;0.000;39.68
2;0.000190;0.000;0.010;0.003;37.11
2;0.000184;0.004;0.011;0.000;39.43
2;0.000189;0.004;0.010;0.000;38.56
2;0.000188;0.003;0.008;0.000;39.40
2;0.000169;0.004;0.010;0.000;37.41
2;0.000207;0.000;0.009;0.003;42.76
2;0.000185;0.000;0.008;0.003;44.03
2;0.000169;0.004;0.011;0.000;37.72
2;0.000249;0.000;0.009;0.003;40.75
2;0.000211;0.004;0.011;0.000;40.51
2;0.000179;0.000;0.008;0.003;41.71
2;0.000165;0.003;0.008;0.000;39.05
2;0.000251;0.004;0.012;0.000;38.54
2;0.000178;0.003;0.010;0.000;35.00
2;0.000166;0.004;0.010;0.000;41.64
2;0.000203;0.003;0.009;0.000;36.02
2;0.000182;0.004;0.009;0.000;40.12
2;0.000280;0.005;0.012;0.000;37.49
2;0.000165;0.004;0.009;0.000;40.60
2;0.000167;0.000;0.011;0.004;38.92
2;0.000169;0.004;0.009;0.000;40.76
2;0.000299;0.005;0.010;0.000;44.83
2;0.000186;0.004;0.010;0.000;42.36
2;0.000173;0.005;0.011;0.000;41.08
2;0.000179;0.004;0.009;0.000;42.30
2;0.000168;0.003;0.008;0.000;39.96
2;0.000192;0.004;0.011;0.000;39.98
2;0.000197;0.004;0.010;0.000;42.40
2;0.000175;0.003;0.009;0.001;39.83
2;0.000196;0.000;0.009;0.003;38.23
2;0.000173;0.000;0.011;0.004;41.41
2;0.000248;0.001;0.013;0.005;44.06
2;0.000215;0.005;0.011;0.000;40.17
2;0.000178;0.004;0.010;0.000;36.97
2;0.000189;0.000;0.011;0.003;35.23
2;0.000172;0.003;0.008;0.001;41.40
2;0.000189;0.000;0.011;0.004;38.06
2;0.000217;0.002;0.010;0.002;45.22
2;0.000192;0.004;0.010;0.000;35.18
2;0.000190;0.003;0.009;0.000;37.72
2;0.000167;0.003;0.008;0.000;38.32
2;0.000213;0.000;0.012;0.004;41.03
2;0.000290;0.004;0.009;0.000;38.79
2;0.000248;0.001;0.011;0.004;40.61
2;0.000220;0.004;0.009;0.000;42.97
2;0.000198;0.005;0.011;0.000;42.84
2;0.000178;0.000;0.009;0.003;36.36
2;0.000188;0.004;0.008;0.000;43.03
2;0.000313;0.004;0.010;0.000;42.44
