nThread;timeInt;user;real;sys;pCPU
16;0.004816;0.015;0.014;0.000;102.85
16;0.004994;0.001;0.018;0.015;88.81
16;0.004091;0.013;0.014;0.000;87.78
16;0.004263;0.014;0.014;0.000;98.78
16;0.003970;0.013;0.012;0.000;102.23
16;0.004724;0.015;0.015;0.000;99.09
16;0.003830;0.000;0.013;0.013;98.33
16;0.004586;0.000;0.015;0.014;95.91
16;0.004404;0.000;0.016;0.015;94.09
16;0.004826;0.000;0.018;0.015;89.33
16;0.005355;0.000;0.018;0.024;134.86
16;0.005530;0.000;0.018;0.019;111.13
16;0.006359;0.000;0.017;0.017;104.43
16;0.005254;0.017;0.017;0.000;97.22
16;0.004921;0.000;0.016;0.014;88.58
16;0.005476;0.018;0.017;0.001;108.33
16;0.004457;0.008;0.016;0.007;96.07
16;0.004686;0.016;0.016;0.000;99.90
16;0.005065;0.016;0.016;0.000;100.00
16;0.004571;0.000;0.015;0.014;97.95
16;0.004299;0.000;0.013;0.013;100.08
16;0.004801;0.016;0.015;0.000;106.06
16;0.004500;0.014;0.015;0.000;92.36
16;0.004071;0.000;0.013;0.012;101.17
16;0.003961;0.013;0.013;0.000;96.20
16;0.004164;0.013;0.014;0.000;93.12
16;0.004996;0.001;0.017;0.017;99.74
16;0.004773;0.000;0.015;0.014;100.00
16;0.003999;0.013;0.013;0.000;99.88
16;0.005662;0.000;0.016;0.017;110.47
16;0.004402;0.014;0.014;0.000;101.88
16;0.004291;0.000;0.013;0.013;104.28
16;0.005102;0.001;0.017;0.015;94.47
16;0.004245;0.000;0.014;0.013;96.40
16;0.004066;0.000;0.014;0.014;103.96
16;0.003953;0.000;0.013;0.012;98.75
16;0.004376;0.000;0.015;0.016;108.95
16;0.004438;0.000;0.015;0.014;95.38
16;0.004551;0.014;0.016;0.000;92.73
16;0.005211;0.001;0.014;0.015;109.44
16;0.004390;0.000;0.013;0.013;101.45
16;0.005134;0.016;0.016;0.000;100.69
16;0.004020;0.000;0.014;0.013;95.16
16;0.004066;0.013;0.013;0.000;96.86
16;0.004861;0.016;0.015;0.000;105.08
16;0.003970;0.000;0.016;0.015;92.02
16;0.003615;0.000;0.013;0.012;94.02
16;0.004223;0.014;0.015;0.000;92.87
16;0.005183;0.000;0.015;0.015;102.03
16;0.003986;0.013;0.013;0.000;100.21
16;0.003895;0.014;0.016;0.000;92.25
16;0.004569;0.000;0.014;0.014;102.33
16;0.004054;0.000;0.013;0.013;100.95
16;0.004308;0.001;0.015;0.013;93.33
16;0.004891;0.000;0.018;0.020;112.02
16;0.003985;0.012;0.014;0.000;90.80
16;0.004229;0.000;0.015;0.014;94.73
16;0.005038;0.000;0.015;0.015;99.18
16;0.004066;0.000;0.014;0.014;105.39
16;0.004152;0.000;0.014;0.013;92.22
16;0.004202;0.000;0.014;0.015;107.62
16;0.003907;0.012;0.013;0.000;94.30
16;0.004467;0.001;0.015;0.014;92.77
16;0.004909;0.000;0.016;0.015;97.25
16;0.003993;0.000;0.013;0.012;96.82
16;0.004043;0.000;0.014;0.012;92.00
16;0.004954;0.000;0.015;0.014;101.80
16;0.003913;0.013;0.014;0.000;94.12
16;0.003943;0.013;0.014;0.000;88.32
16;0.004601;0.014;0.014;0.000;100.57
16;0.003869;0.013;0.014;0.000;91.05
16;0.004626;0.014;0.015;0.000;95.78
16;0.004001;0.013;0.014;0.000;91.35
16;0.004116;0.000;0.013;0.012;98.01
16;0.003970;0.012;0.013;0.000;93.25
16;0.004751;0.000;0.016;0.016;105.23
16;0.004359;0.001;0.018;0.014;79.82
16;0.004016;0.012;0.013;0.000;95.80
16;0.004518;0.000;0.013;0.014;109.46
16;0.004245;0.000;0.014;0.013;97.18
16;0.005179;0.016;0.015;0.000;106.19
16;0.005010;0.016;0.015;0.000;107.60
16;0.003951;0.000;0.014;0.013;90.64
16;0.003948;0.015;0.015;0.000;100.57
16;0.004164;0.000;0.013;0.013;101.93
16;0.003707;0.012;0.013;0.000;93.90
16;0.004503;0.014;0.014;0.000;98.24
16;0.004550;0.000;0.014;0.013;96.95
16;0.004212;0.000;0.013;0.012;100.17
16;0.005365;0.000;0.016;0.016;103.02
16;0.003960;0.012;0.012;0.000;98.39
16;0.005320;0.015;0.016;0.000;90.41
16;0.004861;0.000;0.015;0.015;104.08
16;0.004050;0.013;0.013;0.000;96.50
16;0.003991;0.013;0.015;0.000;86.92
16;0.004458;0.000;0.014;0.013;101.85
16;0.004086;0.000;0.013;0.012;100.43
16;0.005301;0.008;0.016;0.009;105.03
16;0.004730;0.000;0.014;0.013;97.04
16;0.004619;0.015;0.015;0.000;101.75
16;0.004916;0.000;0.015;0.016;108.99
16;0.003961;0.013;0.013;0.000;96.89
16;0.004858;0.015;0.023;0.000;63.92
16;0.004238;0.000;0.017;0.014;86.13
16;0.003539;0.000;0.012;0.011;97.42
16;0.004319;0.015;0.015;0.000;95.58
16;0.005417;0.001;0.016;0.016;105.91
16;0.004726;0.020;0.016;0.000;125.34
16;0.004115;0.000;0.015;0.014;97.11
16;0.004386;0.013;0.015;0.000;90.60
16;0.004470;0.016;0.015;0.000;101.12
16;0.004116;0.013;0.013;0.000;96.39
