nThread;timeInt;user;real;sys;pCPU
4;0.000574;0.006;0.013;0.000;47.97
4;0.000525;0.001;0.013;0.005;45.42
4;0.000454;0.005;0.011;0.000;46.95
4;0.000502;0.006;0.011;0.000;49.23
4;0.000529;0.005;0.011;0.000;48.39
4;0.000458;0.000;0.012;0.005;46.68
4;0.000568;0.007;0.013;0.000;52.31
4;0.000542;0.006;0.013;0.000;47.90
4;0.000592;0.006;0.012;0.000;50.75
4;0.000490;0.005;0.011;0.000;49.53
4;0.000748;0.000;0.014;0.006;49.17
4;0.000564;0.006;0.012;0.000;49.27
4;0.000522;0.005;0.010;0.000;48.63
4;0.000537;0.006;0.012;0.000;46.86
4;0.000532;0.000;0.012;0.005;49.37
4;0.000528;0.005;0.011;0.000;47.66
4;0.000585;0.001;0.012;0.006;49.06
4;0.000804;0.007;0.013;0.000;54.81
4;0.000554;0.006;0.013;0.000;46.71
4;0.000684;0.006;0.013;0.000;50.22
4;0.000612;0.006;0.011;0.000;50.36
4;0.000551;0.005;0.010;0.000;50.40
4;0.000573;0.007;0.013;0.000;49.43
4;0.000542;0.005;0.011;0.000;49.51
4;0.000552;0.005;0.011;0.000;42.27
4;0.000583;0.006;0.012;0.000;49.16
4;0.000587;0.006;0.011;0.000;50.30
4;0.000543;0.006;0.013;0.000;46.25
4;0.000635;0.006;0.011;0.000;53.67
4;0.000547;0.005;0.012;0.000;45.55
4;0.000582;0.006;0.012;0.000;51.34
4;0.000629;0.000;0.013;0.006;52.76
4;0.000577;0.006;0.012;0.000;52.06
4;0.000567;0.005;0.011;0.000;49.99
4;0.000549;0.006;0.013;0.000;45.70
4;0.000532;0.006;0.011;0.000;51.54
4;0.000522;0.000;0.010;0.005;51.11
4;0.000581;0.006;0.012;0.000;46.96
4;0.000537;0.005;0.010;0.000;48.67
4;0.000499;0.006;0.011;0.000;51.07
4;0.000558;0.006;0.012;0.000;52.74
4;0.000551;0.007;0.011;0.000;64.19
4;0.000550;0.006;0.011;0.000;50.75
4;0.000489;0.005;0.011;0.000;50.55
4;0.000511;0.006;0.012;0.000;49.40
4;0.000531;0.005;0.011;0.000;48.45
4;0.000549;0.005;0.011;0.000;51.17
4;0.000573;0.006;0.012;0.000;49.33
4;0.000552;0.005;0.011;0.000;47.53
4;0.000512;0.006;0.012;0.000;49.32
4;0.000629;0.000;0.011;0.005;51.50
4;0.000637;0.006;0.011;0.000;53.73
4;0.000536;0.006;0.013;0.000;47.52
4;0.000561;0.005;0.011;0.000;51.37
4;0.000593;0.006;0.012;0.000;52.29
4;0.000562;0.000;0.012;0.005;48.85
4;0.000508;0.005;0.011;0.000;49.79
4;0.000727;0.007;0.012;0.000;58.26
4;0.000610;0.005;0.020;0.000;23.99
4;0.000626;0.006;0.012;0.000;50.85
4;0.000536;0.006;0.014;0.002;53.78
4;0.000540;0.006;0.013;0.000;50.05
4;0.000623;0.006;0.011;0.000;52.47
4;0.000549;0.005;0.011;0.000;47.41
4;0.000580;0.003;0.011;0.003;54.16
4;0.000472;0.006;0.011;0.000;50.02
4;0.000574;0.006;0.012;0.000;49.00
4;0.000554;0.000;0.012;0.005;42.26
4;0.000562;0.006;0.012;0.000;48.21
4;0.000594;0.000;0.012;0.006;51.98
4;0.000567;0.005;0.010;0.000;44.99
4;0.000536;0.006;0.011;0.000;52.52
4;0.000666;0.005;0.010;0.000;52.30
4;0.000565;0.005;0.010;0.000;49.19
4;0.000644;0.006;0.011;0.000;48.06
4;0.000483;0.005;0.011;0.000;47.34
4;0.000592;0.006;0.012;0.000;47.18
4;0.000632;0.006;0.011;0.000;49.38
4;0.000836;0.007;0.013;0.000;48.84
4;0.000553;0.000;0.011;0.007;62.16
4;0.000577;0.006;0.013;0.000;47.38
4;0.000728;0.005;0.012;0.002;54.56
4;0.000591;0.005;0.011;0.000;49.74
4;0.000655;0.005;0.011;0.000;48.22
4;0.000597;0.005;0.010;0.000;49.80
4;0.000882;0.006;0.012;0.000;51.44
4;0.000608;0.002;0.013;0.004;50.55
4;0.000560;0.005;0.010;0.000;51.82
4;0.000899;0.007;0.033;0.000;22.50
4;0.000731;0.007;0.013;0.000;52.88
4;0.000643;0.006;0.012;0.000;48.33
4;0.000623;0.006;0.012;0.000;48.82
4;0.000681;0.000;0.013;0.006;52.07
4;0.000670;0.000;0.013;0.006;48.48
4;0.000647;0.006;0.012;0.000;51.67
4;0.000644;0.004;0.013;0.003;54.11
4;0.000734;0.006;0.012;0.000;51.49
4;0.001166;0.007;0.014;0.000;53.14
4;0.000607;0.006;0.012;0.000;50.09
4;0.000657;0.006;0.011;0.000;50.51
4;0.000623;0.006;0.012;0.000;52.64
4;0.000583;0.006;0.012;0.001;51.12
4;0.000591;0.000;0.014;0.006;47.47
4;0.000604;0.005;0.012;0.000;45.33
4;0.000564;0.000;0.014;0.006;49.07
4;0.000675;0.000;0.013;0.007;53.88
4;0.000660;0.007;0.013;0.000;52.03
4;0.000575;0.000;0.012;0.005;48.62
4;0.000689;0.006;0.013;0.000;50.56
4;0.000633;0.006;0.012;0.000;46.15
4;0.000603;0.005;0.012;0.000;41.01
4;0.000632;0.006;0.012;0.000;50.39
4;0.000563;0.006;0.012;0.000;47.30
4;0.000661;0.006;0.012;0.000;47.06
4;0.000659;0.007;0.013;0.000;52.41
4;0.000516;0.005;0.010;0.000;49.27
4;0.000505;0.006;0.012;0.000;47.32
4;0.001928;0.011;0.013;0.000;83.77
4;0.000555;0.006;0.012;0.000;49.46
4;0.000514;0.000;0.012;0.006;49.21
4;0.000577;0.000;0.011;0.005;51.68
4;0.000540;0.006;0.012;0.000;47.63
4;0.000569;0.005;0.011;0.000;43.13
4;0.000586;0.005;0.011;0.000;50.58
4;0.000547;0.001;0.015;0.005;40.59
4;0.000572;0.004;0.011;0.002;54.52
4;0.000494;0.006;0.014;0.000;45.91
4;0.000549;0.005;0.013;0.000;42.40
4;0.000636;0.006;0.011;0.000;49.80
4;0.000529;0.006;0.012;0.000;49.70
4;0.000586;0.006;0.013;0.000;45.43
4;0.000569;0.000;0.012;0.006;51.31
4;0.000584;0.001;0.013;0.006;49.24
4;0.000716;0.005;0.012;0.000;43.50
4;0.000507;0.006;0.011;0.000;50.59
4;0.000482;0.005;0.012;0.000;47.63
4;0.000573;0.006;0.011;0.000;48.69
4;0.000513;0.006;0.013;0.000;46.04
4;0.000582;0.006;0.012;0.000;49.87
4;0.000509;0.005;0.011;0.000;47.66
4;0.000524;0.005;0.010;0.000;50.36
4;0.000690;0.006;0.013;0.000;50.92
4;0.000463;0.005;0.011;0.000;49.69
4;0.000450;0.005;0.011;0.000;49.72
4;0.000523;0.005;0.010;0.000;43.49
4;0.000469;0.005;0.012;0.000;42.62
4;0.000522;0.005;0.010;0.000;47.42
4;0.000408;0.006;0.012;0.000;45.26
4;0.000488;0.005;0.011;0.000;42.76
4;0.000531;0.005;0.010;0.000;48.21
4;0.000566;0.000;0.013;0.006;48.41
4;0.000622;0.005;0.011;0.000;46.72
4;0.000649;0.005;0.013;0.000;39.51
4;0.000526;0.006;0.013;0.000;46.12
4;0.000538;0.004;0.010;0.000;42.53
4;0.000558;0.006;0.013;0.000;46.43
4;0.000553;0.000;0.012;0.005;46.35
4;0.000513;0.006;0.012;0.000;47.86
4;0.000556;0.006;0.012;0.000;49.12
4;0.000642;0.007;0.013;0.000;50.79
4;0.000624;0.006;0.013;0.000;50.71
4;0.000569;0.000;0.013;0.006;50.41
4;0.000565;0.006;0.013;0.000;48.28
4;0.000696;0.006;0.012;0.000;54.84
4;0.000576;0.006;0.012;0.000;47.12
4;0.000519;0.006;0.012;0.000;48.70
4;0.000553;0.006;0.012;0.000;46.87
4;0.000602;0.006;0.012;0.000;49.00
4;0.000557;0.006;0.013;0.000;46.64
4;0.000642;0.005;0.016;0.004;58.20
4;0.000690;0.000;0.013;0.006;51.26
4;0.000541;0.005;0.011;0.000;47.75
4;0.000653;0.006;0.013;0.000;51.65
4;0.000555;0.005;0.011;0.000;47.36
4;0.000554;0.006;0.012;0.000;46.89
4;0.000646;0.006;0.012;0.000;49.17
4;0.000577;0.000;0.012;0.006;51.33
4;0.000567;0.005;0.012;0.001;48.51
4;0.000552;0.006;0.011;0.000;53.93
4;0.000539;0.005;0.011;0.000;48.72
4;0.000685;0.001;0.014;0.007;52.45
4;0.000613;0.006;0.012;0.000;52.22
4;0.000552;0.005;0.011;0.000;49.31
4;0.003061;0.011;0.016;0.000;72.71
4;0.000556;0.005;0.011;0.000;50.25
4;0.000599;0.005;0.012;0.000;45.21
4;0.000692;0.006;0.012;0.000;48.98
4;0.000638;0.006;0.012;0.000;49.56
4;0.000533;0.006;0.014;0.000;43.38
4;0.000582;0.000;0.011;0.005;50.58
4;0.000619;0.000;0.012;0.006;50.94
4;0.000629;0.006;0.012;0.000;47.80
4;0.000602;0.005;0.012;0.000;47.51
4;0.000610;0.006;0.012;0.000;50.67
4;0.000550;0.005;0.011;0.000;48.15
4;0.000567;0.006;0.012;0.000;50.23
4;0.000579;0.006;0.012;0.000;50.78
4;0.000577;0.006;0.011;0.000;52.90
4;0.000507;0.005;0.010;0.000;49.69
4;0.000593;0.006;0.012;0.000;49.77
