nThread;timeInt;user;real;sys;pCPU
8;0.001411;0.008;0.017;0.000;44.92
8;0.002943;0.000;0.016;0.009;56.89
8;0.001778;0.007;0.012;0.002;67.80
8;0.005152;0.029;0.017;0.000;170.67
8;0.002648;0.010;0.012;0.000;81.34
8;0.011289;0.061;0.021;0.017;375.08
8;0.003849;0.018;0.014;0.000;124.29
8;0.002625;0.000;0.012;0.011;96.82
8;0.002260;0.009;0.012;0.000;74.02
8;0.004327;0.017;0.014;0.000;117.99
8;0.001726;0.014;0.011;0.000;127.92
8;0.002585;0.012;0.012;0.000;95.18
8;0.002122;0.009;0.011;0.000;75.90
8;0.002660;0.006;0.016;0.005;70.43
8;0.010782;0.067;0.022;0.000;312.83
8;0.011429;0.068;0.022;0.000;315.76
8;0.011174;0.075;0.021;0.000;363.86
8;0.002561;0.009;0.012;0.000;78.75
8;0.005066;0.061;0.019;0.000;313.24
8;0.012776;0.079;0.023;0.000;347.96
8;0.005545;0.032;0.015;0.011;284.48
8;0.002793;0.017;0.013;0.000;128.21
8;0.002679;0.012;0.012;0.000;99.26
8;0.002662;0.012;0.012;0.000;101.22
8;0.013047;0.068;0.024;0.019;369.16
8;0.011136;0.045;0.021;0.022;310.28
8;0.007580;0.030;0.019;0.000;160.57
8;0.007405;0.040;0.018;0.006;260.92
8;0.010932;0.073;0.021;0.000;344.59
8;0.002687;0.010;0.013;0.000;77.45
8;0.009385;0.045;0.020;0.000;220.88
8;0.002494;0.009;0.012;0.000;74.14
8;0.002171;0.017;0.013;0.000;126.13
8;0.002596;0.000;0.015;0.009;63.56
8;0.010623;0.039;0.020;0.044;418.54
8;0.005244;0.032;0.015;0.000;214.81
8;0.009794;0.056;0.019;0.000;301.40
8;0.015299;0.104;0.026;0.000;406.00
8;0.002601;0.010;0.013;0.000;75.28
8;0.002819;0.013;0.015;0.000;88.57
8;0.013463;0.080;0.023;0.000;348.83
8;0.005225;0.032;0.015;0.001;219.88
8;0.002441;0.014;0.012;0.000;122.39
8;0.005111;0.032;0.014;0.000;223.40
8;0.002713;0.000;0.012;0.009;77.87
8;0.010291;0.062;0.020;0.020;419.18
8;0.002591;0.009;0.012;0.000;78.59
8;0.002598;0.012;0.013;0.000;95.95
8;0.011264;0.085;0.020;0.000;428.29
8;0.011854;0.087;0.023;0.007;413.84
8;0.002599;0.010;0.014;0.000;70.97
8;0.005084;0.028;0.014;0.000;198.63
8;0.002877;0.010;0.012;0.000;84.97
8;0.013013;0.067;0.027;0.000;246.68
8;0.002996;0.000;0.013;0.013;98.13
8;0.003035;0.017;0.013;0.000;137.84
8;0.002917;0.009;0.014;0.005;98.02
8;0.002264;0.017;0.011;0.000;154.89
8;0.004363;0.016;0.015;0.000;104.12
8;0.011396;0.060;0.022;0.000;270.13
8;0.002215;0.000;0.011;0.008;75.51
8;0.002709;0.019;0.013;0.002;167.40
8;0.001159;0.006;0.010;0.000;55.91
8;0.002632;0.012;0.013;0.000;91.13
8;0.002799;0.015;0.013;0.000;112.28
8;0.002418;0.011;0.012;0.000;92.06
8;0.000806;0.006;0.012;0.000;53.58
8;0.002191;0.016;0.011;0.000;150.26
8;0.000743;0.006;0.010;0.000;54.50
8;0.002458;0.006;0.012;0.000;56.07
8;0.002511;0.011;0.012;0.000;92.55
8;0.002527;0.010;0.012;0.000;80.23
8;0.002480;0.018;0.012;0.000;153.62
8;0.002349;0.009;0.013;0.000;73.76
8;0.002466;0.009;0.012;0.000;76.42
8;0.002473;0.010;0.014;0.000;74.75
8;0.006300;0.031;0.017;0.000;179.20
8;0.003827;0.027;0.013;0.004;226.19
8;0.004538;0.015;0.015;0.000;102.20
8;0.002582;0.000;0.013;0.010;76.62
8;0.000961;0.008;0.011;0.000;77.59
8;0.007217;0.044;0.019;0.000;232.70
8;0.002616;0.010;0.012;0.000;78.03
8;0.010285;0.054;0.020;0.000;275.47
8;0.012236;0.088;0.023;0.000;385.16
8;0.005114;0.000;0.016;0.026;168.49
8;0.013107;0.073;0.025;0.000;296.65
8;0.009820;0.054;0.019;0.007;316.89
8;0.002614;0.013;0.012;0.000;112.54
8;0.005035;0.034;0.016;0.000;212.47
8;0.010805;0.053;0.020;0.007;293.21
8;0.010393;0.066;0.020;0.000;325.96
8;0.002536;0.000;0.013;0.009;73.82
8;0.017275;0.094;0.028;0.000;333.59
8;0.009528;0.066;0.021;0.000;319.92
8;0.002884;0.012;0.012;0.000;100.65
8;0.001644;0.013;0.012;0.000;108.59
8;0.010667;0.070;0.025;0.001;285.62
8;0.005448;0.036;0.016;0.000;227.04
8;0.002533;0.010;0.014;0.000;70.15
8;0.004981;0.022;0.016;0.000;135.95
8;0.002640;0.018;0.012;0.003;168.54
8;0.002670;0.011;0.014;0.000;77.92
8;0.002909;0.014;0.013;0.000;115.63
8;0.002552;0.000;0.012;0.009;79.11
8;0.002548;0.000;0.012;0.010;80.85
8;0.005487;0.032;0.015;0.000;214.89
8;0.009222;0.056;0.020;0.000;282.74
8;0.012357;0.063;0.022;0.000;283.22
8;0.015495;0.068;0.026;0.019;331.05
8;0.002980;0.000;0.013;0.014;109.86
8;0.002604;0.010;0.013;0.000;76.27
8;0.002695;0.011;0.014;0.000;77.46
8;0.003112;0.018;0.012;0.000;158.11
8;0.011022;0.043;0.021;0.048;431.71
8;0.001935;0.014;0.013;0.002;122.46
8;0.003075;0.011;0.012;0.000;96.82
8;0.008678;0.060;0.020;0.000;308.12
8;0.005408;0.037;0.015;0.000;245.07
8;0.002264;0.017;0.013;0.000;134.27
8;0.002626;0.000;0.014;0.010;75.64
8;0.005313;0.033;0.014;0.000;241.13
8;0.011296;0.066;0.020;0.009;372.64
8;0.001727;0.014;0.012;0.000;115.72
8;0.002463;0.008;0.012;0.000;73.32
8;0.002727;0.010;0.013;0.000;75.45
8;0.002375;0.000;0.011;0.009;78.09
8;0.002966;0.000;0.013;0.012;92.23
8;0.002647;0.009;0.012;0.000;80.65
8;0.002906;0.000;0.012;0.011;94.97
8;0.002483;0.011;0.013;0.000;81.90
8;0.002123;0.008;0.011;0.000;76.10
8;0.002155;0.000;0.013;0.009;68.71
8;0.002524;0.008;0.012;0.000;66.13
8;0.000719;0.005;0.010;0.000;48.14
8;0.002480;0.019;0.013;0.000;149.08
8;0.002607;0.011;0.011;0.000;96.33
8;0.002958;0.000;0.014;0.012;90.40
8;0.002465;0.009;0.012;0.000;74.51
8;0.002730;0.011;0.014;0.000;83.57
8;0.002851;0.010;0.015;0.000;68.81
8;0.004710;0.023;0.014;0.003;184.35
8;0.001570;0.006;0.012;0.000;55.74
8;0.014112;0.093;0.024;0.000;385.05
8;0.005627;0.035;0.017;0.000;199.36
8;0.017757;0.094;0.030;0.028;398.34
8;0.018753;0.122;0.031;0.011;429.59
8;0.014341;0.072;0.025;0.010;323.73
8;0.014161;0.070;0.025;0.020;367.10
8;0.011046;0.063;0.022;0.000;292.49
8;0.010724;0.067;0.024;0.000;284.08
8;0.014250;0.078;0.026;0.000;301.78
8;0.011086;0.071;0.023;0.013;366.11
8;0.011726;0.090;0.023;0.000;384.85
8;0.011265;0.069;0.022;0.000;312.24
8;0.014323;0.098;0.024;0.007;434.59
8;0.013552;0.093;0.024;0.007;416.38
8;0.010131;0.068;0.022;0.008;354.73
8;0.002615;0.010;0.012;0.000;78.50
8;0.003094;0.020;0.014;0.000;147.35
8;0.002689;0.013;0.013;0.000;103.14
8;0.002182;0.017;0.014;0.000;126.83
8;0.014265;0.120;0.028;0.000;430.47
8;0.012200;0.086;0.022;0.000;398.88
8;0.010580;0.074;0.020;0.000;367.96
8;0.001464;0.010;0.011;0.000;99.46
8;0.002883;0.012;0.012;0.000;101.31
8;0.002946;0.015;0.014;0.000;105.79
8;0.005388;0.033;0.016;0.005;233.17
8;0.002918;0.000;0.012;0.015;122.57
8;0.002651;0.000;0.012;0.012;98.73
8;0.008133;0.046;0.019;0.006;271.94
8;0.014050;0.077;0.026;0.018;364.74
