nThread;timeInt;user;real;sys;pCPU
0;0.000408;0.007;0.013;0.000;52.51
0;0.000571;0.008;0.015;0.000;49.58
0;0.000360;0.006;0.013;0.000;47.61
0;0.000340;0.006;0.013;0.000;47.05
0;0.000603;0.008;0.016;0.000;50.84
0;0.000376;0.006;0.012;0.000;48.46
0;0.000362;0.001;0.014;0.006;47.88
0;0.000404;0.008;0.015;0.000;50.06
0;0.000498;0.004;0.014;0.003;53.74
0;0.000416;0.006;0.012;0.000;54.22
0;0.000655;0.007;0.013;0.000;55.55
0;0.000362;0.000;0.014;0.007;49.41
0;0.000413;0.001;0.013;0.006;54.09
0;0.000370;0.000;0.014;0.006;45.10
0;0.000477;0.007;0.015;0.000;49.57
0;0.000435;0.007;0.017;0.000;41.84
0;0.000517;0.007;0.015;0.000;45.79
0;0.000362;0.006;0.013;0.000;45.89
0;0.000376;0.006;0.012;0.000;46.79
0;0.000726;0.008;0.017;0.000;47.81
0;0.000527;0.007;0.015;0.000;43.54
0;0.000636;0.007;0.014;0.000;50.45
0;0.000661;0.008;0.018;0.000;41.94
0;0.000525;0.007;0.015;0.000;48.54
0;0.000378;0.001;0.014;0.006;44.15
0;0.000375;0.007;0.012;0.000;54.82
0;0.000522;0.000;0.014;0.007;49.76
0;0.000375;0.005;0.012;0.000;45.47
0;0.000549;0.008;0.014;0.000;53.31
0;0.000546;0.008;0.016;0.000;50.01
0;0.000440;0.000;0.016;0.007;47.86
0;0.000772;0.004;0.015;0.003;50.51
0;0.000589;0.008;0.016;0.000;51.35
0;0.000404;0.006;0.012;0.000;52.13
0;0.000354;0.004;0.015;0.003;45.87
0;0.000354;0.007;0.014;0.000;50.23
0;0.000565;0.007;0.015;0.000;47.97
0;0.000549;0.008;0.019;0.000;41.39
0;0.000407;0.001;0.013;0.006;55.56
0;0.000359;0.006;0.012;0.000;52.02
0;0.000467;0.007;0.015;0.000;44.62
0;0.000356;0.006;0.013;0.000;50.12
0;0.000394;0.000;0.012;0.006;50.69
0;0.000357;0.006;0.011;0.000;50.67
0;0.000598;0.001;0.015;0.007;53.49
0;0.000353;0.005;0.012;0.000;46.98
0;0.000428;0.006;0.015;0.000;42.46
0;0.000447;0.007;0.014;0.000;52.37
0;0.000536;0.006;0.012;0.000;51.94
0;0.000358;0.006;0.013;0.000;45.88
0;0.000574;0.007;0.015;0.000;49.24
0;0.000375;0.006;0.013;0.000;48.11
0;0.000357;0.006;0.012;0.000;46.89
0;0.000428;0.001;0.016;0.008;51.82
0;0.000353;0.006;0.012;0.000;50.91
0;0.000422;0.006;0.012;0.000;50.89
0;0.000356;0.006;0.012;0.000;49.46
0;0.000553;0.008;0.015;0.000;49.14
0;0.000513;0.000;0.012;0.006;53.30
0;0.000351;0.006;0.012;0.000;46.70
0;0.000378;0.006;0.015;0.001;44.45
0;0.000385;0.007;0.013;0.000;50.63
0;0.000372;0.006;0.011;0.000;50.69
0;0.000353;0.006;0.011;0.000;52.64
0;0.000340;0.006;0.012;0.000;46.07
0;0.000341;0.001;0.014;0.006;45.67
0;0.000345;0.006;0.012;0.000;47.74
0;0.000363;0.006;0.012;0.000;49.32
0;0.000431;0.007;0.013;0.000;49.66
0;0.000472;0.001;0.014;0.007;51.49
0;0.000846;0.007;0.014;0.000;50.32
0;0.000400;0.006;0.012;0.000;51.43
0;0.000372;0.006;0.012;0.000;49.49
0;0.000363;0.001;0.013;0.006;51.10
0;0.000361;0.007;0.014;0.000;51.23
0;0.000354;0.001;0.013;0.005;46.99
0;0.000359;0.007;0.014;0.000;50.15
0;0.000443;0.007;0.014;0.000;51.89
0;0.000371;0.000;0.012;0.005;49.07
0;0.000354;0.006;0.013;0.000;46.58
0;0.000428;0.008;0.015;0.000;51.37
0;0.000446;0.007;0.013;0.000;53.00
0;0.000383;0.000;0.013;0.006;50.93
0;0.000371;0.007;0.015;0.000;44.28
0;0.000467;0.006;0.014;0.001;49.85
0;0.000387;0.006;0.012;0.000;48.78
0;0.000357;0.006;0.012;0.000;51.99
0;0.000443;0.001;0.016;0.007;46.29
0;0.000361;0.007;0.013;0.000;52.22
0;0.000357;0.001;0.012;0.006;55.69
0;0.000360;0.006;0.012;0.000;50.33
0;0.000524;0.008;0.015;0.000;53.85
0;0.000349;0.005;0.011;0.000;45.02
0;0.000357;0.000;0.013;0.005;42.89
0;0.000559;0.008;0.015;0.000;53.00
0;0.000360;0.006;0.013;0.000;43.58
0;0.000388;0.006;0.012;0.000;49.27
0;0.000363;0.006;0.014;0.000;46.81
0;0.000402;0.007;0.013;0.000;52.55
0;0.000391;0.006;0.013;0.000;48.73
0;0.000353;0.006;0.012;0.000;51.10
0;0.000357;0.004;0.018;0.004;43.36
0;0.000520;0.007;0.018;0.000;40.95
0;0.000364;0.006;0.013;0.000;48.90
0;0.000555;0.006;0.012;0.000;48.63
0;0.000377;0.006;0.014;0.000;44.64
0;0.000598;0.001;0.014;0.007;52.51
0;0.000576;0.001;0.013;0.006;50.72
0;0.000378;0.006;0.012;0.000;49.35
0;0.000361;0.006;0.013;0.000;45.60
0;0.000401;0.006;0.012;0.000;49.51
0;0.000371;0.006;0.013;0.000;47.11
0;0.000379;0.006;0.013;0.000;49.11
0;0.000628;0.007;0.015;0.000;48.49
0;0.000374;0.006;0.012;0.000;47.53
0;0.000425;0.001;0.014;0.006;45.95
0;0.000404;0.006;0.013;0.000;49.46
0;0.000382;0.005;0.011;0.000;47.55
0;0.000360;0.006;0.013;0.000;46.76
0;0.000432;0.006;0.013;0.000;45.12
0;0.000337;0.000;0.011;0.005;48.21
0;0.000363;0.007;0.017;0.000;42.82
0;0.000363;0.001;0.013;0.006;50.60
0;0.000336;0.005;0.011;0.000;48.54
0;0.000363;0.006;0.014;0.000;46.40
0;0.000485;0.001;0.012;0.006;49.89
0;0.000340;0.005;0.011;0.000;42.96
