blockSize;gridSize;elapsedInit;elapsedSort
256;39063;0.000892;0.025553
256;39063;0.001057;0.025653
256;39063;0.00087;0.025281
256;39063;0.00087;0.024637
256;39063;0.00089;0.025479
512;19532;0.00092;0.024932
512;19532;0.000936;0.025403
512;19532;0.00135;0.024706
512;19532;0.00091;0.025146
512;19532;0.000926;0.024911
512;19532;0.000962;0.025345
512;19532;0.000913;0.026143
512;19532;0.000955;0.025245
512;19532;0.000923;0.025618
512;19532;0.000901;0.024502
512;19532;0.001015;0.025735
512;19532;0.000911;0.025965
512;19532;0.000903;0.025431
512;19532;0.000905;0.025254
512;19532;0.000923;0.024714
512;19532;0.000919;0.025102
512;19532;0.000938;0.025324
512;19532;0.000913;0.025132
512;19532;0.000928;0.02505
512;19532;0.001094;0.025151
512;19532;0.000938;0.024741
512;19532;0.000969;0.025391
512;19532;0.000882;0.025244
512;19532;0.00096;0.026016
512;19532;0.000973;0.025607
512;19532;0.000909;0.026228
512;19532;0.000956;0.025457
512;19532;0.000975;0.025167
512;19532;0.00135;0.02561
512;19532;0.000894;0.025078
512;19532;0.000916;0.024627
512;19532;0.000918;0.024826
512;19532;0.000922;0.025228
512;19532;0.000989;0.026164
512;19532;0.000989;0.024994
512;19532;0.000946;0.025405
512;19532;0.000926;0.026169
512;19532;0.00093;0.025296
512;19532;0.000927;0.025131
512;19532;0.000892;0.025088
512;19532;0.000917;0.025465
512;19532;0.000907;0.02456
512;19532;0.001048;0.025843
512;19532;0.000968;0.025931
512;19532;0.000938;0.025606
512;19532;0.000902;0.025181
512;19532;0.000915;0.024964
512;19532;0.000892;0.026201
512;19532;0.000908;0.025382
512;19532;0.00092;0.025133
1024;9766;0.000987;0.026489
1024;9766;0.001008;0.024674
1024;9766;0.001231;0.025938
1024;9766;0.000987;0.025511
1024;9766;0.000981;0.026016
1024;9766;0.001124;0.024893
1024;9766;0.001107;0.02544
1024;9766;0.001006;0.027187
1024;9766;0.001008;0.02438
1024;9766;0.001488;0.025831
1024;9766;0.000957;0.024606
1024;9766;0.000973;0.02584
1024;9766;0.001005;0.024844
1024;9766;0.000995;0.025303
1024;9766;0.000995;0.026073
1024;9766;0.000999;0.025071
1024;9766;0.000967;0.025982
1024;9766;0.001036;0.025781
1024;9766;0.000978;0.027778
1024;9766;0.000983;0.025377
1024;9766;0.001009;0.025659
1024;9766;0.000961;0.024968
1024;9766;0.00101;0.025534
1024;9766;0.000968;0.026837
1024;9766;0.000982;0.025375
1024;9766;0.000959;0.025593
1024;9766;0.000958;0.024845
1024;9766;0.001024;0.025429
1024;9766;0.00127;0.025975
1024;9766;0.001007;0.02556
1024;9766;0.000958;0.024386
1024;9766;0.000993;0.02535
1024;9766;0.000978;0.02548
1024;9766;0.001028;0.025856
1024;9766;0.000965;0.025538
1024;9766;0.001021;0.027038
1024;9766;0.000994;0.026427
1024;9766;0.00099;0.025365
1024;9766;0.00098;0.024259
1024;9766;0.000976;0.02471
1024;9766;0.000969;0.025104
1024;9766;0.000973;0.025823
1024;9766;0.00099;0.026943
1024;9766;0.001125;0.025744
1024;9766;0.001036;0.025713
1024;9766;0.000996;0.025517
1024;9766;0.000993;0.02493
1024;9766;0.001194;0.025275
1024;9766;0.001009;0.025194
1024;9766;0.000987;0.026123
