blockSize;gridSize;elapsedInit;elapsedSort
256;39063;0.000872;0.024738
256;39063;0.000903;0.025597
256;39063;0.00086;0.025003
256;39063;0.000924;0.025341
256;39063;0.000901;0.025089
256;39063;0.000904;0.025473
256;39063;0.000872;0.025148
256;39063;0.001044;0.025509
256;39063;0.001024;0.0249
256;39063;0.001079;0.025194
256;39063;0.000883;0.02498
256;39063;0.000893;0.026007
256;39063;0.000869;0.025061
256;39063;0.000889;0.025549
256;39063;0.000887;0.025668
256;39063;0.000877;0.024535
256;39063;0.000885;0.02644
256;39063;0.000877;0.025149
256;39063;0.000903;0.026741
256;39063;0.000944;0.025214
256;39063;0.000893;0.025685
256;39063;0.000938;0.025993
256;39063;0.000917;0.025419
256;39063;0.000891;0.026992
256;39063;0.000881;0.025015
512;19532;0.000939;0.025899
512;19532;0.000909;0.025304
512;19532;0.00091;0.024566
512;19532;0.000908;0.025221
512;19532;0.000917;0.025245
512;19532;0.000933;0.025159
512;19532;0.000903;0.024889
512;19532;0.000937;0.025166
512;19532;0.000919;0.025105
512;19532;0.000902;0.025038
512;19532;0.000913;0.025926
512;19532;0.000942;0.024827
512;19532;0.000966;0.025155
512;19532;0.000997;0.02591
512;19532;0.000894;0.0257
512;19532;0.00092;0.025631
512;19532;0.001016;0.025403
512;19532;0.000938;0.02619
512;19532;0.001024;0.025224
512;19532;0.001116;0.025354
512;19532;0.000998;0.025625
512;19532;0.000906;0.025677
512;19532;0.000923;0.025634
512;19532;0.000935;0.026012
512;19532;0.000978;0.024939
512;19532;0.000923;0.025713
512;19532;0.000919;0.025908
512;19532;0.000903;0.025574
512;19532;0.000942;0.025139
512;19532;0.000895;0.025807
512;19532;0.00089;0.025073
512;19532;0.000956;0.026414
512;19532;0.000893;0.025313
512;19532;0.000929;0.02481
512;19532;0.000903;0.024943
512;19532;0.000909;0.024466
512;19532;0.000967;0.025138
512;19532;0.000972;0.027032
512;19532;0.000899;0.025068
512;19532;0.000899;0.025429
512;19532;0.000915;0.024835
512;19532;0.000897;0.025729
512;19532;0.000906;0.025449
512;19532;0.000906;0.026387
512;19532;0.000919;0.02554
512;19532;0.000901;0.025397
512;19532;0.000921;0.025152
512;19532;0.00091;0.02533
512;19532;0.000976;0.025653
512;19532;0.000895;0.025849
1024;9766;0.001018;0.024912
1024;9766;0.000959;0.02491
1024;9766;0.000973;0.024995
1024;9766;0.000958;0.02485
1024;9766;0.001013;0.02515
1024;9766;0.000985;0.024934
1024;9766;0.000977;0.025787
1024;9766;0.000944;0.025004
1024;9766;0.000995;0.025233
1024;9766;0.001008;0.025064
1024;9766;0.000995;0.025168
1024;9766;0.001027;0.025009
1024;9766;0.001007;0.025501
1024;9766;0.000952;0.025305
1024;9766;0.000957;0.025227
1024;9766;0.000995;0.02538
1024;9766;0.000965;0.025176
1024;9766;0.000977;0.02524
1024;9766;0.000998;0.025024
1024;9766;0.000974;0.025424
1024;9766;0.000995;0.025418
1024;9766;0.00098;0.02473
1024;9766;0.000951;0.024775
1024;9766;0.000976;0.025688
1024;9766;0.000984;0.025125
1024;9766;0.000963;0.025197
1024;9766;0.000991;0.025267
1024;9766;0.000955;0.024492
1024;9766;0.000953;0.024241
1024;9766;0.000984;0.024976
1024;9766;0.001111;0.025022
1024;9766;0.000996;0.024575
1024;9766;0.000962;0.025128
1024;9766;0.000951;0.025094
1024;9766;0.000942;0.025253
1024;9766;0.000981;0.025559
1024;9766;0.000937;0.024603
1024;9766;0.000991;0.025073
1024;9766;0.000944;0.025002
1024;9766;0.000998;0.024842
1024;9766;0.001024;0.024762
1024;9766;0.001002;0.025697
1024;9766;0.00095;0.024886
1024;9766;0.000976;0.0255
1024;9766;0.000964;0.025244
1024;9766;0.000959;0.025795
1024;9766;0.000955;0.025322
1024;9766;0.000973;0.025482
1024;9766;0.000977;0.026112
1024;9766;0.000956;0.025939
