blockSize;gridSize;elapsedInit;elapsedSort
256;39063;0.000918;0.025275
256;39063;0.000839;0.024655
256;39063;0.000905;0.025715
256;39063;0.00088;0.024801
256;39063;0.000878;0.024791
256;39063;0.000927;0.025277
256;39063;0.001037;0.025178
256;39063;0.000905;0.025302
256;39063;0.000875;0.024899
256;39063;0.000865;0.024961
256;39063;0.000923;0.025214
256;39063;0.000866;0.026651
256;39063;0.00091;0.025295
256;39063;0.000855;0.024979
256;39063;0.000924;0.025094
256;39063;0.000845;0.024877
256;39063;0.000903;0.02492
256;39063;0.000913;0.024812
256;39063;0.000893;0.024779
256;39063;0.00087;0.024939
256;39063;0.000851;0.024864
256;39063;0.000921;0.02516
256;39063;0.000897;0.02576
256;39063;0.00087;0.024862
256;39063;0.000879;0.024937
256;39063;0.000942;0.025143
256;39063;0.000888;0.024954
256;39063;0.000999;0.024739
256;39063;0.000888;0.02539
256;39063;0.000898;0.025001
256;39063;0.000888;0.025322
256;39063;0.000859;0.024998
256;39063;0.000878;0.025657
256;39063;0.000887;0.024722
256;39063;0.00085;0.024628
256;39063;0.000853;0.025377
256;39063;0.000912;0.024824
256;39063;0.000858;0.026026
256;39063;0.000898;0.024711
256;39063;0.000897;0.025109
256;39063;0.000897;0.024878
256;39063;0.000862;0.024927
512;19532;0.000903;0.024613
512;19532;0.000963;0.024667
512;19532;0.000939;0.024925
512;19532;0.000909;0.024867
512;19532;0.00091;0.025294
512;19532;0.000901;0.026087
512;19532;0.000898;0.025138
512;19532;0.000952;0.024721
512;19532;0.000926;0.024916
512;19532;0.000912;0.024772
512;19532;0.00094;0.024979
512;19532;0.000967;0.025267
512;19532;0.000983;0.025484
512;19532;0.000952;0.025053
512;19532;0.00091;0.024984
512;19532;0.000911;0.024832
512;19532;0.000963;0.025352
512;19532;0.000932;0.026175
512;19532;0.000923;0.024791
512;19532;0.000971;0.024852
512;19532;0.000905;0.025596
512;19532;0.000929;0.025008
512;19532;0.000969;0.025278
512;19532;0.000881;0.025347
512;19532;0.000953;0.024804
512;19532;0.000915;0.025094
512;19532;0.000957;0.025647
512;19532;0.000905;0.026541
512;19532;0.00092;0.026097
512;19532;0.000895;0.025123
512;19532;0.000894;0.02479
512;19532;0.000966;0.025699
512;19532;0.000896;0.024878
512;19532;0.000949;0.025369
512;19532;0.000948;0.025111
512;19532;0.000932;0.026873
512;19532;0.000943;0.025306
512;19532;0.000885;0.025188
512;19532;0.00091;0.024824
512;19532;0.001171;0.025171
512;19532;0.00092;0.024957
512;19532;0.000934;0.024726
512;19532;0.000921;0.024645
512;19532;0.000958;0.025159
512;19532;0.001173;0.026275
512;19532;0.000941;0.025049
512;19532;0.000939;0.024971
512;19532;0.000874;0.024846
512;19532;0.000918;0.025009
512;19532;0.001008;0.024814
1024;9766;0.000975;0.026638
1024;9766;0.001011;0.024884
1024;9766;0.000953;0.024729
1024;9766;0.001072;0.025024
1024;9766;0.001017;0.025353
1024;9766;0.000998;0.025327
1024;9766;0.00103;0.025643
1024;9766;0.00099;0.024653
1024;9766;0.000979;0.024837
1024;9766;0.001051;0.025211
1024;9766;0.00101;0.024595
1024;9766;0.00102;0.026086
1024;9766;0.000981;0.025488
1024;9766;0.000982;0.025051
1024;9766;0.001067;0.024927
1024;9766;0.000979;0.025015
1024;9766;0.000952;0.024965
1024;9766;0.001019;0.024813
1024;9766;0.000972;0.025109
1024;9766;0.001151;0.024898
1024;9766;0.000999;0.025367
1024;9766;0.000977;0.025118
1024;9766;0.001085;0.025075
1024;9766;0.000993;0.025069
1024;9766;0.001222;0.024867
1024;9766;0.00101;0.025035
1024;9766;0.000991;0.024921
1024;9766;0.00099;0.024666
1024;9766;0.000979;0.0252
1024;9766;0.000956;0.025526
1024;9766;0.000975;0.025146
1024;9766;0.001007;0.025187
1024;9766;0.001108;0.024939
1024;9766;0.000987;0.024798
1024;9766;0.001152;0.024717
1024;9766;0.001003;0.025155
1024;9766;0.000967;0.025107
1024;9766;0.000985;0.025325
1024;9766;0.001291;0.025179
1024;9766;0.000977;0.025304
1024;9766;0.00101;0.025366
1024;9766;0.00101;0.024864
1024;9766;0.001207;0.025254
1024;9766;0.001038;0.025184
1024;9766;0.000986;0.024799
1024;9766;0.001065;0.025009
1024;9766;0.000966;0.024878
1024;9766;0.000982;0.025799
1024;9766;0.000984;0.025203
1024;9766;0.001179;0.025097
