nThread;timeInt;user;real;sys;pCPU
8;0.021056;0.120;0.048;0.052;357.86
8;0.021642;0.166;0.042;0.000;396.66
8;0.006319;0.051;0.028;0.000;180.78
8;0.006588;0.043;0.026;0.011;206.44
8;0.006591;0.054;0.027;0.000;202.94
8;0.005547;0.042;0.026;0.005;180.68
8;0.005301;0.043;0.028;0.000;155.29
8;0.005012;0.022;0.025;0.021;167.87
8;0.004693;0.039;0.024;0.000;165.76
8;0.004985;0.020;0.025;0.020;160.66
8;0.004598;0.000;0.026;0.041;161.16
8;0.004742;0.041;0.025;0.000;162.62
8;0.005856;0.040;0.025;0.005;180.50
8;0.004965;0.042;0.027;0.000;154.84
8;0.005540;0.021;0.027;0.020;151.05
8;0.005323;0.021;0.026;0.020;157.34
8;0.004842;0.020;0.025;0.020;156.99
8;0.005617;0.020;0.026;0.020;154.03
8;0.006623;0.053;0.028;0.000;189.07
8;0.017494;0.115;0.039;0.015;334.92
8;0.004748;0.041;0.026;0.000;155.91
8;0.004734;0.037;0.025;0.005;162.87
8;0.006918;0.049;0.026;0.000;189.38
8;0.004878;0.034;0.029;0.007;141.23
8;0.004877;0.042;0.025;0.000;165.33
8;0.006241;0.025;0.026;0.025;195.78
8;0.006984;0.047;0.028;0.005;188.89
8;0.004814;0.036;0.026;0.004;154.69
8;0.007048;0.056;0.027;0.000;205.25
8;0.006074;0.039;0.027;0.010;176.13
8;0.006482;0.053;0.027;0.000;194.38
8;0.004919;0.039;0.025;0.000;155.16
8;0.004638;0.020;0.025;0.019;155.65
8;0.004740;0.039;0.024;0.000;161.13
8;0.004529;0.040;0.025;0.000;159.18
8;0.004826;0.021;0.026;0.021;161.21
8;0.005245;0.043;0.026;0.000;165.47
8;0.004944;0.042;0.024;0.000;171.42
8;0.004449;0.039;0.025;0.000;158.49
8;0.007023;0.007;0.028;0.048;199.97
8;0.004819;0.041;0.026;0.000;159.33
8;0.004678;0.040;0.024;0.000;165.74
8;0.006394;0.046;0.027;0.000;172.28
8;0.005393;0.020;0.024;0.020;164.34
8;0.006028;0.041;0.026;0.000;156.08
8;0.005559;0.039;0.026;0.005;172.68
8;0.004678;0.021;0.026;0.020;160.68
8;0.005086;0.021;0.026;0.020;158.21
8;0.006003;0.048;0.027;0.000;176.46
8;0.005529;0.023;0.026;0.023;180.69
8;0.004584;0.039;0.024;0.000;163.28
8;0.004578;0.040;0.026;0.000;155.23
8;0.006709;0.053;0.029;0.000;182.84
8;0.004529;0.020;0.025;0.019;156.50
8;0.004658;0.040;0.028;0.000;146.44
8;0.007755;0.060;0.028;0.000;215.05
8;0.004975;0.027;0.025;0.013;166.03
8;0.004578;0.039;0.024;0.000;162.15
8;0.004587;0.040;0.026;0.000;154.21
8;0.004684;0.020;0.025;0.020;161.01
8;0.004911;0.042;0.026;0.000;160.15
8;0.005895;0.048;0.028;0.000;171.47
8;0.005010;0.037;0.025;0.005;169.05
8;0.004816;0.040;0.025;0.000;161.42
8;0.004832;0.036;0.024;0.004;166.15
8;0.005375;0.042;0.031;0.000;134.83
8;0.004768;0.041;0.026;0.000;160.21
8;0.020484;0.124;0.044;0.032;352.93
8;0.021750;0.155;0.043;0.000;360.69
8;0.018970;0.131;0.039;0.014;372.31
8;0.007027;0.000;0.027;0.055;206.86
8;0.006670;0.055;0.027;0.000;204.32
8;0.007063;0.049;0.028;0.006;197.76
8;0.005696;0.046;0.026;0.000;177.88
8;0.005408;0.042;0.025;0.000;167.44
