nThread;timeInt;user;real;sys;pCPU
1;0.006992;0.011;0.028;0.010;75.79
1;0.005560;0.020;0.027;0.000;75.81
1;0.005511;0.019;0.025;0.000;77.91
1;0.006050;0.019;0.025;0.000;75.42
1;0.005244;0.019;0.024;0.000;78.81
1;0.005415;0.018;0.024;0.000;75.81
1;0.005627;0.018;0.024;0.000;77.53
1;0.006790;0.010;0.025;0.010;78.89
1;0.005425;0.019;0.024;0.000;79.91
1;0.005754;0.010;0.026;0.010;77.98
1;0.005467;0.019;0.025;0.000;77.55
1;0.006155;0.019;0.025;0.000;79.09
1;0.006315;0.018;0.025;0.000;74.08
1;0.006004;0.019;0.025;0.000;76.88
1;0.005558;0.000;0.026;0.019;76.26
1;0.005767;0.019;0.026;0.000;74.81
1;0.005680;0.020;0.026;0.000;75.12
1;0.005788;0.010;0.025;0.010;76.28
1;0.006145;0.020;0.026;0.000;79.22
1;0.005559;0.009;0.025;0.010;77.99
1;0.006057;0.019;0.025;0.000;77.33
1;0.005939;0.013;0.025;0.006;76.87
1;0.005687;0.018;0.024;0.000;75.51
1;0.006099;0.010;0.023;0.009;80.83
1;0.005389;0.010;0.025;0.009;76.26
1;0.006157;0.013;0.025;0.006;77.53
1;0.005538;0.019;0.024;0.000;77.57
1;0.005856;0.020;0.026;0.000;75.25
1;0.005510;0.019;0.026;0.000;70.56
1;0.005390;0.019;0.025;0.000;76.11
1;0.005618;0.019;0.024;0.000;79.09
1;0.005461;0.000;0.023;0.018;78.60
1;0.005407;0.019;0.025;0.000;76.67
1;0.005397;0.018;0.024;0.000;76.49
1;0.005859;0.019;0.024;0.000;78.23
1;0.005709;0.019;0.024;0.000;79.88
1;0.007047;0.011;0.028;0.011;77.78
1;0.005866;0.022;0.028;0.000;76.06
1;0.006233;0.020;0.025;0.000;77.57
1;0.006097;0.020;0.026;0.000;77.52
1;0.006150;0.021;0.026;0.000;78.72
1;0.005812;0.010;0.026;0.010;77.18
1;0.006459;0.020;0.026;0.000;79.39
1;0.005723;0.019;0.025;0.000;77.33
1;0.005980;0.010;0.027;0.010;74.30
1;0.005837;0.020;0.026;0.000;79.45
1;0.005580;0.020;0.025;0.000;80.05
1;0.006480;0.010;0.026;0.010;76.67
1;0.005720;0.007;0.025;0.013;79.83
1;0.005517;0.019;0.025;0.000;75.81
1;0.006127;0.020;0.025;0.000;78.63
1;0.006449;0.020;0.025;0.000;79.19
1;0.006416;0.020;0.025;0.000;80.07
1;0.005543;0.019;0.023;0.000;79.90
1;0.005339;0.019;0.033;0.000;56.67
1;0.005409;0.019;0.025;0.000;75.28
1;0.006495;0.021;0.028;0.000;77.07
1;0.005857;0.020;0.025;0.000;77.98
1;0.005923;0.013;0.026;0.006;76.44
1;0.006044;0.020;0.025;0.000;82.33
1;0.005858;0.020;0.025;0.000;79.37
1;0.005765;0.010;0.025;0.010;79.43
1;0.005739;0.020;0.026;0.000;76.14
1;0.006609;0.021;0.027;0.000;78.45
1;0.006818;0.021;0.027;0.000;77.05
1;0.006382;0.022;0.027;0.000;81.27
1;0.006309;0.020;0.025;0.000;80.84
1;0.006329;0.000;0.026;0.020;76.21
1;0.005524;0.019;0.024;0.000;77.65
1;0.005849;0.019;0.026;0.000;76.55
1;0.005591;0.020;0.025;0.000;77.86
1;0.005515;0.019;0.024;0.000;79.09
1;0.006312;0.010;0.025;0.010;78.74
1;0.005626;0.019;0.024;0.000;78.05
1;0.005426;0.010;0.026;0.009;74.15
1;0.005744;0.010;0.025;0.010;77.46
1;0.005620;0.019;0.025;0.000;77.26
1;0.005477;0.019;0.024;0.000;79.30
1;0.007967;0.022;0.030;0.000;72.22
1;0.006409;0.010;0.026;0.010;76.57
1;0.005497;0.019;0.025;0.000;74.76
1;0.005438;0.019;0.026;0.000;75.42
1;0.007022;0.013;0.025;0.006;78.35
1;0.005536;0.019;0.026;0.000;74.47
1;0.005422;0.019;0.025;0.000;77.12
1;0.005274;0.018;0.024;0.000;74.34
1;0.007838;0.011;0.026;0.010;78.64
1;0.005816;0.019;0.025;0.000;78.47
1;0.006164;0.010;0.025;0.009;78.60
1;0.005422;0.019;0.025;0.000;76.54
1;0.005640;0.019;0.024;0.000;78.86
1;0.005573;0.019;0.025;0.000;76.71
1;0.005433;0.019;0.025;0.000;75.64
1;0.005384;0.018;0.023;0.000;78.42
1;0.005381;0.000;0.025;0.018;76.57
1;0.006089;0.010;0.024;0.009;79.65
1;0.006543;0.011;0.027;0.010;79.55
1;0.006349;0.020;0.025;0.000;80.37
1;0.005381;0.010;0.024;0.009;78.87
1;0.005732;0.011;0.028;0.011;79.56
1;0.006816;0.021;0.025;0.000;81.63
1;0.006135;0.020;0.026;0.000;76.84
1;0.006553;0.023;0.027;0.000;82.92
1;0.007769;0.014;0.027;0.007;78.43
1;0.005539;0.019;0.025;0.000;77.28
1;0.005621;0.000;0.026;0.019;73.50
1;0.005505;0.019;0.025;0.000;77.73
1;0.005469;0.009;0.024;0.009;76.43
1;0.005796;0.019;0.024;0.000;78.08
1;0.005511;0.019;0.024;0.000;77.41
1;0.005530;0.010;0.025;0.009;76.54
1;0.005523;0.019;0.024;0.000;79.11
1;0.005412;0.019;0.025;0.000;78.78
1;0.005258;0.018;0.022;0.000;79.86
1;0.006577;0.021;0.026;0.000;80.32
1;0.005453;0.019;0.025;0.000;76.44
1;0.005469;0.010;0.025;0.009;76.77
1;0.006323;0.020;0.026;0.000;78.48
1;0.005518;0.019;0.024;0.000;77.10
1;0.005426;0.018;0.023;0.000;77.60
1;0.005936;0.019;0.025;0.000;77.25
1;0.005926;0.010;0.027;0.010;76.12
1;0.005452;0.019;0.025;0.000;76.85
1;0.005466;0.019;0.023;0.000;80.38
1;0.005938;0.019;0.023;0.000;80.72
1;0.006309;0.020;0.025;0.000;77.24
1;0.006840;0.008;0.029;0.015;79.12
1;0.006145;0.021;0.026;0.000;79.22
1;0.005904;0.019;0.025;0.000;75.19
1;0.005641;0.019;0.024;0.000;79.15
1;0.006160;0.020;0.025;0.000;78.38
1;0.005745;0.010;0.024;0.009;79.58
1;0.005530;0.019;0.025;0.000;76.82
1;0.005355;0.019;0.025;0.000;77.81
1;0.006182;0.000;0.025;0.019;78.57
1;0.005259;0.019;0.024;0.000;78.74
1;0.005381;0.018;0.024;0.000;76.08
1;0.006592;0.020;0.026;0.000;76.76
1;0.005641;0.010;0.025;0.009;77.27
1;0.005618;0.009;0.023;0.009;79.34
1;0.006686;0.022;0.027;0.000;79.23
1;0.006541;0.011;0.026;0.010;79.45
1;0.007955;0.022;0.027;0.000;81.32
1;0.006047;0.019;0.024;0.000;79.74
1;0.006600;0.013;0.028;0.007;71.95
1;0.005466;0.019;0.025;0.000;77.96
1;0.006789;0.020;0.026;0.000;79.18
1;0.006570;0.021;0.026;0.000;80.17
1;0.006341;0.010;0.025;0.010;78.78
1;0.005896;0.013;0.026;0.006;76.68
1;0.005328;0.018;0.023;0.000;79.01
1;0.005392;0.010;0.026;0.010;76.21
1;0.006013;0.020;0.027;0.000;76.10
1;0.005355;0.007;0.024;0.012;78.96
1;0.005515;0.010;0.024;0.010;80.81
1;0.006083;0.019;0.024;0.000;78.95
1;0.005401;0.018;0.023;0.000;77.73
1;0.005556;0.020;0.026;0.000;76.62
1;0.005441;0.019;0.024;0.000;77.73
1;0.005883;0.019;0.025;0.000;78.48
1;0.005530;0.009;0.024;0.009;78.11
1;0.005563;0.019;0.026;0.000;75.39
1;0.006004;0.010;0.026;0.010;77.23
1;0.006185;0.020;0.025;0.000;79.30
1;0.005351;0.019;0.025;0.000;76.58
1;0.005391;0.019;0.025;0.000;74.33
1;0.005509;0.019;0.024;0.000;78.16
1;0.005531;0.010;0.024;0.009;78.22
1;0.005725;0.020;0.026;0.000;78.29
1;0.006240;0.013;0.024;0.006;80.79
1;0.005396;0.018;0.023;0.000;80.06
1;0.005914;0.020;0.026;0.000;75.55
1;0.005379;0.010;0.025;0.009;76.52
1;0.006797;0.011;0.025;0.010;81.14
1;0.006394;0.010;0.025;0.009;78.74
1;0.005804;0.019;0.023;0.000;79.43
1;0.005461;0.019;0.025;0.000;74.85
1;0.005454;0.009;0.025;0.010;76.46
1;0.005684;0.010;0.025;0.009;77.43
1;0.006355;0.020;0.025;0.000;78.90
1;0.007164;0.020;0.026;0.000;77.98
1;0.005362;0.009;0.024;0.009;73.89
1;0.005629;0.018;0.024;0.000;75.36
1;0.005480;0.000;0.024;0.018;78.22
1;0.005585;0.020;0.025;0.000;76.94
1;0.005785;0.019;0.024;0.000;79.34
1;0.006387;0.019;0.024;0.000;80.01
1;0.005560;0.019;0.026;0.000;75.90
1;0.005672;0.007;0.025;0.013;77.83
1;0.005811;0.020;0.025;0.000;78.87
1;0.006653;0.020;0.026;0.000;78.13
1;0.006547;0.020;0.026;0.000;78.53
1;0.006281;0.020;0.025;0.000;79.27
1;0.006144;0.010;0.025;0.010;79.87
1;0.005550;0.010;0.025;0.009;78.02
1;0.009070;0.015;0.028;0.007;81.95
1;0.005563;0.020;0.026;0.000;78.05
1;0.005542;0.019;0.024;0.000;77.58
1;0.005511;0.009;0.024;0.009;77.61
1;0.005507;0.010;0.026;0.010;76.28
