| Version  | Threads |        TimeInt         |          User         |          Sys          |         Real         |       Speedup        |       Efficiency      |
|  Serial  |    1    | 0.00013561870503597123 |  0.00375968992248062  |  1.89873417721519e-05 | 0.010273972602739725 |         1.0          |          1.0          |
| Parallel |    1    | 0.00013891428571428572 |  0.00378030303030303  | 1.923076923076923e-05 | 0.009848684210526315 |  0.9762761571902495  |   0.9762761571902495  |
| Parallel |    2    |      0.000257625       | 0.0037984496124031006 | 3.289473684210526e-05 | 0.00976510067114094  |  0.5264190394409364  |   0.2632095197204682  |
| Parallel |    4    | 0.00048051366120218584 |   0.0042751677852349  |  5.76923076923077e-05 | 0.010832000000000001 | 0.28223693931337973  |  0.07055923482834493  |
| Parallel |    8    |  0.005286815789473684  |  0.026163120567375887 |  0.002295081967213115 | 0.01534285714285714  | 0.025652247106092648 |  0.003206530888261581 |
| Parallel |    16   |  0.004529268965517241  | 0.0008832116788321168 |  0.013429752066115706 | 0.014964912280701759 | 0.029942736028370002 | 0.0018714210017731251 |
