nThread;timeInt;user;real;sys;pCPU
2;0.000242;0.004;0.009;0.000;40.34
2;0.000225;0.000;0.011;0.004;43.57
2;0.000290;0.004;0.010;0.000;43.01
2;0.000234;0.003;0.008;0.000;39.30
2;0.000278;0.001;0.013;0.005;42.22
2;0.000296;0.004;0.009;0.000;42.64
2;0.000222;0.003;0.009;0.000;35.66
2;0.000287;0.004;0.009;0.000;45.36
2;0.000230;0.004;0.010;0.000;43.26
2;0.000236;0.003;0.008;0.000;40.81
2;0.000298;0.005;0.013;0.000;38.99
2;0.000301;0.005;0.012;0.000;41.47
2;0.000224;0.004;0.008;0.000;43.80
2;0.000223;0.004;0.009;0.000;41.91
2;0.000247;0.004;0.009;0.000;40.90
2;0.000249;0.004;0.010;0.000;40.60
2;0.000266;0.004;0.009;0.000;39.79
2;0.000252;0.000;0.010;0.004;40.21
2;0.000232;0.004;0.010;0.000;44.65
2;0.000256;0.004;0.009;0.000;43.55
2;0.000222;0.004;0.009;0.000;41.52
2;0.000315;0.004;0.010;0.000;41.91
2;0.000237;0.005;0.012;0.000;38.91
2;0.000326;0.004;0.009;0.000;43.20
2;0.000231;0.001;0.010;0.004;44.51
2;0.000317;0.000;0.010;0.004;42.10
2;0.000226;0.003;0.008;0.000;44.31
2;0.000201;0.000;0.008;0.003;41.57
2;0.000224;0.004;0.011;0.000;36.50
2;0.000243;0.004;0.009;0.000;42.47
2;0.000215;0.004;0.010;0.000;41.27
2;0.000297;0.000;0.009;0.004;41.50
2;0.000227;0.004;0.009;0.000;43.18
2;0.000294;0.004;0.010;0.000;41.68
2;0.000314;0.004;0.009;0.000;40.59
2;0.000266;0.004;0.010;0.000;40.87
2;0.000232;0.003;0.008;0.000;41.08
2;0.000245;0.004;0.011;0.000;39.27
2;0.000249;0.004;0.009;0.000;41.86
2;0.000227;0.001;0.010;0.003;42.97
2;0.000282;0.004;0.009;0.000;41.72
2;0.000244;0.004;0.010;0.000;40.95
2;0.000219;0.004;0.009;0.000;40.57
2;0.000226;0.003;0.009;0.000;37.97
2;0.000225;0.004;0.011;0.000;39.70
2;0.000216;0.003;0.008;0.000;42.42
2;0.000234;0.004;0.010;0.000;34.64
2;0.000259;0.004;0.009;0.000;42.48
2;0.000229;0.004;0.009;0.000;41.31
2;0.000295;0.004;0.010;0.000;41.55
2;0.000233;0.003;0.008;0.000;41.15
2;0.000322;0.000;0.010;0.004;42.83
2;0.000242;0.004;0.009;0.000;44.25
2;0.000255;0.000;0.012;0.004;42.30
2;0.000327;0.000;0.009;0.003;41.85
2;0.000232;0.004;0.010;0.000;39.89
2;0.000338;0.004;0.010;0.000;40.84
2;0.000219;0.000;0.010;0.004;39.65
2;0.000256;0.004;0.008;0.000;44.40
2;0.000222;0.000;0.008;0.004;46.34
2;0.000269;0.004;0.012;0.000;37.09
2;0.000334;0.004;0.010;0.000;42.53
2;0.000227;0.000;0.010;0.003;39.90
2;0.000291;0.000;0.010;0.004;43.61
2;0.000226;0.003;0.008;0.000;42.37
2;0.000287;0.005;0.010;0.000;46.66
2;0.000315;0.000;0.010;0.004;42.81
2;0.000233;0.004;0.009;0.000;39.51
2;0.000229;0.004;0.011;0.000;35.37
2;0.000221;0.004;0.010;0.000;39.91
2;0.000294;0.000;0.010;0.004;41.88
2;0.000243;0.004;0.009;0.000;40.41
2;0.000216;0.004;0.009;0.000;43.42
2;0.000256;0.000;0.009;0.004;44.28
2;0.000230;0.004;0.009;0.000;42.68
2;0.000294;0.000;0.011;0.004;39.19
2;0.000249;0.004;0.008;0.000;42.33
2;0.000268;0.004;0.010;0.000;36.05
2;0.000278;0.004;0.010;0.000;40.43
2;0.000234;0.003;0.009;0.000;39.20
2;0.000237;0.004;0.008;0.000;41.47
2;0.000319;0.004;0.010;0.000;41.52
2;0.000231;0.004;0.009;0.000;42.11
2;0.000252;0.003;0.008;0.000;40.90
2;0.000237;0.004;0.011;0.000;39.89
2;0.000224;0.000;0.010;0.003;39.18
2;0.000232;0.004;0.009;0.000;41.41
2;0.000228;0.003;0.008;0.000;42.35
2;0.000244;0.004;0.011;0.000;37.76
2;0.000229;0.003;0.009;0.000;39.22
2;0.000310;0.000;0.010;0.004;44.13
2;0.000250;0.004;0.010;0.000;38.63
2;0.000267;0.000;0.010;0.004;42.13
2;0.000288;0.004;0.009;0.000;43.95
2;0.000251;0.004;0.010;0.000;38.18
2;0.000311;0.000;0.010;0.004;42.20
2;0.000262;0.004;0.008;0.000;45.49
2;0.000272;0.000;0.009;0.004;44.99
2;0.000297;0.005;0.012;0.000;39.89
2;0.000224;0.004;0.010;0.000;39.19
2;0.000223;0.003;0.008;0.000;40.26
2;0.000320;0.004;0.011;0.000;39.82
2;0.000262;0.004;0.009;0.000;43.99
2;0.000295;0.004;0.011;0.000;41.08
2;0.000302;0.005;0.010;0.000;44.42
2;0.000225;0.004;0.009;0.000;41.69
2;0.000281;0.004;0.010;0.000;45.74
2;0.000216;0.003;0.008;0.000;41.39
2;0.000300;0.003;0.009;0.000;35.49
2;0.000319;0.002;0.009;0.002;49.72
2;0.000224;0.004;0.009;0.000;44.62
2;0.000230;0.004;0.010;0.000;43.56
2;0.000255;0.000;0.010;0.004;40.50
2;0.000226;0.000;0.009;0.003;42.53
2;0.000232;0.003;0.008;0.000;37.68
2;0.000286;0.004;0.011;0.000;40.24
2;0.000267;0.004;0.009;0.000;43.62
2;0.000300;0.004;0.010;0.000;41.64
2;0.000223;0.004;0.009;0.000;44.04
2;0.000225;0.004;0.010;0.000;39.87
2;0.000309;0.004;0.011;0.000;41.69
2;0.000242;0.004;0.009;0.000;44.00
2;0.000312;0.004;0.010;0.000;41.99
2;0.000292;0.004;0.009;0.000;41.46
2;0.000217;0.004;0.009;0.000;41.52
2;0.000286;0.000;0.010;0.004;45.16
2;0.000233;0.004;0.009;0.000;40.37
2;0.000220;0.000;0.008;0.003;43.85
2;0.000240;0.003;0.008;0.000;41.34
2;0.000242;0.005;0.011;0.000;42.76
2;0.000226;0.000;0.009;0.003;39.77
2;0.000268;0.004;0.010;0.000;41.53
2;0.000224;0.003;0.008;0.000;42.66
2;0.000234;0.004;0.009;0.000;42.94
2;0.000220;0.004;0.009;0.000;41.10
2;0.000212;0.004;0.011;0.000;38.51
2;0.000265;0.004;0.009;0.000;41.53
2;0.000217;0.004;0.008;0.000;43.02
2;0.000285;0.003;0.008;0.000;31.75
2;0.000211;0.000;0.008;0.003;41.45
2;0.000225;0.004;0.009;0.000;38.61
2;0.000225;0.003;0.010;0.000;35.22
2;0.000276;0.004;0.009;0.000;42.82
2;0.000210;0.000;0.009;0.004;43.25
2;0.000292;0.000;0.010;0.004;40.92
2;0.000306;0.000;0.010;0.004;43.18
2;0.000275;0.004;0.012;0.000;36.38
2;0.000277;0.004;0.014;0.001;33.62
2;0.000295;0.004;0.010;0.000;42.24
2;0.000259;0.001;0.012;0.005;50.57
2;0.000366;0.004;0.011;0.000;42.22
2;0.000291;0.004;0.009;0.000;41.03
2;0.000327;0.005;0.011;0.000;43.38
2;0.000227;0.004;0.012;0.000;35.79
2;0.000311;0.001;0.013;0.005;41.80
2;0.000248;0.000;0.009;0.003;39.95
2;0.000237;0.005;0.011;0.000;41.53
2;0.000277;0.004;0.011;0.000;41.32
2;0.000252;0.005;0.012;0.000;41.25
2;0.000326;0.005;0.011;0.000;43.99
2;0.000300;0.000;0.011;0.004;43.87
2;0.000271;0.005;0.012;0.000;42.10
2;0.000357;0.005;0.012;0.000;38.93
2;0.000285;0.004;0.010;0.000;42.09
2;0.000232;0.004;0.010;0.000;44.05
2;0.000388;0.005;0.011;0.000;45.20
2;0.000254;0.003;0.009;0.000;43.13
2;0.000262;0.005;0.011;0.000;42.05
2;0.000236;0.000;0.009;0.004;43.99
2;0.000358;0.005;0.014;0.000;32.20
2;0.000240;0.004;0.012;0.000;34.83
2;0.000238;0.000;0.011;0.004;36.56
2;0.000300;0.004;0.010;0.000;42.29
2;0.000230;0.005;0.012;0.000;43.39
2;0.000360;0.005;0.010;0.000;44.16
2;0.000229;0.004;0.009;0.000;41.42
2;0.000248;0.004;0.009;0.000;40.64
2;0.000290;0.004;0.010;0.000;36.88
2;0.000230;0.000;0.010;0.003;40.40
2;0.000246;0.005;0.012;0.000;38.59
2;0.000324;0.004;0.009;0.000;39.16
2;0.000841;0.005;0.014;0.000;37.63
2;0.000415;0.005;0.011;0.000;41.75
2;0.000473;0.001;0.014;0.006;47.53
2;0.000271;0.004;0.010;0.000;43.72
2;0.000359;0.000;0.014;0.005;40.81
2;0.000320;0.005;0.011;0.000;42.62
2;0.000246;0.004;0.009;0.000;42.56
2;0.000346;0.001;0.013;0.005;42.78
