nThread;timeInt;user;real;sys;pCPU
4;0.001521;0.000;0.019;0.014;73.85
4;0.001762;0.001;0.023;0.016;70.33
4;0.001463;0.018;0.023;0.000;75.77
4;0.002861;0.018;0.024;0.000;76.41
4;0.002105;0.008;0.021;0.007;72.64
4;0.001602;0.015;0.021;0.000;71.22
4;0.001645;0.015;0.022;0.000;70.57
4;0.001631;0.016;0.020;0.000;76.15
4;0.001670;0.016;0.022;0.000;71.32
4;0.001997;0.000;0.021;0.015;73.29
4;0.001655;0.008;0.022;0.008;71.25
4;0.001241;0.015;0.020;0.000;73.76
4;0.002255;0.017;0.022;0.000;76.83
4;0.001608;0.008;0.021;0.008;75.28
4;0.001607;0.015;0.022;0.000;69.04
4;0.001622;0.015;0.022;0.000;70.42
4;0.001618;0.016;0.023;0.000;68.17
4;0.001362;0.008;0.022;0.008;72.69
4;0.001354;0.014;0.020;0.000;73.65
4;0.001588;0.015;0.020;0.000;73.69
4;0.001656;0.015;0.021;0.000;73.97
4;0.001668;0.015;0.020;0.000;76.97
4;0.001612;0.008;0.019;0.007;77.98
4;0.001682;0.000;0.023;0.016;72.12
4;0.001298;0.008;0.022;0.008;75.87
4;0.001971;0.017;0.022;0.000;74.45
4;0.001746;0.015;0.021;0.000;72.80
4;0.001690;0.000;0.021;0.014;68.14
4;0.001774;0.015;0.020;0.000;75.02
4;0.001651;0.018;0.020;0.000;93.46
4;0.001722;0.008;0.021;0.008;73.58
4;0.001854;0.008;0.021;0.007;74.15
4;0.002888;0.016;0.020;0.000;79.29
4;0.002091;0.016;0.023;0.000;71.40
4;0.001733;0.015;0.021;0.000;73.26
4;0.001750;0.020;0.023;0.000;86.26
4;0.001765;0.017;0.023;0.000;76.02
4;0.001282;0.008;0.022;0.008;71.29
4;0.001611;0.015;0.020;0.000;74.94
4;0.001273;0.015;0.021;0.000;72.62
4;0.001766;0.017;0.021;0.000;80.45
4;0.001910;0.016;0.021;0.000;75.97
4;0.001215;0.015;0.019;0.000;76.24
4;0.001220;0.015;0.021;0.000;70.48
4;0.001827;0.017;0.020;0.000;87.46
4;0.002308;0.015;0.024;0.000;65.57
4;0.001594;0.015;0.021;0.000;70.49
4;0.002379;0.009;0.022;0.008;77.28
4;0.001648;0.016;0.022;0.000;73.17
4;0.001789;0.016;0.020;0.000;76.21
4;0.001204;0.014;0.019;0.000;73.98
4;0.001674;0.008;0.022;0.008;72.55
4;0.002418;0.008;0.020;0.008;78.66
4;0.001745;0.016;0.022;0.004;94.25
4;0.001267;0.015;0.021;0.000;74.04
4;0.001666;0.017;0.024;0.000;73.65
4;0.002107;0.021;0.023;0.000;92.60
4;0.001767;0.000;0.020;0.015;75.59
4;0.001599;0.016;0.022;0.000;74.46
4;0.001358;0.015;0.021;0.000;68.87
4;0.001769;0.019;0.021;0.000;91.45
4;0.001638;0.008;0.020;0.007;74.71
4;0.001375;0.008;0.020;0.007;74.42
4;0.001772;0.000;0.021;0.015;72.78
4;0.001241;0.000;0.022;0.016;73.59
4;0.001709;0.015;0.021;0.000;73.21
4;0.002100;0.016;0.022;0.000;72.41
4;0.001654;0.016;0.022;0.000;72.09
4;0.001661;0.016;0.021;0.000;73.88
4;0.001337;0.016;0.021;0.000;74.29
4;0.001702;0.008;0.021;0.008;73.56
4;0.001885;0.016;0.022;0.000;76.34
4;0.001231;0.000;0.023;0.015;70.21
4;0.001708;0.016;0.023;0.000;69.30
4;0.002128;0.018;0.023;0.000;81.47
4;0.001685;0.016;0.023;0.000;72.37
4;0.001601;0.008;0.020;0.007;75.61
4;0.001741;0.016;0.021;0.000;74.99
4;0.001654;0.015;0.021;0.000;73.49
4;0.002185;0.016;0.021;0.000;76.19
4;0.001707;0.016;0.022;0.000;69.96
4;0.001615;0.015;0.021;0.000;73.19
4;0.001684;0.016;0.022;0.000;71.26
4;0.001712;0.015;0.020;0.000;74.90
4;0.001890;0.015;0.021;0.000;71.38
4;0.001686;0.016;0.022;0.000;72.46
4;0.001701;0.015;0.021;0.000;72.97
4;0.001736;0.019;0.021;0.000;89.78
4;0.001577;0.016;0.021;0.000;74.86
