nThread;timeInt;user;real;sys;pCPU
2;0.002508;0.018;0.023;0.000;78.74
2;0.001993;0.007;0.023;0.012;80.85
2;0.002355;0.020;0.026;0.000;76.34
2;0.002071;0.016;0.021;0.000;73.28
2;0.001947;0.016;0.022;0.000;71.87
2;0.001589;0.015;0.021;0.000;72.88
2;0.001693;0.008;0.022;0.007;69.39
2;0.001644;0.000;0.021;0.015;74.55
2;0.001584;0.015;0.021;0.000;73.77
2;0.001660;0.015;0.021;0.000;73.23
2;0.001631;0.015;0.021;0.000;71.77
2;0.002237;0.016;0.021;0.000;76.37
2;0.001813;0.008;0.021;0.008;72.51
2;0.001703;0.000;0.020;0.015;73.70
2;0.001647;0.015;0.021;0.000;71.70
2;0.002422;0.017;0.023;0.000;76.84
2;0.002473;0.017;0.023;0.000;72.74
2;0.001824;0.008;0.021;0.008;73.53
2;0.001634;0.008;0.020;0.007;73.78
2;0.001610;0.008;0.022;0.008;71.58
2;0.001583;0.015;0.021;0.000;73.28
2;0.001586;0.016;0.022;0.000;71.98
2;0.001641;0.008;0.021;0.008;72.93
2;0.002253;0.016;0.021;0.000;74.71
2;0.001924;0.015;0.021;0.000;74.11
2;0.001584;0.015;0.021;0.000;70.12
2;0.001624;0.008;0.021;0.008;74.86
2;0.001725;0.011;0.020;0.005;81.84
2;0.001780;0.000;0.021;0.016;76.55
2;0.001739;0.015;0.021;0.000;74.65
2;0.001624;0.016;0.021;0.000;75.06
2;0.001620;0.016;0.021;0.000;73.97
2;0.002033;0.017;0.022;0.000;78.79
2;0.001604;0.015;0.020;0.000;78.02
2;0.001668;0.015;0.022;0.000;70.08
2;0.001984;0.016;0.022;0.000;74.71
2;0.001645;0.008;0.020;0.007;76.24
2;0.001583;0.015;0.021;0.000;70.65
2;0.001591;0.015;0.020;0.000;73.41
2;0.001633;0.016;0.022;0.000;72.19
2;0.001652;0.008;0.021;0.008;75.13
2;0.001944;0.016;0.021;0.000;75.16
2;0.001709;0.008;0.020;0.007;74.49
2;0.001933;0.016;0.022;0.000;72.55
2;0.001596;0.015;0.021;0.000;73.47
2;0.001651;0.015;0.020;0.000;73.69
2;0.001634;0.015;0.021;0.000;72.62
2;0.001581;0.016;0.020;0.000;77.58
2;0.001629;0.015;0.021;0.000;73.67
2;0.001566;0.015;0.021;0.000;72.71
2;0.001584;0.015;0.021;0.000;71.34
2;0.001850;0.018;0.023;0.000;78.98
2;0.001650;0.008;0.021;0.008;74.69
2;0.001570;0.000;0.021;0.015;70.42
2;0.001566;0.008;0.023;0.008;70.33
2;0.001734;0.015;0.021;0.000;71.85
2;0.002114;0.016;0.022;0.000;73.72
2;0.001716;0.016;0.021;0.000;75.92
2;0.001569;0.015;0.021;0.000;71.23
2;0.001617;0.016;0.022;0.000;71.28
2;0.001615;0.016;0.021;0.000;73.20
2;0.002098;0.020;0.023;0.000;84.80
2;0.001630;0.015;0.021;0.000;71.72
2;0.001612;0.015;0.021;0.000;72.84
2;0.001783;0.016;0.021;0.000;74.63
2;0.001661;0.015;0.021;0.000;71.88
