nThread;timeInt;user;real;sys;pCPU
4;0.079229;0.236;0.188;0.011;131.30
4;0.070963;0.211;0.176;0.009;125.26
4;0.079869;0.234;0.185;0.010;131.84
4;0.075930;0.228;0.183;0.011;130.05
4;0.076155;0.230;0.181;0.000;126.72
4;0.077387;0.229;0.185;0.010;129.09
4;0.067893;0.212;0.173;0.000;122.34
4;0.075676;0.231;0.178;0.000;129.49
4;0.077130;0.215;0.183;0.023;129.56
4;0.075873;0.225;0.179;0.010;131.24
4;0.075540;0.221;0.177;0.020;136.43
4;0.073447;0.228;0.176;0.000;129.51
4;0.075236;0.221;0.178;0.010;129.99
4;0.072782;0.220;0.176;0.009;129.66
4;0.071576;0.204;0.172;0.010;124.03
4;0.079169;0.239;0.183;0.000;130.06
4;0.075990;0.228;0.177;0.000;128.61
4;0.069012;0.196;0.171;0.019;125.85
4;0.075893;0.235;0.181;0.000;130.02
4;0.068745;0.189;0.171;0.022;123.75
4;0.078130;0.236;0.181;0.000;130.19
4;0.074271;0.228;0.178;0.000;128.52
4;0.070946;0.210;0.174;0.010;126.02
4;0.067289;0.207;0.169;0.000;122.77
4;0.071155;0.223;0.176;0.000;127.08
4;0.074438;0.218;0.177;0.010;129.02
4;0.075529;0.215;0.180;0.019;129.92
4;0.074620;0.219;0.175;0.010;130.91
4;0.074050;0.222;0.178;0.000;124.38
4;0.075998;0.235;0.180;0.000;130.46
4;0.073559;0.225;0.179;0.000;125.56
4;0.074442;0.199;0.177;0.030;129.22
4;0.073545;0.207;0.176;0.020;128.56
4;0.074066;0.228;0.176;0.000;130.03
4;0.070972;0.214;0.175;0.000;122.11
4;0.074853;0.231;0.176;0.000;131.17
4;0.065180;0.203;0.166;0.000;122.51
4;0.067278;0.208;0.169;0.000;122.76
4;0.073041;0.225;0.173;0.000;129.71
4;0.076167;0.232;0.179;0.000;129.75
4;0.065477;0.193;0.167;0.011;122.29
4;0.065578;0.195;0.167;0.009;122.31
4;0.075217;0.222;0.177;0.009;130.67
4;0.075216;0.220;0.176;0.010;130.89
4;0.077508;0.232;0.179;0.000;129.80
4;0.065016;0.201;0.165;0.000;122.36
4;0.069200;0.208;0.170;0.000;122.09
4;0.073990;0.209;0.175;0.020;130.90
4;0.074952;0.229;0.176;0.000;129.79
4;0.070057;0.201;0.169;0.013;126.08
4;0.072187;0.207;0.173;0.020;131.25
4;0.066545;0.211;0.168;0.000;125.53
4;0.077979;0.225;0.186;0.011;127.30
4;0.074417;0.220;0.177;0.010;130.48
4;0.074059;0.225;0.173;0.000;130.29
4;0.074069;0.229;0.175;0.000;130.88
4;0.066035;0.196;0.167;0.009;123.01
4;0.077883;0.227;0.179;0.009;131.43
4;0.072705;0.228;0.174;0.000;131.04
4;0.065862;0.191;0.165;0.011;122.31
4;0.073186;0.212;0.172;0.011;130.06
