nThread;timeInt;user;real;sys;pCPU
16;0.066384;0.200;0.163;0.030;141.04
16;0.064677;0.159;0.161;0.072;143.61
16;0.066395;0.228;0.161;0.000;142.06
16;0.071777;0.233;0.175;0.010;139.00
16;0.065262;0.208;0.165;0.026;141.55
16;0.062981;0.206;0.159;0.020;141.85
16;0.064413;0.216;0.158;0.009;142.25
16;0.064397;0.216;0.157;0.008;142.28
16;0.064121;0.195;0.160;0.030;140.39
16;0.067476;0.227;0.164;0.000;138.49
16;0.063762;0.200;0.159;0.029;143.40
16;0.065642;0.218;0.161;0.009;140.71
16;0.068272;0.223;0.167;0.014;141.60
16;0.063584;0.228;0.160;0.000;142.38
16;0.064046;0.215;0.160;0.011;141.37
16;0.064488;0.207;0.160;0.021;142.62
16;0.064762;0.217;0.161;0.012;141.96
16;0.063619;0.215;0.158;0.011;143.40
16;0.064957;0.199;0.161;0.030;142.65
16;0.063930;0.216;0.159;0.010;142.16
16;0.064682;0.198;0.163;0.032;141.18
16;0.065085;0.219;0.161;0.010;142.59
16;0.067026;0.208;0.161;0.013;137.73
16;0.067415;0.203;0.161;0.023;140.49
16;0.063853;0.225;0.158;0.000;142.32
16;0.065419;0.225;0.160;0.000;141.25
16;0.069315;0.187;0.163;0.043;140.86
16;0.063389;0.217;0.160;0.010;142.09
16;0.065216;0.228;0.158;0.000;144.15
16;0.065669;0.206;0.163;0.020;138.62
16;0.067339;0.226;0.161;0.000;140.66
16;0.064051;0.213;0.158;0.010;141.49
16;0.064323;0.198;0.160;0.028;141.08
16;0.062302;0.212;0.158;0.011;141.13
16;0.063376;0.199;0.157;0.022;140.97
16;0.064864;0.212;0.158;0.014;143.25
16;0.064401;0.220;0.161;0.008;141.72
16;0.065376;0.200;0.161;0.027;141.24
16;0.065313;0.211;0.158;0.015;143.02
16;0.066120;0.209;0.162;0.020;140.76
16;0.065321;0.176;0.161;0.044;136.80
16;0.067976;0.223;0.165;0.008;140.60
16;0.066254;0.225;0.165;0.008;140.94
16;0.066513;0.213;0.161;0.016;142.23
16;0.062876;0.206;0.158;0.022;143.81
16;0.065729;0.207;0.161;0.022;142.54
16;0.064640;0.226;0.161;0.000;140.22
16;0.063282;0.197;0.159;0.033;143.99
16;0.062950;0.214;0.155;0.010;144.41
16;0.064011;0.189;0.158;0.035;141.35
16;0.064320;0.177;0.158;0.044;140.26
16;0.066335;0.181;0.159;0.042;139.89
16;0.068034;0.215;0.164;0.016;140.62
16;0.063972;0.224;0.159;0.000;141.17
16;0.066051;0.212;0.159;0.014;141.93
16;0.063480;0.190;0.157;0.029;139.87
16;0.065528;0.229;0.162;0.000;141.32
16;0.065280;0.225;0.165;0.011;143.10
16;0.065622;0.230;0.163;0.000;141.24
16;0.064876;0.219;0.162;0.010;141.54
16;0.064190;0.209;0.160;0.020;143.57
16;0.064777;0.226;0.160;0.000;141.66
16;0.064576;0.214;0.161;0.012;140.51
16;0.064402;0.223;0.158;0.000;140.88
16;0.064263;0.217;0.158;0.008;141.69
16;0.063393;0.222;0.159;0.000;140.03
16;0.062090;0.212;0.156;0.010;141.54
16;0.066384;0.214;0.161;0.017;143.36
16;0.062625;0.204;0.158;0.021;143.23
16;0.065654;0.206;0.161;0.022;141.53
16;0.068908;0.212;0.165;0.021;140.75
16;0.065931;0.209;0.162;0.021;142.29
16;0.064884;0.226;0.160;0.000;140.93
16;0.065049;0.196;0.161;0.030;139.99
16;0.064515;0.222;0.159;0.000;139.53
16;0.065358;0.223;0.160;0.000;139.92
16;0.066774;0.233;0.174;0.011;139.79
16;0.065419;0.224;0.169;0.010;138.48
16;0.064514;0.229;0.160;0.000;143.30
16;0.063593;0.215;0.159;0.011;142.14
16;0.064420;0.210;0.161;0.022;144.68
16;0.067115;0.222;0.163;0.010;142.50
16;0.064278;0.207;0.162;0.020;140.50
16;0.067760;0.229;0.163;0.000;140.16
16;0.069633;0.231;0.166;0.000;139.41
16;0.065043;0.218;0.161;0.010;141.40
16;0.065000;0.217;0.161;0.010;140.92
16;0.065137;0.200;0.161;0.025;140.13
16;0.065218;0.229;0.161;0.000;142.27
16;0.063942;0.217;0.161;0.011;141.53
16;0.065526;0.209;0.161;0.021;142.69
16;0.065127;0.216;0.162;0.015;142.48
16;0.063623;0.206;0.163;0.020;138.16
16;0.065292;0.212;0.163;0.018;141.56
16;0.065597;0.220;0.161;0.010;142.74
16;0.064342;0.230;0.160;0.000;143.43
16;0.069898;0.214;0.165;0.022;143.32
16;0.063902;0.205;0.160;0.022;141.99
16;0.070254;0.232;0.168;0.000;138.44
16;0.073012;0.229;0.172;0.010;138.75
16;0.066818;0.204;0.164;0.029;142.50
16;0.064572;0.190;0.162;0.041;142.13
16;0.065164;0.213;0.160;0.015;142.64
16;0.062680;0.208;0.159;0.020;143.22
16;0.063576;0.198;0.161;0.030;142.45
16;0.065028;0.212;0.165;0.019;139.68
16;0.067879;0.227;0.165;0.000;137.65
16;0.065627;0.148;0.164;0.087;143.69
16;0.066393;0.218;0.164;0.016;142.34
16;0.066811;0.222;0.163;0.008;140.71
16;0.064629;0.208;0.164;0.019;138.23
16;0.072853;0.212;0.179;0.030;135.27
16;0.064729;0.198;0.161;0.030;142.27
16;0.068272;0.207;0.168;0.030;141.29
16;0.067627;0.223;0.167;0.012;140.60
16;0.064064;0.230;0.161;0.000;142.79
16;0.067744;0.234;0.166;0.000;141.52
16;0.070278;0.221;0.167;0.012;139.49
16;0.066144;0.214;0.162;0.015;141.65
16;0.066391;0.220;0.166;0.016;141.44
16;0.069209;0.226;0.166;0.017;146.05
16;0.066812;0.214;0.165;0.021;142.10
16;0.067093;0.204;0.166;0.029;140.29
16;0.071667;0.228;0.181;0.021;137.94
16;0.071171;0.234;0.171;0.008;141.63
16;0.068869;0.208;0.168;0.030;141.33
16;0.070095;0.196;0.170;0.035;135.92
16;0.071860;0.243;0.172;0.000;141.07
16;0.069179;0.207;0.168;0.031;141.99
16;0.066580;0.217;0.168;0.015;138.90
16;0.066011;0.212;0.162;0.018;142.53
16;0.064537;0.149;0.161;0.075;139.24
16;0.067174;0.192;0.167;0.041;139.27
16;0.067067;0.188;0.166;0.043;139.52
16;0.066373;0.220;0.166;0.016;141.72
16;0.072799;0.207;0.181;0.041;137.68
16;0.064662;0.226;0.165;0.011;144.07
16;0.064425;0.218;0.163;0.016;143.49
16;0.065529;0.215;0.165;0.020;142.61
16;0.067899;0.237;0.166;0.000;142.28
16;0.067486;0.237;0.167;0.000;141.90
16;0.066223;0.226;0.165;0.011;143.94
16;0.067845;0.238;0.167;0.000;142.78
16;0.066459;0.223;0.165;0.011;141.81
16;0.066681;0.222;0.169;0.012;138.21
16;0.065046;0.218;0.163;0.016;143.31
16;0.065006;0.236;0.165;0.000;143.15
16;0.072509;0.211;0.186;0.042;136.16
16;0.065450;0.236;0.165;0.000;142.74
16;0.065998;0.224;0.165;0.011;142.10
16;0.067658;0.219;0.167;0.013;138.32
16;0.066853;0.222;0.166;0.012;140.78
16;0.064552;0.224;0.164;0.011;143.89
16;0.065911;0.221;0.167;0.016;141.99
16;0.067397;0.236;0.167;0.000;141.93
16;0.068342;0.190;0.167;0.047;141.78
16;0.066190;0.215;0.168;0.021;141.23
16;0.066469;0.174;0.166;0.062;142.08
16;0.069850;0.208;0.169;0.030;140.10
16;0.078582;0.247;0.188;0.020;141.78
16;0.070315;0.202;0.174;0.043;140.48
16;0.066530;0.242;0.168;0.000;144.50
16;0.067999;0.231;0.170;0.011;141.98
16;0.069077;0.213;0.171;0.028;140.82
16;0.069269;0.226;0.170;0.011;139.55
16;0.068355;0.237;0.167;0.000;141.26
16;0.067895;0.221;0.167;0.017;142.49
16;0.068938;0.214;0.172;0.028;140.76
16;0.067267;0.226;0.170;0.016;142.08
16;0.066667;0.232;0.168;0.011;143.98
16;0.067684;0.216;0.168;0.020;140.68
16;0.073957;0.172;0.182;0.081;138.43
