nThread;timeInt;user;real;sys;pCPU
1;0.093027;0.164;0.188;0.019;97.63
1;0.092337;0.159;0.185;0.020;97.00
1;0.092642;0.178;0.183;0.000;97.06
1;0.091492;0.169;0.185;0.010;96.69
1;0.090461;0.166;0.181;0.010;97.21
1;0.090013;0.163;0.179;0.010;97.13
1;0.088116;0.162;0.178;0.011;96.69
1;0.089196;0.172;0.178;0.000;96.72
1;0.093582;0.180;0.185;0.000;97.06
1;0.090146;0.176;0.180;0.000;97.48
1;0.089127;0.166;0.181;0.010;97.16
1;0.091123;0.167;0.182;0.010;97.34
1;0.087871;0.161;0.177;0.010;96.75
1;0.089214;0.152;0.178;0.020;96.83
1;0.089783;0.176;0.181;0.000;97.23
1;0.088631;0.175;0.179;0.000;97.45
1;0.089989;0.164;0.180;0.010;97.19
1;0.089291;0.166;0.180;0.010;97.26
1;0.089743;0.165;0.180;0.010;97.06
1;0.094892;0.150;0.186;0.030;96.97
1;0.090833;0.166;0.182;0.010;97.12
1;0.090555;0.166;0.181;0.010;97.46
1;0.089659;0.165;0.180;0.010;97.32
1;0.089058;0.166;0.181;0.010;97.42
1;0.090328;0.176;0.182;0.000;96.83
1;0.088103;0.173;0.178;0.000;97.34
1;0.088660;0.154;0.177;0.019;97.38
1;0.087837;0.173;0.178;0.000;96.91
1;0.089280;0.164;0.179;0.010;97.13
1;0.088245;0.172;0.177;0.000;97.11
1;0.097384;0.173;0.189;0.010;97.20
1;0.088213;0.164;0.180;0.010;96.98
1;0.089153;0.157;0.181;0.020;97.20
1;0.089712;0.175;0.180;0.000;97.15
1;0.089820;0.165;0.180;0.010;97.30
1;0.090595;0.168;0.183;0.010;97.36
1;0.089337;0.166;0.181;0.010;96.87
1;0.090570;0.155;0.181;0.021;96.74
1;0.089161;0.176;0.181;0.000;97.07
1;0.091234;0.176;0.180;0.000;97.61
1;0.091475;0.158;0.184;0.021;97.49
1;0.095779;0.171;0.187;0.010;96.90
1;0.090929;0.156;0.181;0.020;96.77
1;0.089850;0.155;0.181;0.021;97.03
1;0.089908;0.165;0.180;0.010;97.37
1;0.089904;0.176;0.181;0.000;97.23
1;0.093193;0.170;0.185;0.010;97.44
1;0.091035;0.178;0.183;0.000;97.14
1;0.089369;0.167;0.182;0.010;97.25
1;0.089583;0.176;0.182;0.000;96.70
1;0.090831;0.166;0.181;0.010;97.43
1;0.089882;0.164;0.180;0.010;96.83
1;0.094248;0.190;0.195;0.000;97.34
1;0.088620;0.172;0.178;0.000;97.04
1;0.089356;0.164;0.180;0.010;97.08
1;0.088142;0.171;0.176;0.000;97.22
1;0.089253;0.175;0.181;0.000;96.71
1;0.090880;0.177;0.182;0.000;97.41
1;0.091867;0.166;0.183;0.010;96.74
1;0.089697;0.176;0.180;0.000;97.54
1;0.093464;0.170;0.185;0.010;97.21
1;0.091807;0.178;0.184;0.000;96.77
1;0.089264;0.175;0.181;0.000;96.93
1;0.093862;0.174;0.189;0.010;97.03
1;0.089086;0.175;0.181;0.000;96.77
1;0.090318;0.173;0.178;0.000;97.18
1;0.091840;0.167;0.184;0.010;96.47
1;0.089922;0.176;0.182;0.000;96.86
1;0.090928;0.167;0.183;0.010;96.77
1;0.088397;0.173;0.178;0.000;97.15
1;0.089435;0.173;0.178;0.000;97.46
1;0.090085;0.175;0.180;0.000;97.13
1;0.093606;0.170;0.186;0.011;97.32
1;0.089761;0.167;0.181;0.010;97.45
1;0.100684;0.169;0.190;0.010;94.29
1;0.089774;0.154;0.180;0.021;96.90
1;0.089076;0.164;0.179;0.010;97.04
1;0.089524;0.166;0.180;0.010;97.21
1;0.089982;0.164;0.179;0.010;97.28
1;0.088753;0.174;0.180;0.000;96.76
1;0.089628;0.174;0.179;0.000;97.29
1;0.090388;0.165;0.180;0.010;97.19
1;0.089424;0.174;0.179;0.000;96.96
1;0.089003;0.164;0.179;0.010;97.19
1;0.089935;0.156;0.181;0.020;97.02
1;0.098279;0.173;0.188;0.010;97.33
1;0.091568;0.180;0.186;0.000;97.03
1;0.089681;0.175;0.181;0.000;96.98
1;0.088854;0.155;0.180;0.019;97.24
1;0.088997;0.163;0.179;0.010;96.96
1;0.089241;0.164;0.179;0.010;96.90
1;0.092272;0.158;0.182;0.020;97.44
1;0.092027;0.181;0.187;0.000;97.15
1;0.089217;0.174;0.180;0.000;96.70
