blockSize;gridSize;elapsedInit;elapsedSort
256;390625;0.004368;0.216449
256;390625;0.004311;0.288549
256;390625;0.00525;0.251008
256;390625;0.0049;0.226757
256;390625;0.004286;0.210982
256;390625;0.004342;0.216689
256;390625;0.004296;0.214731
256;390625;0.004465;0.209775
256;390625;0.004283;0.215108
256;390625;0.004324;0.213419
512;195313;0.004551;0.21187
512;195313;0.00447;0.209033
512;195313;0.004639;0.211176
512;195313;0.00463;0.212513
512;195313;0.004695;0.211901
512;195313;0.0045;0.290247
512;195313;0.006023;0.268825
512;195313;0.005217;0.230522
512;195313;0.004704;0.214395
512;195313;0.004517;0.210211
512;195313;0.00448;0.211747
512;195313;0.004482;0.211749
512;195313;0.004969;0.210903
512;195313;0.004552;0.207454
512;195313;0.004574;0.213283
512;195313;0.004571;0.209592
512;195313;0.004562;0.20835
512;195313;0.004487;0.214358
512;195313;0.004544;0.211238
512;195313;0.004582;0.211033
512;195313;0.004477;0.28743
512;195313;0.005439;0.246746
512;195313;0.005011;0.222669
512;195313;0.004509;0.210931
512;195313;0.004595;0.21216
512;195313;0.004511;0.211737
512;195313;0.004618;0.209437
512;195313;0.004783;0.213602
512;195313;0.004552;0.213656
512;195313;0.004579;0.21062
512;195313;0.004488;0.210018
512;195313;0.004525;0.20914
512;195313;0.005023;0.208691
512;195313;0.004483;0.208633
512;195313;0.004594;0.21045
512;195313;0.004568;0.288165
512;195313;0.005562;0.248356
512;195313;0.004903;0.223789
512;195313;0.005109;0.214576
512;195313;0.004553;0.211028
512;195313;0.004523;0.209162
512;195313;0.004522;0.212454
512;195313;0.004562;0.21279
512;195313;0.004566;0.210652
512;195313;0.00445;0.213373
512;195313;0.004522;0.214699
512;195313;0.004575;0.208261
512;195313;0.004595;0.210813
512;195313;0.004552;0.212174
512;195313;0.004488;0.21137
1024;97657;0.004962;0.252775
1024;97657;0.005556;0.224208
1024;97657;0.004921;0.216002
1024;97657;0.004946;0.214154
1024;97657;0.004923;0.211679
1024;97657;0.004857;0.210853
1024;97657;0.005019;0.208657
1024;97657;0.005047;0.214805
1024;97657;0.00489;0.211162
1024;97657;0.005004;0.211352
1024;97657;0.004988;0.214002
1024;97657;0.004905;0.207886
1024;97657;0.004863;0.213325
1024;97657;0.004913;0.211381
1024;97657;0.004924;0.212331
1024;97657;0.00493;0.243727
1024;97657;0.005556;0.23555
1024;97657;0.005083;0.211941
1024;97657;0.004989;0.210376
1024;97657;0.005148;0.212582
1024;97657;0.004937;0.21212
1024;97657;0.004993;0.210101
1024;97657;0.005008;0.211736
1024;97657;0.004854;0.208999
1024;97657;0.004915;0.211929
1024;97657;0.004962;0.214374
1024;97657;0.004958;0.21072
1024;97657;0.005064;0.210142
1024;97657;0.004872;0.211241
1024;97657;0.004872;0.212011
1024;97657;0.004901;0.289533
1024;97657;0.006394;0.256677
1024;97657;0.005483;0.228857
1024;97657;0.005013;0.21699
1024;97657;0.005005;0.20848
1024;97657;0.00501;0.208926
1024;97657;0.004943;0.211498
1024;97657;0.004947;0.212372
1024;97657;0.004908;0.21155
1024;97657;0.004971;0.210956
1024;97657;0.004921;0.211784
1024;97657;0.005011;0.214092
1024;97657;0.004918;0.210862
1024;97657;0.00494;0.213368
1024;97657;0.004933;0.210273
1024;97657;0.004918;0.28378
1024;97657;0.00598;0.240321
1024;97657;0.004967;0.214789
1024;97657;0.004889;0.21026
1024;97657;0.004909;0.211507
