nThread;timeInt;user;real;sys;pCPU
4;0.000768;0.000;0.014;0.007;52.02
4;0.000531;0.006;0.013;0.000;45.84
4;0.000499;0.000;0.010;0.005;49.74
4;0.000521;0.005;0.011;0.000;47.71
4;0.000482;0.005;0.010;0.000;47.45
4;0.000489;0.006;0.012;0.000;50.11
4;0.000512;0.003;0.010;0.003;65.49
4;0.000554;0.005;0.011;0.000;48.32
4;0.000571;0.006;0.011;0.000;52.50
4;0.000568;0.005;0.011;0.000;47.03
4;0.000575;0.005;0.011;0.000;49.18
4;0.000516;0.005;0.011;0.000;44.45
4;0.000568;0.001;0.012;0.006;50.38
4;0.000502;0.000;0.010;0.006;65.69
4;0.000688;0.007;0.013;0.000;54.01
4;0.000531;0.005;0.011;0.000;48.62
4;0.000515;0.005;0.012;0.000;44.71
4;0.000537;0.005;0.011;0.000;49.07
4;0.000447;0.005;0.010;0.000;49.75
4;0.000531;0.006;0.012;0.000;48.73
4;0.000489;0.005;0.010;0.000;49.55
4;0.000430;0.005;0.010;0.000;47.77
4;0.000417;0.004;0.009;0.000;46.44
4;0.000511;0.005;0.010;0.000;49.31
4;0.000493;0.005;0.010;0.000;48.70
4;0.000522;0.005;0.010;0.000;48.04
4;0.000423;0.005;0.010;0.000;52.62
4;0.000731;0.006;0.011;0.000;49.81
4;0.000440;0.005;0.010;0.000;49.10
4;0.000430;0.005;0.010;0.000;51.41
4;0.000392;0.004;0.009;0.000;47.71
4;0.000551;0.005;0.010;0.000;51.30
4;0.000501;0.006;0.011;0.000;53.78
4;0.000449;0.005;0.010;0.000;49.11
4;0.000678;0.007;0.014;0.000;49.47
4;0.000498;0.004;0.011;0.000;42.23
4;0.000516;0.000;0.012;0.005;49.42
4;0.000591;0.006;0.011;0.000;51.92
4;0.000599;0.006;0.011;0.000;49.27
4;0.000512;0.005;0.010;0.000;46.95
4;0.000720;0.005;0.010;0.000;50.95
4;0.000556;0.006;0.012;0.000;49.96
4;0.000509;0.005;0.011;0.002;60.55
4;0.000488;0.005;0.010;0.000;47.70
4;0.000526;0.000;0.012;0.005;48.63
