nThread;timeInt;user;real;sys;pCPU
2;0.000476;0.007;0.015;0.000;49.94
2;0.000558;0.007;0.016;0.000;42.43
2;0.000503;0.006;0.014;0.000;46.35
2;0.000563;0.007;0.015;0.000;48.71
2;0.000369;0.000;0.012;0.005;46.61
2;0.000612;0.006;0.013;0.000;47.13
2;0.000590;0.007;0.014;0.000;52.62
2;0.000353;0.005;0.011;0.000;44.14
2;0.000636;0.009;0.019;0.000;47.78
2;0.000616;0.001;0.013;0.005;45.51
2;0.000500;0.008;0.014;0.000;54.83
2;0.000568;0.001;0.013;0.006;47.29
2;0.000543;0.001;0.012;0.005;45.44
2;0.000351;0.001;0.011;0.005;50.56
2;0.000508;0.008;0.015;0.000;49.54
2;0.000405;0.005;0.012;0.000;42.25
2;0.000492;0.006;0.013;0.000;48.97
2;0.000413;0.006;0.013;0.000;48.00
2;0.000455;0.007;0.014;0.000;46.41
2;0.000362;0.006;0.012;0.000;48.71
2;0.000527;0.006;0.013;0.000;49.17
2;0.000561;0.006;0.012;0.000;51.02
2;0.000435;0.007;0.014;0.000;49.32
2;0.000347;0.007;0.015;0.000;44.09
2;0.000392;0.001;0.015;0.006;47.20
2;0.000670;0.008;0.015;0.000;51.38
2;0.000438;0.000;0.012;0.006;53.13
2;0.000699;0.007;0.013;0.000;53.32
2;0.000383;0.006;0.012;0.000;49.46
2;0.000385;0.007;0.013;0.000;50.36
2;0.000538;0.007;0.014;0.000;51.65
2;0.000475;0.007;0.014;0.000;50.65
2;0.000484;0.005;0.012;0.000;45.43
2;0.000518;0.007;0.013;0.000;51.64
2;0.000367;0.006;0.012;0.000;48.99
2;0.000429;0.001;0.012;0.005;46.68
2;0.000444;0.001;0.013;0.005;44.74
2;0.000351;0.001;0.013;0.006;48.39
2;0.000408;0.001;0.013;0.006;48.33
2;0.000340;0.006;0.013;0.000;46.27
2;0.000337;0.006;0.011;0.000;50.96
2;0.000361;0.005;0.011;0.000;44.04
2;0.000349;0.006;0.012;0.000;47.25
2;0.000353;0.005;0.011;0.000;48.46
