nThread;timeInt;user;real;sys;pCPU
2;0.002924;0.014;0.022;0.005;86.49
2;0.002759;0.018;0.024;0.000;74.50
2;0.001686;0.016;0.021;0.000;72.51
2;0.001796;0.008;0.021;0.008;75.10
2;0.001821;0.015;0.020;0.000;76.44
2;0.001704;0.008;0.021;0.007;71.80
2;0.001678;0.015;0.020;0.000;71.85
2;0.001739;0.016;0.021;0.000;75.42
2;0.002083;0.015;0.020;0.000;74.18
2;0.001697;0.015;0.020;0.000;72.92
2;0.001681;0.019;0.026;0.000;74.21
2;0.001734;0.000;0.021;0.015;73.88
2;0.002285;0.016;0.021;0.000;74.26
2;0.001653;0.015;0.020;0.000;74.52
2;0.002127;0.016;0.021;0.000;77.21
2;0.001940;0.015;0.020;0.000;74.65
2;0.001808;0.007;0.020;0.007;72.93
2;0.001695;0.015;0.020;0.000;73.98
2;0.001701;0.007;0.021;0.008;72.69
2;0.001775;0.016;0.021;0.000;74.41
2;0.001880;0.018;0.023;0.000;77.84
2;0.001625;0.008;0.021;0.008;75.40
2;0.001732;0.000;0.021;0.015;69.80
2;0.002403;0.016;0.022;0.000;76.24
2;0.001707;0.015;0.021;0.000;74.40
2;0.001715;0.015;0.020;0.000;76.15
2;0.001761;0.016;0.022;0.000;71.57
2;0.001868;0.016;0.023;0.000;71.96
2;0.002247;0.000;0.024;0.017;72.60
2;0.002476;0.018;0.024;0.000;73.66
2;0.002205;0.009;0.023;0.008;73.89
2;0.002026;0.016;0.022;0.000;73.56
2;0.001981;0.016;0.022;0.000;73.83
2;0.003056;0.019;0.026;0.000;73.66
2;0.002211;0.019;0.024;0.000;77.60
2;0.001912;0.009;0.022;0.008;77.27
2;0.002077;0.017;0.022;0.000;77.03
2;0.002229;0.017;0.023;0.000;72.61
2;0.001848;0.016;0.022;0.000;75.51
2;0.001765;0.017;0.023;0.000;73.49
2;0.001822;0.016;0.022;0.000;72.28
2;0.002088;0.017;0.022;0.000;75.85
2;0.001897;0.016;0.021;0.000;75.95
2;0.001713;0.015;0.020;0.000;74.17
2;0.001688;0.016;0.022;0.000;71.90
2;0.002365;0.013;0.024;0.006;83.18
