nThread;timeInt;user;real;sys;pCPU
4;0.002935;0.021;0.025;0.000;84.44
4;0.001817;0.020;0.022;0.000;90.03
4;0.001847;0.016;0.022;0.000;72.80
4;0.001853;0.016;0.022;0.000;72.68
4;0.001364;0.016;0.022;0.000;71.94
4;0.001671;0.015;0.021;0.000;72.16
4;0.001742;0.017;0.022;0.000;77.94
4;0.002038;0.019;0.023;0.005;103.70
4;0.001836;0.015;0.020;0.000;72.01
4;0.001402;0.015;0.021;0.000;71.88
4;0.001758;0.015;0.021;0.000;73.76
4;0.001767;0.015;0.020;0.000;75.93
4;0.001744;0.015;0.021;0.000;72.40
4;0.001785;0.016;0.022;0.000;72.58
4;0.001753;0.016;0.021;0.000;75.53
4;0.001384;0.015;0.021;0.000;71.61
4;0.002481;0.018;0.021;0.000;85.64
4;0.001349;0.016;0.023;0.000;70.18
4;0.001461;0.016;0.022;0.000;71.35
4;0.001955;0.019;0.022;0.000;84.49
4;0.001883;0.015;0.020;0.000;73.83
4;0.001770;0.008;0.021;0.007;71.84
4;0.001710;0.008;0.021;0.008;72.37
4;0.001868;0.008;0.021;0.008;76.00
4;0.001291;0.008;0.021;0.008;73.67
4;0.001263;0.014;0.020;0.000;73.98
4;0.002173;0.017;0.021;0.004;101.24
4;0.001726;0.016;0.021;0.000;74.32
4;0.002200;0.015;0.020;0.000;74.45
4;0.001837;0.016;0.023;0.000;69.88
4;0.001752;0.015;0.021;0.000;73.11
4;0.001880;0.016;0.022;0.000;73.68
4;0.001322;0.015;0.021;0.000;73.08
4;0.001508;0.016;0.020;0.004;99.90
4;0.001287;0.015;0.020;0.000;73.21
4;0.001744;0.016;0.022;0.000;72.16
4;0.001765;0.016;0.020;0.000;76.46
4;0.001369;0.008;0.021;0.007;72.00
4;0.001262;0.015;0.020;0.000;72.61
4;0.001916;0.016;0.022;0.000;72.31
4;0.001289;0.012;0.021;0.004;75.76
4;0.001268;0.008;0.020;0.007;75.07
4;0.001259;0.007;0.020;0.007;71.05
4;0.003016;0.017;0.022;0.000;75.22
4;0.002490;0.017;0.021;0.004;99.47
4;0.001721;0.000;0.021;0.015;74.84
4;0.001736;0.014;0.021;0.003;85.25
4;0.001357;0.015;0.020;0.000;75.05
4;0.001863;0.018;0.021;0.000;83.82
4;0.001869;0.017;0.022;0.000;75.52
4;0.002044;0.016;0.021;0.000;73.13
4;0.001454;0.008;0.021;0.008;73.81
4;0.001700;0.008;0.022;0.007;70.93
4;0.001932;0.015;0.021;0.000;74.46
4;0.001346;0.015;0.020;0.000;73.33
4;0.001280;0.015;0.020;0.000;73.31
4;0.001366;0.015;0.021;0.000;71.71
4;0.001769;0.016;0.021;0.000;75.65
4;0.001652;0.016;0.022;0.000;75.79
4;0.001816;0.008;0.021;0.007;73.08
4;0.001822;0.016;0.023;0.000;71.42
4;0.001360;0.016;0.021;0.000;75.57
4;0.002188;0.019;0.022;0.005;108.92
4;0.001319;0.015;0.021;0.000;71.15
4;0.001806;0.016;0.021;0.000;74.08
4;0.001222;0.014;0.019;0.000;71.51
4;0.002072;0.010;0.024;0.009;78.44
4;0.001949;0.016;0.022;0.000;71.40
4;0.001331;0.016;0.022;0.000;74.34
4;0.001963;0.008;0.021;0.008;74.06
4;0.001729;0.015;0.021;0.000;72.92
4;0.001705;0.016;0.021;0.000;74.83
4;0.002207;0.019;0.023;0.004;102.02
4;0.001717;0.008;0.020;0.007;74.77
4;0.001761;0.015;0.021;0.000;69.72
4;0.001620;0.015;0.020;0.000;74.39
4;0.001746;0.014;0.019;0.000;75.36
4;0.001841;0.015;0.021;0.000;74.05
4;0.001993;0.009;0.023;0.008;73.12
4;0.001798;0.016;0.022;0.000;75.62
4;0.001364;0.015;0.020;0.000;74.61
4;0.001729;0.008;0.022;0.008;72.41
4;0.001253;0.014;0.021;0.000;69.61
4;0.001947;0.016;0.022;0.000;72.10
4;0.001308;0.014;0.020;0.000;69.38
4;0.001713;0.008;0.020;0.007;73.00
4;0.001819;0.015;0.021;0.000;71.60
4;0.001768;0.000;0.021;0.015;74.35
4;0.002568;0.017;0.023;0.000;72.49
4;0.001673;0.015;0.021;0.000;72.17
4;0.002065;0.021;0.020;0.000;102.94
4;0.001339;0.014;0.020;0.000;72.47
4;0.001753;0.015;0.021;0.000;72.06
4;0.002065;0.015;0.021;0.000;73.01
4;0.001269;0.015;0.020;0.000;75.68
4;0.001264;0.015;0.021;0.000;69.27
4;0.001861;0.020;0.023;0.000;85.80
4;0.001680;0.016;0.023;0.000;71.02
4;0.001844;0.015;0.022;0.000;70.65
4;0.001299;0.015;0.021;0.000;71.51
4;0.001309;0.015;0.023;0.000;67.12
4;0.001799;0.016;0.021;0.000;76.33
4;0.001380;0.015;0.021;0.000;72.15
4;0.001686;0.015;0.021;0.000;74.20
4;0.001671;0.017;0.021;0.000;82.53
4;0.001281;0.015;0.022;0.000;70.47
4;0.002009;0.021;0.021;0.000;97.58
4;0.001886;0.015;0.021;0.000;73.82
4;0.001723;0.015;0.021;0.000;71.45
4;0.002221;0.000;0.022;0.016;75.54
4;0.001762;0.008;0.020;0.007;76.05
4;0.001288;0.015;0.021;0.000;72.51
4;0.001915;0.016;0.023;0.000;70.70
4;0.001838;0.000;0.021;0.015;75.15
4;0.001339;0.015;0.021;0.000;72.57
4;0.001826;0.017;0.022;0.000;79.67
4;0.001231;0.008;0.021;0.007;71.51
4;0.001781;0.015;0.020;0.000;74.73
4;0.001749;0.015;0.021;0.000;71.49
4;0.001758;0.016;0.022;0.000;70.35
4;0.001725;0.015;0.020;0.000;77.09
4;0.001721;0.015;0.021;0.000;72.58
4;0.001677;0.018;0.021;0.000;83.46
4;0.001817;0.015;0.020;0.000;75.29
4;0.001561;0.015;0.020;0.000;75.83
4;0.001785;0.015;0.022;0.000;68.25
4;0.001705;0.016;0.022;0.004;93.29
4;0.001867;0.008;0.021;0.007;74.44
4;0.001893;0.008;0.024;0.008;64.54
4;0.001829;0.015;0.021;0.000;72.74
4;0.001807;0.015;0.023;0.000;67.59
4;0.001804;0.017;0.022;0.004;97.83
4;0.001329;0.015;0.020;0.000;74.91
4;0.001727;0.015;0.020;0.000;74.24
4;0.001708;0.015;0.021;0.000;74.05
4;0.001846;0.017;0.022;0.000;76.61
4;0.002424;0.009;0.023;0.008;73.99
