nThread;timeInt;user;real;sys;pCPU
0;0.004246;0.024;0.033;0.000;73.75
0;0.005187;0.026;0.033;0.000;78.45
0;0.003990;0.016;0.031;0.008;77.40
0;0.004247;0.029;0.036;0.000;80.70
0;0.004303;0.025;0.033;0.000;77.62
0;0.003911;0.023;0.030;0.000;76.59
0;0.004385;0.016;0.031;0.008;77.30
0;0.003960;0.008;0.031;0.016;77.68
0;0.003664;0.023;0.030;0.000;75.60
0;0.005986;0.028;0.034;0.000;81.01
0;0.003630;0.023;0.031;0.000;76.12
0;0.003974;0.016;0.030;0.008;80.02
0;0.005458;0.032;0.039;0.000;81.14
0;0.003650;0.022;0.029;0.000;75.99
0;0.003876;0.012;0.031;0.011;75.26
0;0.003676;0.024;0.031;0.000;77.99
0;0.003857;0.022;0.030;0.000;75.26
0;0.004991;0.026;0.034;0.000;76.60
0;0.004979;0.027;0.034;0.000;78.29
0;0.005171;0.026;0.033;0.000;78.41
0;0.003981;0.023;0.030;0.000;77.60
0;0.003994;0.024;0.031;0.000;77.83
0;0.004064;0.016;0.031;0.008;77.73
0;0.003888;0.023;0.030;0.000;78.53
0;0.003830;0.023;0.030;0.000;78.37
0;0.003832;0.024;0.032;0.000;74.12
0;0.003806;0.012;0.031;0.011;73.08
0;0.004021;0.024;0.032;0.001;76.99
0;0.004070;0.030;0.038;0.000;80.23
0;0.003931;0.023;0.031;0.000;75.10
0;0.004889;0.025;0.033;0.000;78.19
0;0.004118;0.016;0.031;0.008;77.34
0;0.005223;0.031;0.039;0.000;79.48
0;0.003951;0.025;0.034;0.000;74.09
0;0.003922;0.015;0.032;0.008;73.16
0;0.003777;0.022;0.029;0.000;77.03
0;0.004184;0.024;0.033;0.000;72.78
0;0.004813;0.024;0.031;0.000;79.11
0;0.003980;0.024;0.031;0.000;78.35
0;0.005465;0.017;0.033;0.008;77.88
0;0.003638;0.011;0.030;0.012;76.77
0;0.003866;0.024;0.031;0.001;77.81
0;0.003662;0.024;0.031;0.000;76.45
0;0.003879;0.016;0.031;0.008;76.82
0;0.004532;0.013;0.036;0.013;73.27
0;0.004264;0.032;0.039;0.000;82.52
0;0.004013;0.023;0.029;0.000;77.90
0;0.004810;0.024;0.030;0.000;80.14
0;0.003889;0.023;0.030;0.000;76.09
0;0.004133;0.017;0.032;0.008;78.31
0;0.003893;0.012;0.030;0.012;78.76
0;0.004173;0.029;0.038;0.000;76.10
0;0.004325;0.023;0.031;0.000;76.37
0;0.003892;0.023;0.030;0.000;78.15
0;0.003981;0.024;0.031;0.000;77.22
0;0.003831;0.013;0.032;0.011;73.99
0;0.003999;0.024;0.030;0.000;77.51
0;0.004127;0.017;0.031;0.008;78.61
0;0.003990;0.024;0.031;0.000;77.05
0;0.003787;0.028;0.035;0.000;79.59
0;0.003842;0.001;0.031;0.023;76.19
0;0.003870;0.024;0.033;0.000;74.32
0;0.004034;0.021;0.039;0.010;80.55
0;0.005522;0.015;0.036;0.014;81.12
0;0.004503;0.024;0.030;0.000;79.02
0;0.004769;0.017;0.032;0.008;78.46
0;0.004111;0.024;0.032;0.000;75.48
0;0.005255;0.033;0.040;0.000;82.65
0;0.003901;0.023;0.029;0.000;77.56
0;0.004450;0.012;0.032;0.012;76.18
0;0.003828;0.023;0.029;0.000;77.29
0;0.003952;0.025;0.032;0.000;75.85
0;0.004909;0.019;0.036;0.009;77.31
0;0.004096;0.024;0.032;0.000;76.86
0;0.003846;0.012;0.033;0.012;73.13
0;0.003832;0.024;0.031;0.000;76.07
0;0.003812;0.024;0.032;0.000;74.30
0;0.003878;0.024;0.031;0.000;75.49
0;0.004348;0.024;0.031;0.000;76.11
0;0.003912;0.023;0.031;0.000;72.99
0;0.004085;0.023;0.031;0.000;74.58
0;0.004043;0.013;0.031;0.012;78.36
0;0.003830;0.023;0.030;0.001;78.24
0;0.005105;0.028;0.034;0.000;81.99
0;0.003875;0.025;0.031;0.000;78.81
0;0.004010;0.016;0.032;0.008;75.51
0;0.003941;0.025;0.032;0.000;77.19
0;0.003908;0.024;0.031;0.000;76.27
0;0.003833;0.024;0.032;0.000;76.78
0;0.003825;0.024;0.031;0.000;77.92
0;0.003826;0.016;0.032;0.008;74.95
0;0.004001;0.016;0.032;0.008;73.25
0;0.004523;0.024;0.031;0.000;77.22
0;0.004707;0.025;0.031;0.000;78.88
0;0.003958;0.024;0.031;0.000;77.91
0;0.004032;0.024;0.030;0.000;78.80
0;0.004212;0.016;0.030;0.008;78.26
0;0.005924;0.026;0.033;0.000;77.97
0;0.004084;0.024;0.030;0.000;78.16
0;0.004107;0.008;0.032;0.016;73.75
0;0.004197;0.017;0.031;0.008;78.51
0;0.004614;0.025;0.033;0.000;73.33
0;0.004386;0.012;0.032;0.012;76.54
0;0.004378;0.025;0.032;0.000;77.66
0;0.004134;0.024;0.031;0.000;76.15
0;0.004754;0.027;0.034;0.000;79.44
0;0.004378;0.026;0.034;0.000;76.76
0;0.004334;0.026;0.034;0.000;76.46
0;0.004668;0.025;0.034;0.000;75.54
0;0.005111;0.026;0.034;0.000;77.65
0;0.005095;0.026;0.033;0.000;77.75
0;0.004182;0.019;0.035;0.009;79.99
0;0.004329;0.017;0.034;0.008;74.99
0;0.004565;0.018;0.034;0.009;79.90
0;0.005489;0.015;0.037;0.014;78.89
0;0.004921;0.019;0.036;0.009;78.36
0;0.004249;0.026;0.033;0.000;79.02
0;0.004307;0.025;0.034;0.000;75.47
0;0.004254;0.024;0.032;0.000;76.54
0;0.005466;0.027;0.036;0.000;75.15
0;0.005081;0.026;0.032;0.000;78.58
0;0.006414;0.033;0.042;0.000;79.70
0;0.004968;0.026;0.035;0.000;75.51
0;0.005186;0.026;0.033;0.000;79.59
0;0.004863;0.013;0.034;0.013;77.15
0;0.004785;0.018;0.033;0.009;80.21
0;0.004360;0.020;0.038;0.010;80.35
