| Version  | Threads |        TimeInt        |         User         |          Sys          |         Real         |      Speedup       |      Efficiency     |
|  Serial  |    1    |  0.004309425531914895 | 0.023284768211920524 | 0.0013949044585987262 | 0.03279432624113476  |        1.0         |         1.0         |
| Parallel |    1    |  0.00341006432748538  | 0.02008904109589041  | 0.0001509433962264151 | 0.02645562130177515  | 1.263737313452006  |  1.263737313452006  |
| Parallel |    2    | 0.0018075581395348836 | 0.015500000000000002 |       0.00030625      |        0.0215        | 2.384114478897916  |  1.192057239448958  |
| Parallel |    4    |  0.001778646153846154 | 0.015449664429530198 | 0.0003518518518518519 | 0.021319672131147542 | 2.4228683836839444 |  0.6057170959209861 |
| Parallel |    8    | 0.0018411550802139038 | 0.01599435028248588  | 0.0007388535031847134 | 0.021739726027397252 | 2.3406097499479674 | 0.29257621874349593 |
| Parallel |    16   | 0.0047159515151515155 | 0.02334931506849315  |  0.006540697674418605 | 0.026204545454545456 | 0.9137976754149137 | 0.05711235471343211 |
