| Version  | Threads |       TimeInt        |         User         |          Sys           |         Real         |      Speedup       |      Efficiency     |
|  Serial  |    1    | 0.01108852023121387  | 0.02752205882352941  |  6.84931506849315e-05  | 0.034722222222222224 |        1.0         |         1.0         |
| Parallel |    1    | 0.012425752941176468 | 0.030478260869565222 | 1.9867549668874173e-05 |  0.0381775147928994  | 0.892382158546604  |  0.892382158546604  |
| Parallel |    2    | 0.006139586592178771 | 0.024323170731707314 | 0.0006783625730994152  | 0.025828025477707003 | 1.8060695235310393 |  0.9030347617655197 |
| Parallel |    4    | 0.005839925925925927 | 0.03180769230769231  | 0.0005308641975308642  | 0.025030303030303024 | 1.8987433011756518 | 0.47468582529391296 |
| Parallel |    8    | 0.005669491712707181 | 0.04476190476190476  |  0.002321212121212121  | 0.02580821917808219  | 1.9558226368619391 |  0.2444778296077424 |
| Parallel |    16   | 0.007866138364779875 | 0.03133333333333333  |  0.006599999999999999  | 0.028356589147286823 | 1.4096523245588968 | 0.08810327028493105 |
