nThread;timeInt;user;real;sys;pCPU
0;0.012431;0.030;0.036;0.000;83.07
0;0.011730;0.020;0.037;0.010;80.32
0;0.011758;0.022;0.035;0.007;81.93
0;0.014446;0.028;0.044;0.009;84.82
0;0.011528;0.015;0.036;0.014;81.78
0;0.010804;0.028;0.035;0.000;79.62
0;0.010979;0.018;0.033;0.009;83.42
0;0.010995;0.027;0.032;0.000;81.83
0;0.010732;0.018;0.032;0.009;81.86
0;0.010159;0.026;0.032;0.000;81.19
0;0.011242;0.018;0.033;0.009;81.25
0;0.010754;0.018;0.033;0.009;80.13
0;0.010443;0.026;0.034;0.000;77.73
0;0.010311;0.017;0.032;0.008;79.47
0;0.010822;0.026;0.032;0.000;79.80
0;0.009856;0.025;0.033;0.000;77.62
0;0.009907;0.017;0.032;0.008;79.78
0;0.010085;0.025;0.032;0.000;79.25
0;0.010008;0.025;0.031;0.000;81.28
0;0.010681;0.018;0.033;0.009;80.23
0;0.010331;0.027;0.034;0.000;79.89
0;0.010695;0.027;0.034;0.000;79.65
0;0.010669;0.018;0.034;0.009;79.93
0;0.011140;0.028;0.034;0.000;80.67
0;0.010127;0.018;0.032;0.009;81.71
0;0.010632;0.027;0.033;0.000;80.15
0;0.010360;0.026;0.034;0.000;77.85
0;0.010346;0.026;0.032;0.000;81.35
0;0.011914;0.020;0.035;0.010;82.07
0;0.010001;0.026;0.032;0.000;80.39
0;0.010130;0.026;0.031;0.000;82.26
0;0.009899;0.013;0.033;0.013;78.96
0;0.010507;0.026;0.033;0.000;80.60
0;0.010311;0.018;0.034;0.009;80.92
0;0.009918;0.026;0.032;0.000;81.68
0;0.010133;0.018;0.032;0.009;82.36
0;0.010185;0.026;0.032;0.000;80.64
0;0.010323;0.026;0.034;0.000;78.54
0;0.009906;0.026;0.032;0.000;80.19
0;0.010316;0.009;0.033;0.017;81.52
0;0.009797;0.025;0.032;0.000;79.29
0;0.012682;0.029;0.034;0.000;83.62
0;0.010215;0.026;0.033;0.000;80.87
0;0.010289;0.027;0.034;0.000;78.38
0;0.010351;0.026;0.032;0.000;81.31
0;0.010839;0.027;0.034;0.000;81.39
0;0.010949;0.027;0.034;0.000;80.70
0;0.010261;0.018;0.034;0.009;80.61
0;0.010689;0.018;0.034;0.009;79.65
0;0.011270;0.028;0.033;0.000;82.94
0;0.011017;0.018;0.033;0.009;81.16
0;0.010303;0.026;0.033;0.000;78.55
0;0.010502;0.027;0.033;0.000;80.99
0;0.010902;0.018;0.034;0.009;81.12
0;0.010791;0.027;0.033;0.000;82.00
0;0.011185;0.028;0.034;0.000;82.73
0;0.011050;0.030;0.036;0.000;83.43
0;0.009922;0.026;0.032;0.000;79.80
0;0.010954;0.027;0.032;0.000;82.25
0;0.010173;0.026;0.032;0.000;81.83
0;0.010377;0.026;0.032;0.000;80.15
0;0.010407;0.027;0.033;0.000;82.16
0;0.009752;0.009;0.033;0.017;79.03
0;0.010750;0.018;0.034;0.009;78.61
0;0.010769;0.027;0.033;0.000;80.88
0;0.010370;0.027;0.033;0.000;79.63
0;0.010353;0.026;0.032;0.000;81.43
0;0.010472;0.026;0.033;0.000;80.69
0;0.011378;0.027;0.034;0.000;80.78
0;0.010572;0.027;0.033;0.000;79.52
0;0.010588;0.014;0.033;0.013;80.51
0;0.010613;0.026;0.032;0.000;81.05
0;0.011036;0.027;0.033;0.000;82.50
0;0.010343;0.027;0.033;0.000;80.39
0;0.010750;0.027;0.033;0.000;82.06
0;0.010461;0.028;0.034;0.000;81.76
0;0.010451;0.018;0.033;0.009;82.44
0;0.010216;0.027;0.034;0.000;79.63
0;0.010163;0.026;0.033;0.000;78.72
0;0.009748;0.025;0.031;0.000;82.34
0;0.010469;0.027;0.034;0.000;79.82
0;0.010018;0.025;0.032;0.000;79.41
0;0.010397;0.018;0.033;0.009;82.57
0;0.010311;0.027;0.034;0.000;79.14
0;0.010330;0.018;0.034;0.009;79.26
