nThread;timeInt;user;real;sys;pCPU
2;0.015767;0.115;0.118;0.010;106.12
2;0.015278;0.113;0.118;0.010;104.12
2;0.017110;0.113;0.116;0.010;106.03
2;0.015083;0.123;0.118;0.000;103.85
2;0.015210;0.127;0.121;0.000;104.49
2;0.015305;0.121;0.116;0.000;104.42
2;0.015359;0.124;0.117;0.000;105.52
2;0.015395;0.111;0.117;0.011;104.71
2;0.015253;0.119;0.114;0.000;104.27
2;0.015649;0.111;0.115;0.010;104.74
2;0.015177;0.104;0.118;0.021;105.22
2;0.015601;0.120;0.114;0.000;104.93
2;0.015665;0.123;0.117;0.000;105.11
2;0.015452;0.112;0.116;0.010;105.03
2;0.015123;0.121;0.115;0.000;105.56
2;0.015081;0.121;0.117;0.000;104.17
2;0.015243;0.105;0.117;0.017;104.61
2;0.015522;0.119;0.113;0.000;105.78
2;0.015807;0.068;0.120;0.058;104.54
2;0.016065;0.117;0.121;0.010;104.72
2;0.015776;0.106;0.119;0.019;105.45
2;0.015606;0.124;0.118;0.000;104.82
2;0.015383;0.105;0.117;0.017;104.17
2;0.015178;0.121;0.115;0.000;105.59
2;0.015633;0.109;0.113;0.010;105.80
2;0.015340;0.112;0.116;0.010;104.97
2;0.015632;0.120;0.125;0.010;104.32
2;0.015112;0.109;0.114;0.010;104.51
2;0.015066;0.109;0.113;0.010;105.03
2;0.018797;0.125;0.118;0.000;106.20
2;0.015356;0.120;0.116;0.000;104.12
2;0.015342;0.112;0.117;0.010;104.66
2;0.015895;0.104;0.116;0.019;105.35
2;0.015131;0.119;0.113;0.000;105.17
2;0.015133;0.121;0.118;0.000;102.88
2;0.015109;0.119;0.114;0.000;104.49
2;0.015123;0.118;0.114;0.000;103.95
2;0.016651;0.122;0.115;0.000;105.80
2;0.015408;0.102;0.115;0.018;104.20
2;0.015721;0.111;0.115;0.010;105.41
2;0.015203;0.120;0.115;0.000;104.83
2;0.015479;0.121;0.115;0.000;105.44
2;0.017513;0.116;0.117;0.010;107.15
2;0.015597;0.111;0.115;0.011;105.56
2;0.015139;0.119;0.113;0.000;104.92
2;0.015242;0.119;0.114;0.000;104.50
2;0.015097;0.119;0.115;0.000;103.69
2;0.015194;0.110;0.114;0.010;105.08
2;0.015313;0.120;0.114;0.000;105.34
2;0.015078;0.119;0.115;0.000;104.27
2;0.015195;0.119;0.113;0.000;105.49
2;0.015093;0.118;0.113;0.000;104.03
2;0.015112;0.119;0.113;0.000;105.05
2;0.015009;0.118;0.113;0.000;104.04
2;0.015395;0.119;0.114;0.000;104.54
2;0.015966;0.101;0.116;0.020;104.48
2;0.015592;0.121;0.116;0.000;104.53
2;0.015479;0.120;0.115;0.000;104.31
2;0.015146;0.118;0.113;0.000;104.24
2;0.015676;0.095;0.118;0.028;104.63
2;0.015243;0.124;0.120;0.000;103.62
2;0.015421;0.120;0.114;0.000;104.96
2;0.015253;0.120;0.115;0.000;104.17
2;0.015282;0.101;0.116;0.020;104.20
2;0.015288;0.111;0.116;0.010;104.21
2;0.014925;0.108;0.112;0.009;104.47
2;0.014951;0.108;0.113;0.010;104.42
2;0.014792;0.117;0.113;0.000;104.19
2;0.017167;0.119;0.112;0.000;105.82
2;0.015339;0.111;0.115;0.009;104.69
2;0.014888;0.098;0.113;0.020;104.64
2;0.015022;0.116;0.111;0.000;104.50
2;0.014896;0.107;0.112;0.010;104.26
2;0.015192;0.117;0.111;0.000;105.22
2;0.014980;0.116;0.111;0.000;104.32
2;0.015598;0.126;0.120;0.000;104.78
2;0.016867;0.109;0.113;0.009;104.72
2;0.015123;0.109;0.114;0.011;105.00
2;0.015350;0.111;0.116;0.011;104.98
2;0.015679;0.117;0.112;0.000;104.43
2;0.016929;0.112;0.116;0.010;105.20
2;0.015562;0.115;0.120;0.010;105.08
2;0.015957;0.123;0.117;0.000;105.69
2;0.015531;0.109;0.115;0.010;103.84
2;0.015342;0.111;0.115;0.009;104.50
2;0.015269;0.120;0.114;0.000;105.45
2;0.015486;0.119;0.114;0.000;104.87
2;0.015293;0.107;0.111;0.010;105.03
2;0.014869;0.108;0.114;0.011;104.25
2;0.015121;0.100;0.113;0.018;104.22
2;0.015112;0.116;0.113;0.000;102.99
2;0.015195;0.116;0.111;0.000;104.56
2;0.020346;0.130;0.123;0.000;105.98
2;0.015392;0.107;0.121;0.018;103.61
2;0.015462;0.111;0.116;0.010;104.88
2;0.015276;0.108;0.113;0.011;104.64
2;0.015631;0.117;0.111;0.000;104.74
2;0.015029;0.116;0.110;0.000;105.00
2;0.015159;0.109;0.115;0.010;103.41
2;0.015155;0.118;0.113;0.000;104.86
2;0.017255;0.113;0.116;0.010;105.75
2;0.015202;0.122;0.117;0.000;104.09
2;0.015016;0.120;0.116;0.000;103.61
2;0.015128;0.119;0.113;0.000;104.76
2;0.015083;0.117;0.111;0.000;105.83
2;0.014940;0.107;0.110;0.009;105.30
2;0.014892;0.116;0.110;0.000;105.48
2;0.015646;0.107;0.111;0.010;104.79
2;0.015559;0.120;0.115;0.000;104.57
2;0.014960;0.116;0.111;0.000;104.85
2;0.014783;0.115;0.111;0.000;104.13
2;0.015111;0.116;0.111;0.000;104.48
2;0.014961;0.116;0.110;0.000;104.96
2;0.014746;0.105;0.110;0.010;104.40
2;0.015188;0.116;0.111;0.000;105.06
2;0.014941;0.115;0.111;0.000;104.31
2;0.015416;0.097;0.112;0.020;104.85
2;0.014868;0.106;0.112;0.010;103.83
2;0.014732;0.105;0.110;0.010;104.68
2;0.015313;0.106;0.111;0.010;104.59
2;0.015243;0.106;0.112;0.010;103.75
2;0.015069;0.115;0.110;0.000;104.52
2;0.020657;0.127;0.116;0.000;109.13
2;0.014710;0.116;0.112;0.000;104.04
2;0.015178;0.116;0.111;0.000;104.52
2;0.014753;0.106;0.111;0.010;103.76
2;0.014899;0.116;0.111;0.000;104.20
2;0.014889;0.106;0.110;0.010;104.58
2;0.014651;0.116;0.110;0.000;104.85
2;0.014839;0.113;0.107;0.000;105.95
2;0.015140;0.116;0.111;0.000;104.59
2;0.015016;0.107;0.111;0.010;105.34
2;0.014853;0.106;0.112;0.011;104.21
2;0.014876;0.115;0.110;0.000;104.50
2;0.014940;0.104;0.108;0.009;105.57
2;0.014822;0.106;0.112;0.011;104.43
2;0.014732;0.116;0.110;0.000;104.55
2;0.015014;0.105;0.110;0.010;104.59
2;0.015072;0.115;0.108;0.000;106.34
2;0.014689;0.112;0.108;0.000;104.03
2;0.015079;0.105;0.109;0.010;105.74
2;0.014757;0.115;0.110;0.000;104.44
2;0.014742;0.118;0.113;0.000;103.80
2;0.014865;0.116;0.110;0.000;104.72
2;0.014780;0.102;0.106;0.010;106.22
2;0.014779;0.108;0.113;0.010;104.84
2;0.015177;0.115;0.110;0.000;104.87
2;0.014664;0.103;0.108;0.009;104.83
2;0.014829;0.116;0.111;0.000;104.83
2;0.014766;0.115;0.111;0.000;104.17
2;0.015434;0.106;0.111;0.010;104.95
2;0.014953;0.113;0.108;0.000;104.88
2;0.014944;0.103;0.109;0.010;104.20
2;0.014903;0.113;0.108;0.000;104.89
2;0.014921;0.114;0.109;0.000;104.16
2;0.014930;0.105;0.109;0.010;105.60
2;0.016360;0.104;0.109;0.010;104.88
2;0.015222;0.088;0.111;0.029;105.16
2;0.014606;0.114;0.109;0.000;104.67
2;0.014571;0.093;0.109;0.021;104.47
2;0.014830;0.113;0.108;0.000;105.20
2;0.014932;0.113;0.108;0.000;105.03
2;0.014979;0.104;0.109;0.010;105.60
2;0.014956;0.116;0.111;0.000;104.50
2;0.015522;0.124;0.128;0.010;104.10
2;0.015421;0.110;0.115;0.010;104.87
2;0.014915;0.116;0.112;0.000;104.29
2;0.015217;0.116;0.110;0.000;105.70
2;0.014966;0.105;0.111;0.010;104.75
2;0.015014;0.114;0.109;0.000;104.43
2;0.014819;0.115;0.110;0.000;104.62
2;0.014671;0.104;0.109;0.009;104.48
2;0.015103;0.115;0.110;0.000;104.82
2;0.014827;0.114;0.109;0.000;103.94
2;0.014748;0.113;0.108;0.000;104.46
2;0.014829;0.113;0.108;0.000;104.44
2;0.016346;0.109;0.114;0.011;105.41
2;0.015937;0.102;0.117;0.020;104.38
2;0.014990;0.107;0.112;0.011;105.01
2;0.015339;0.106;0.112;0.010;103.96
2;0.015081;0.115;0.110;0.000;104.61
2;0.015060;0.114;0.109;0.000;103.91
2;0.014795;0.113;0.109;0.000;104.03
2;0.014639;0.101;0.108;0.011;104.37
2;0.015553;0.114;0.109;0.000;104.02
2;0.015080;0.113;0.108;0.000;105.39
2;0.014926;0.113;0.108;0.000;104.49
2;0.014743;0.094;0.109;0.019;104.15
2;0.014764;0.113;0.107;0.000;105.16
2;0.015126;0.114;0.111;0.000;103.70
2;0.014946;0.105;0.110;0.010;104.06
2;0.014578;0.103;0.108;0.011;104.62
2;0.015437;0.114;0.108;0.000;105.24
2;0.014643;0.109;0.115;0.011;104.13
2;0.015051;0.113;0.108;0.000;104.79
2;0.014404;0.112;0.107;0.000;104.27
2;0.014390;0.112;0.107;0.000;104.38
2;0.014762;0.105;0.109;0.009;104.62
2;0.014974;0.114;0.109;0.000;104.35
2;0.014779;0.107;0.112;0.011;104.65
