nThread;timeInt;user;real;sys;pCPU
0;0.025370;0.096;0.119;0.019;96.48
0;0.025930;0.113;0.120;0.000;94.72
0;0.025212;0.103;0.118;0.010;95.21
0;0.025006;0.113;0.119;0.000;95.04
0;0.024988;0.112;0.117;0.000;95.27
0;0.024826;0.101;0.117;0.010;94.70
0;0.025055;0.113;0.118;0.000;95.88
0;0.024628;0.089;0.116;0.020;94.19
0;0.025296;0.113;0.118;0.000;95.52
0;0.025423;0.113;0.119;0.000;95.26
0;0.024921;0.103;0.120;0.010;94.15
0;0.025058;0.111;0.116;0.000;95.27
0;0.024666;0.100;0.116;0.010;95.11
0;0.024643;0.111;0.116;0.000;95.05
0;0.024856;0.111;0.127;0.010;95.75
0;0.027821;0.113;0.118;0.000;95.38
0;0.026125;0.098;0.123;0.019;95.21
0;0.025349;0.114;0.119;0.000;95.33
0;0.029539;0.121;0.125;0.000;96.47
0;0.027153;0.123;0.133;0.000;92.23
0;0.025163;0.117;0.124;0.000;93.96
0;0.025115;0.102;0.119;0.010;94.84
0;0.025082;0.113;0.119;0.000;94.87
0;0.024856;0.112;0.117;0.000;95.30
0;0.024859;0.100;0.115;0.010;96.12
0;0.024706;0.101;0.117;0.011;95.67
0;0.024874;0.112;0.117;0.000;95.69
0;0.025120;0.102;0.117;0.010;95.77
0;0.026303;0.105;0.119;0.009;95.72
0;0.024764;0.102;0.117;0.010;95.29
0;0.025131;0.098;0.124;0.020;95.20
0;0.024540;0.110;0.115;0.000;95.44
0;0.024852;0.100;0.116;0.010;95.54
0;0.024869;0.110;0.116;0.000;94.98
0;0.024577;0.105;0.120;0.010;95.92
0;0.025744;0.111;0.116;0.000;95.71
0;0.024855;0.110;0.115;0.000;96.08
0;0.024753;0.110;0.115;0.000;95.64
0;0.024563;0.110;0.115;0.000;95.69
0;0.024901;0.112;0.118;0.000;94.79
0;0.024697;0.101;0.116;0.009;95.19
0;0.024973;0.103;0.117;0.009;95.85
0;0.024679;0.101;0.115;0.009;96.04
0;0.024967;0.110;0.116;0.000;95.13
0;0.024947;0.102;0.117;0.009;95.08
0;0.025691;0.103;0.119;0.010;95.40
0;0.024807;0.102;0.117;0.009;94.74
0;0.024450;0.103;0.119;0.010;95.50
0;0.024208;0.099;0.115;0.010;95.00
0;0.025324;0.103;0.116;0.009;96.25
0;0.024540;0.110;0.115;0.000;95.23
0;0.024605;0.111;0.117;0.000;95.40
0;0.024617;0.110;0.115;0.000;95.54
0;0.024711;0.103;0.118;0.009;95.13
0;0.026206;0.107;0.122;0.010;95.27
0;0.026138;0.118;0.124;0.000;95.42
0;0.025436;0.113;0.118;0.000;95.84
0;0.025777;0.105;0.119;0.009;95.46
0;0.024903;0.101;0.117;0.011;95.49
0;0.024794;0.109;0.113;0.000;96.21
0;0.024534;0.101;0.117;0.010;95.44
0;0.024886;0.112;0.117;0.000;95.65
0;0.024695;0.101;0.116;0.009;94.83
0;0.024754;0.102;0.118;0.010;95.46
0;0.024773;0.101;0.116;0.009;95.31
0;0.024649;0.111;0.115;0.000;95.69
0;0.025666;0.118;0.124;0.000;95.24
0;0.024659;0.102;0.118;0.010;95.04
0;0.024588;0.110;0.116;0.000;94.50
0;0.024720;0.110;0.116;0.000;94.78
0;0.025072;0.103;0.120;0.010;94.89
0;0.024748;0.111;0.116;0.000;95.13
0;0.025391;0.111;0.117;0.000;94.71
0;0.025783;0.100;0.117;0.011;94.90
0;0.024590;0.111;0.116;0.000;95.56
0;0.024815;0.101;0.117;0.010;95.17
0;0.025157;0.111;0.116;0.000;95.54
0;0.026060;0.112;0.118;0.000;95.18
0;0.024562;0.110;0.116;0.000;95.10
0;0.025015;0.114;0.121;0.000;94.85
0;0.025012;0.111;0.116;0.000;95.85
0;0.024805;0.100;0.115;0.010;95.43
0;0.025108;0.111;0.116;0.000;95.17
0;0.024669;0.100;0.116;0.010;95.10
0;0.025567;0.111;0.117;0.000;95.31
0;0.024632;0.111;0.116;0.000;95.27
0;0.024839;0.109;0.115;0.000;95.42
0;0.024633;0.110;0.116;0.000;95.00
0;0.024696;0.112;0.118;0.000;95.50
0;0.024819;0.110;0.115;0.000;95.65
0;0.024654;0.099;0.115;0.010;95.39
0;0.025185;0.113;0.118;0.000;95.55
0;0.024747;0.105;0.118;0.009;96.66
0;0.024920;0.110;0.115;0.000;95.58
0;0.024556;0.110;0.116;0.000;95.16
0;0.024524;0.110;0.116;0.000;95.05
0;0.024855;0.111;0.117;0.000;94.54
0;0.024717;0.111;0.116;0.000;95.54
0;0.024851;0.110;0.115;0.000;95.92
0;0.024516;0.108;0.115;0.000;94.35
0;0.024534;0.098;0.115;0.011;94.52
0;0.024579;0.110;0.115;0.000;95.30
0;0.024563;0.092;0.115;0.018;95.57
0;0.025331;0.112;0.117;0.000;95.58
