nThread;timeInt;user;real;sys;pCPU
16;0.014890;0.148;0.118;0.009;133.25
16;0.015098;0.143;0.117;0.011;130.94
16;0.014374;0.155;0.117;0.000;133.23
16;0.014615;0.154;0.119;0.000;129.69
16;0.014327;0.140;0.116;0.016;133.64
16;0.014562;0.137;0.116;0.017;133.20
16;0.014616;0.155;0.117;0.000;131.95
16;0.014845;0.128;0.120;0.028;129.61
16;0.014537;0.155;0.117;0.000;132.56
16;0.014197;0.143;0.117;0.013;133.46
16;0.015552;0.146;0.117;0.009;132.81
16;0.015110;0.128;0.117;0.028;133.90
16;0.014739;0.148;0.118;0.009;133.05
16;0.014405;0.145;0.117;0.009;131.31
16;0.015038;0.141;0.118;0.016;133.07
16;0.015609;0.139;0.117;0.018;134.44
16;0.015266;0.082;0.117;0.072;131.66
16;0.014108;0.086;0.116;0.067;131.81
16;0.014351;0.155;0.118;0.000;132.09
16;0.014389;0.129;0.118;0.028;133.29
16;0.014807;0.151;0.117;0.000;129.70
16;0.015860;0.140;0.118;0.014;131.48
16;0.014255;0.162;0.122;0.000;133.33
16;0.015375;0.151;0.120;0.008;133.06
16;0.015605;0.162;0.123;0.000;131.83
16;0.014372;0.159;0.120;0.000;133.21
16;0.017333;0.154;0.122;0.009;133.41
16;0.015193;0.153;0.124;0.009;130.80
16;0.015031;0.072;0.119;0.086;132.77
16;0.014593;0.155;0.118;0.000;130.70
16;0.014701;0.141;0.115;0.010;131.00
16;0.015301;0.136;0.115;0.019;134.90
16;0.015396;0.125;0.118;0.028;130.21
16;0.014011;0.154;0.116;0.000;132.62
16;0.014676;0.150;0.113;0.000;133.02
16;0.015004;0.150;0.125;0.014;130.12
16;0.015000;0.122;0.115;0.030;132.46
16;0.014440;0.149;0.113;0.000;131.74
16;0.015322;0.144;0.115;0.008;132.47
16;0.014289;0.141;0.116;0.013;131.69
16;0.014631;0.140;0.116;0.014;132.82
16;0.015216;0.144;0.118;0.009;129.97
16;0.015225;0.138;0.114;0.015;133.94
16;0.015252;0.150;0.114;0.000;132.30
16;0.014104;0.122;0.113;0.030;134.48
16;0.014592;0.154;0.116;0.000;133.08
16;0.014814;0.144;0.115;0.009;133.30
16;0.014074;0.144;0.117;0.009;131.09
16;0.014541;0.142;0.117;0.009;129.41
16;0.014429;0.152;0.114;0.000;133.49
16;0.014674;0.142;0.113;0.009;133.77
16;0.014958;0.156;0.117;0.000;132.81
16;0.014387;0.123;0.114;0.027;132.64
16;0.017190;0.162;0.122;0.000;132.49
16;0.016194;0.152;0.123;0.008;130.40
16;0.015664;0.120;0.123;0.040;129.84
16;0.015414;0.155;0.117;0.000;132.54
16;0.015189;0.148;0.118;0.009;132.33
16;0.015726;0.142;0.115;0.014;135.37
16;0.015228;0.154;0.118;0.000;130.42
16;0.014786;0.142;0.114;0.008;132.20
16;0.015420;0.134;0.117;0.016;128.09
16;0.017116;0.125;0.119;0.028;128.49
16;0.015478;0.160;0.122;0.000;131.29
16;0.014361;0.141;0.116;0.010;129.98
16;0.014257;0.152;0.113;0.000;134.11
16;0.014102;0.155;0.116;0.000;133.51
16;0.014204;0.153;0.116;0.000;132.23
16;0.014125;0.148;0.113;0.000;130.78
16;0.014826;0.124;0.114;0.025;130.09
16;0.015955;0.149;0.114;0.000;130.64
16;0.014455;0.151;0.114;0.000;132.74
16;0.014351;0.152;0.114;0.000;133.34
16;0.014402;0.153;0.115;0.000;133.31
16;0.015080;0.141;0.113;0.009;132.77
16;0.015185;0.157;0.129;0.009;128.52
16;0.014894;0.159;0.119;0.000;133.05
16;0.015802;0.158;0.118;0.000;133.79
16;0.014261;0.151;0.113;0.000;133.43
16;0.014967;0.135;0.115;0.016;130.83
16;0.014502;0.114;0.113;0.038;135.10
16;0.015108;0.143;0.114;0.009;133.04
16;0.014787;0.147;0.118;0.009;131.99
16;0.013765;0.120;0.112;0.030;133.94
16;0.014177;0.100;0.114;0.050;132.13
16;0.014874;0.153;0.115;0.000;132.73
16;0.014149;0.150;0.114;0.000;131.49
16;0.014311;0.154;0.116;0.000;133.46
16;0.014468;0.150;0.113;0.000;132.68
16;0.015431;0.155;0.117;0.000;133.24
16;0.015059;0.113;0.114;0.037;131.48
16;0.014654;0.151;0.115;0.000;131.51
16;0.014070;0.136;0.114;0.014;131.16
16;0.014876;0.149;0.114;0.000;130.67
16;0.015164;0.141;0.113;0.009;133.02
16;0.014239;0.110;0.114;0.041;132.42
16;0.014475;0.147;0.112;0.000;132.09
16;0.013770;0.152;0.114;0.000;132.86
16;0.014787;0.112;0.114;0.042;134.06
16;0.014561;0.150;0.114;0.000;131.60
16;0.015358;0.145;0.121;0.015;132.18
16;0.015671;0.150;0.115;0.000;130.91
16;0.016565;0.146;0.116;0.009;132.81
16;0.014865;0.139;0.114;0.014;133.62
16;0.014063;0.137;0.111;0.014;136.35
16;0.014552;0.126;0.111;0.023;133.96
16;0.016324;0.140;0.116;0.013;132.18
16;0.016326;0.133;0.118;0.024;132.90
16;0.014930;0.144;0.116;0.008;132.08
16;0.015513;0.150;0.115;0.000;129.84
16;0.015375;0.124;0.115;0.028;132.36
16;0.014316;0.149;0.113;0.000;131.62
16;0.014364;0.151;0.112;0.000;135.09
16;0.013918;0.143;0.113;0.008;134.28
16;0.015028;0.141;0.112;0.009;133.70
16;0.014829;0.138;0.113;0.009;130.44
16;0.014438;0.139;0.111;0.009;133.55
16;0.013800;0.128;0.116;0.025;132.66
16;0.014810;0.149;0.112;0.000;133.30
16;0.014859;0.148;0.113;0.000;130.52
16;0.014909;0.134;0.113;0.015;130.86
16;0.014619;0.120;0.111;0.026;131.19
16;0.015222;0.150;0.112;0.000;134.05
16;0.014204;0.121;0.112;0.027;131.88
16;0.014774;0.139;0.111;0.009;133.15
16;0.014031;0.131;0.110;0.014;132.29
16;0.015427;0.151;0.113;0.000;133.81
16;0.014086;0.147;0.110;0.000;133.19
16;0.015833;0.123;0.112;0.027;134.03
16;0.014619;0.153;0.114;0.000;134.18
16;0.014746;0.161;0.121;0.000;132.97
16;0.014889;0.156;0.119;0.000;131.12
16;0.014559;0.156;0.116;0.000;133.80
16;0.014128;0.145;0.114;0.009;135.06
16;0.014395;0.133;0.122;0.026;130.69
16;0.014038;0.139;0.111;0.009;133.38
16;0.014884;0.120;0.111;0.027;132.29
16;0.014582;0.133;0.111;0.015;133.79
16;0.014306;0.134;0.113;0.015;132.31
16;0.014925;0.135;0.112;0.014;133.31
16;0.014247;0.148;0.111;0.000;132.91
16;0.015273;0.151;0.117;0.000;129.38
16;0.014762;0.141;0.112;0.008;133.33
16;0.014860;0.150;0.112;0.000;134.46
16;0.014157;0.147;0.111;0.000;133.20
16;0.015302;0.135;0.112;0.015;133.64
16;0.013655;0.147;0.108;0.000;135.82
16;0.014765;0.145;0.110;0.000;131.85
16;0.014539;0.148;0.110;0.000;134.57
16;0.014406;0.148;0.111;0.000;133.14
16;0.014271;0.146;0.111;0.000;132.22
16;0.014913;0.154;0.118;0.000;130.18
16;0.014811;0.134;0.111;0.015;134.70
16;0.015294;0.151;0.113;0.000;133.94
16;0.014917;0.142;0.119;0.014;130.86
16;0.014380;0.141;0.118;0.014;131.82
16;0.014588;0.141;0.113;0.009;133.31
16;0.017413;0.095;0.115;0.071;144.72
16;0.014979;0.151;0.114;0.000;132.15
16;0.014897;0.139;0.112;0.009;132.35
16;0.015378;0.133;0.111;0.013;131.96
16;0.014863;0.145;0.110;0.000;132.27
16;0.014153;0.146;0.111;0.000;131.37
16;0.013764;0.148;0.110;0.000;135.50
16;0.013928;0.129;0.109;0.017;133.31
16;0.015111;0.147;0.113;0.000;130.07
16;0.014051;0.148;0.110;0.000;134.38
16;0.014206;0.132;0.109;0.015;134.37
16;0.014710;0.145;0.114;0.008;133.79
16;0.015357;0.142;0.113;0.009;132.91
16;0.014139;0.122;0.109;0.027;136.29
16;0.014104;0.139;0.111;0.009;132.99
16;0.014364;0.137;0.110;0.009;132.44
16;0.014245;0.151;0.114;0.000;131.57
16;0.014341;0.137;0.110;0.009;132.27
16;0.014381;0.132;0.111;0.015;132.27
16;0.014768;0.139;0.111;0.009;132.98
16;0.014204;0.141;0.111;0.009;135.94
16;0.014170;0.117;0.111;0.029;131.33
16;0.014693;0.097;0.111;0.048;131.01
16;0.014616;0.149;0.111;0.000;134.87
16;0.014692;0.121;0.110;0.027;135.48
16;0.015267;0.137;0.113;0.014;133.38
16;0.014545;0.123;0.112;0.027;133.76
16;0.014280;0.145;0.109;0.000;133.11
16;0.014823;0.138;0.118;0.017;131.56
16;0.014741;0.139;0.117;0.015;132.48
16;0.014204;0.135;0.113;0.015;132.85
16;0.014881;0.109;0.111;0.037;130.85
16;0.014349;0.148;0.111;0.000;133.73
16;0.015741;0.141;0.113;0.012;134.49
16;0.014798;0.128;0.111;0.016;129.98
16;0.014357;0.110;0.110;0.037;134.29
16;0.015987;0.145;0.110;0.000;131.66
16;0.014077;0.126;0.109;0.019;134.19
16;0.014062;0.147;0.112;0.000;130.87
16;0.014228;0.144;0.109;0.000;132.01
16;0.014499;0.129;0.109;0.014;131.70
16;0.014335;0.146;0.110;0.000;133.36
16;0.014369;0.143;0.107;0.000;134.48
