blockSize;gridSize;elapsedInit;elapsedSort
512;195313;0.004603;0.189191
512;195313;0.004581;0.223349
512;195313;0.004723;0.190645
512;195313;0.004644;0.191641
512;195313;0.004616;0.188684
512;195313;0.004597;0.186777
512;195313;0.004609;0.189273
512;195313;0.004978;0.196828
512;195313;0.004587;0.195163
512;195313;0.004548;0.19434
512;195313;0.004538;0.189632
512;195313;0.004687;0.189805
512;195313;0.005973;0.233549
512;195313;0.004768;0.204539
512;195313;0.00461;0.187083
512;195313;0.004599;0.201666
512;195313;0.004598;0.191231
512;195313;0.004604;0.231164
512;195313;0.004692;0.196023
512;195313;0.004546;0.194137
512;195313;0.004552;0.188244
512;195313;0.004499;0.191837
512;195313;0.004551;0.191494
512;195313;0.004834;0.188556
512;195313;0.004521;0.191338
512;195313;0.004623;0.190201
512;195313;0.004568;0.190339
512;195313;0.004568;0.19605
512;195313;0.005626;0.212611
512;195313;0.004583;0.192894
512;195313;0.00464;0.193634
512;195313;0.004652;0.187511
512;195313;0.004635;0.191927
512;195313;0.004562;0.229678
512;195313;0.004892;0.201159
512;195313;0.004553;0.192901
512;195313;0.004562;0.195914
512;195313;0.004584;0.187521
512;195313;0.00455;0.193757
512;195313;0.005018;0.211531
512;195313;0.004683;0.192685
512;195313;0.004581;0.189527
512;195313;0.004618;0.193362
512;195313;0.004582;0.193842
512;195313;0.004547;0.195881
512;195313;0.004598;0.193314
512;195313;0.004563;0.19301
512;195313;0.004588;0.195388
1024;97657;0.004934;0.192056
1024;97657;0.004995;0.191618
1024;97657;0.00505;0.187915
1024;97657;0.004995;0.18801
1024;97657;0.005055;0.190395
1024;97657;0.005039;0.188586
1024;97657;0.005059;0.191696
1024;97657;0.005032;0.194321
1024;97657;0.005067;0.193642
1024;97657;0.004928;0.195929
1024;97657;0.005087;0.191458
1024;97657;0.00509;0.189745
1024;97657;0.006697;0.222941
1024;97657;0.005095;0.188517
1024;97657;0.004999;0.186683
1024;97657;0.005068;0.195359
1024;97657;0.004951;0.195962
1024;97657;0.004968;0.190211
1024;97657;0.005026;0.193706
1024;97657;0.005063;0.192443
1024;97657;0.00502;0.185003
1024;97657;0.005078;0.189915
1024;97657;0.00489;0.191785
1024;97657;0.006672;0.221426
1024;97657;0.005109;0.193521
1024;97657;0.00496;0.187842
1024;97657;0.005001;0.19219
1024;97657;0.004907;0.197227
1024;97657;0.004992;0.244389
1024;97657;0.004986;0.191243
1024;97657;0.005029;0.191626
1024;97657;0.00492;0.186839
1024;97657;0.004984;0.190169
1024;97657;0.00499;0.219671
1024;97657;0.005069;0.187615
1024;97657;0.005706;0.186478
1024;97657;0.004986;0.187493
1024;97657;0.004979;0.198884
1024;97657;0.005082;0.194482
1024;97657;0.005847;0.209157
1024;97657;0.005041;0.196641
1024;97657;0.005036;0.191868
1024;97657;0.005024;0.195399
1024;97657;0.005125;0.189519
1024;97657;0.006056;0.223392
1024;97657;0.005064;0.188138
1024;97657;0.004955;0.197178
1024;97657;0.004985;0.191494
1024;97657;0.00494;0.187093
1024;97657;0.00494;0.209073
