blockSize;gridSize;elapsedInit;elapsedSort
256;390625;0.004387;0.182149
256;390625;0.004325;0.22584
256;390625;0.004741;0.187209
256;390625;0.004386;0.183405
256;390625;0.004351;0.177305
256;390625;0.004365;0.183552
256;390625;0.004315;0.1812
256;390625;0.004858;0.191329
256;390625;0.004394;0.19008
512;195313;0.004549;0.184525
512;195313;0.004542;0.184605
512;195313;0.004671;0.180073
512;195313;0.005399;0.198671
512;195313;0.00457;0.186003
512;195313;0.004549;0.184296
512;195313;0.004478;0.18768
512;195313;0.004697;0.18244
512;195313;0.004571;0.214526
512;195313;0.004606;0.184951
512;195313;0.00454;0.184738
512;195313;0.004558;0.187614
512;195313;0.004613;0.180576
512;195313;0.004638;0.185735
512;195313;0.005589;0.200743
512;195313;0.00458;0.183666
512;195313;0.00461;0.187786
512;195313;0.004587;0.183386
512;195313;0.004558;0.187206
512;195313;0.005588;0.199726
512;195313;0.004616;0.185166
512;195313;0.004592;0.18037
512;195313;0.00459;0.185334
512;195313;0.004601;0.185761
512;195313;0.004615;0.223204
512;195313;0.004583;0.185006
512;195313;0.004568;0.181489
512;195313;0.004585;0.187705
512;195313;0.004616;0.182354
512;195313;0.004703;0.181072
512;195313;0.005063;0.195416
512;195313;0.00466;0.17865
512;195313;0.004592;0.181456
512;195313;0.004562;0.18846
512;195313;0.004602;0.180726
512;195313;0.005878;0.210741
512;195313;0.004539;0.187675
512;195313;0.004639;0.184943
512;195313;0.004583;0.182164
512;195313;0.004555;0.189367
512;195313;0.004576;0.22156
512;195313;0.004626;0.187474
512;195313;0.004584;0.18605
512;195313;0.004589;0.180625
512;195313;0.004651;0.18529
512;195313;0.004674;0.184793
512;195313;0.004687;0.181077
512;195313;0.004545;0.185327
512;195313;0.004575;0.189954
512;195313;0.004589;0.188279
1024;97657;0.005081;0.18126
1024;97657;0.004945;0.194738
1024;97657;0.004969;0.192069
1024;97657;0.004993;0.180981
1024;97657;0.004988;0.184814
1024;97657;0.005081;0.183643
1024;97657;0.005004;0.193739
1024;97657;0.005062;0.182464
1024;97657;0.004962;0.186306
1024;97657;0.004982;0.182668
1024;97657;0.004983;0.198469
1024;97657;0.004979;0.193746
1024;97657;0.006031;0.206197
1024;97657;0.005034;0.180999
1024;97657;0.004982;0.194924
1024;97657;0.005017;0.1865
1024;97657;0.005287;0.188685
1024;97657;0.005009;0.201595
1024;97657;0.004991;0.185581
1024;97657;0.005055;0.184863
1024;97657;0.005043;0.183726
1024;97657;0.004968;0.188243
1024;97657;0.005;0.186118
1024;97657;0.006085;0.211653
1024;97657;0.004914;0.187194
1024;97657;0.005074;0.194845
1024;97657;0.005082;0.187103
1024;97657;0.005054;0.186623
1024;97657;0.006584;0.210459
1024;97657;0.005005;0.180988
1024;97657;0.005;0.186293
1024;97657;0.004977;0.18552
1024;97657;0.005036;0.17957
1024;97657;0.005742;0.19869
1024;97657;0.005037;0.184031
1024;97657;0.005006;0.185543
1024;97657;0.004937;0.182673
1024;97657;0.00495;0.183404
1024;97657;0.005;0.228374
1024;97657;0.005093;0.18211
1024;97657;0.00497;0.188704
1024;97657;0.005067;0.187279
1024;97657;0.004978;0.188577
1024;97657;0.005053;0.187968
1024;97657;0.005472;0.191469
1024;97657;0.004986;0.188556
1024;97657;0.005044;0.187977
1024;97657;0.004961;0.187757
1024;97657;0.004925;0.191915
1024;97657;0.005421;0.195512
