blockSize;gridSize;elapsedInit;elapsedSort
32;3125000;0.011548;0.224789
32;3125000;0.009998;0.204971
32;3125000;0.009575;0.206548
32;3125000;0.009727;0.207809
32;3125000;0.009581;0.205644
32;3125000;0.009614;0.201421
32;3125000;0.009632;0.206498
32;3125000;0.009673;0.202812
32;3125000;0.009628;0.202229
32;3125000;0.010142;0.207536
32;3125000;0.009695;0.203598
32;3125000;0.009604;0.209791
32;3125000;0.010119;0.20091
32;3125000;0.009762;0.202612
32;3125000;0.00969;0.212832
32;3125000;0.010137;0.246008
32;3125000;0.009647;0.207039
32;3125000;0.009716;0.214811
32;3125000;0.009636;0.204522
32;3125000;0.009576;0.206511
32;3125000;0.009654;0.213422
32;3125000;0.010793;0.216988
32;3125000;0.00957;0.207088
32;3125000;0.009618;0.2076
32;3125000;0.009586;0.206148
32;3125000;0.00958;0.215371
32;3125000;0.011472;0.225387
32;3125000;0.009583;0.208434
32;3125000;0.009567;0.20503
32;3125000;0.00962;0.20612
32;3125000;0.009704;0.216217
32;3125000;0.009601;0.206629
32;3125000;0.010698;0.220924
32;3125000;0.009649;0.20587
32;3125000;0.009576;0.205158
32;3125000;0.009623;0.202031
32;3125000;0.009544;0.209097
32;3125000;0.010083;0.257735
32;3125000;0.009761;0.210068
32;3125000;0.009539;0.207901
32;3125000;0.009588;0.203791
32;3125000;0.009634;0.206428
32;3125000;0.009833;0.20839
32;3125000;0.009599;0.205584
32;3125000;0.009571;0.207279
32;3125000;0.010178;0.201318
32;3125000;0.009591;0.20879
32;3125000;0.009702;0.208101
32;3125000;0.012986;0.238274
32;3125000;0.009586;0.207345
64;1562500;0.005643;0.181825
64;1562500;0.005424;0.187762
64;1562500;0.00538;0.189792
64;1562500;0.005351;0.225986
64;1562500;0.005837;0.191115
64;1562500;0.005419;0.1914
64;1562500;0.005413;0.190131
64;1562500;0.005472;0.182606
64;1562500;0.005394;0.19123
64;1562500;0.006852;0.208717
64;1562500;0.005422;0.190873
64;1562500;0.005462;0.196008
64;1562500;0.005413;0.194371
64;1562500;0.005347;0.184955
64;1562500;0.005561;0.19376
64;1562500;0.005337;0.185671
64;1562500;0.005485;0.193103
64;1562500;0.005432;0.190269
64;1562500;0.005384;0.182704
64;1562500;0.005441;0.20455
64;1562500;0.005435;0.190287
64;1562500;0.005443;0.189017
64;1562500;0.005501;0.188411
64;1562500;0.005461;0.183498
64;1562500;0.005448;0.187003
64;1562500;0.005897;0.197187
64;1562500;0.005353;0.201117
64;1562500;0.005376;0.184634
64;1562500;0.005441;0.187403
64;1562500;0.005527;0.193032
64;1562500;0.006582;0.205444
64;1562500;0.00539;0.191024
64;1562500;0.005386;0.186185
64;1562500;0.005396;0.187948
64;1562500;0.00546;0.190277
64;1562500;0.005374;0.215407
64;1562500;0.005392;0.183055
64;1562500;0.005439;0.185211
64;1562500;0.005476;0.189392
64;1562500;0.005433;0.190854
64;1562500;0.005346;0.189152
64;1562500;0.006129;0.199807
64;1562500;0.005408;0.184126
64;1562500;0.005605;0.19041
64;1562500;0.005428;0.194031
64;1562500;0.005325;0.185086
64;1562500;0.005793;0.190458
64;1562500;0.005398;0.185257
64;1562500;0.00545;0.19659
64;1562500;0.005399;0.186139
128;781250;0.004447;0.179129
128;781250;0.004382;0.189632
128;781250;0.004558;0.183697
128;781250;0.004392;0.179624
128;781250;0.004365;0.187975
128;781250;0.004388;0.182706
128;781250;0.004488;0.182042
128;781250;0.004789;0.18896
128;781250;0.00437;0.182728
128;781250;0.004359;0.184168
128;781250;0.004371;0.187184
128;781250;0.004383;0.1828
128;781250;0.005755;0.213167
128;781250;0.004509;0.179488
128;781250;0.004362;0.180986
128;781250;0.004419;0.178388
128;781250;0.00438;0.178879
128;781250;0.004357;0.211336
128;781250;0.004454;0.188326
128;781250;0.004433;0.179793
128;781250;0.00434;0.18292
128;781250;0.004373;0.178315
128;781250;0.004328;0.179591
128;781250;0.004438;0.178831
128;781250;0.004407;0.184778
128;781250;0.004375;0.18045
128;781250;0.004486;0.180655
128;781250;0.004387;0.181887
128;781250;0.005365;0.199907
128;781250;0.004399;0.18149
128;781250;0.004376;0.187576
128;781250;0.004398;0.178163
128;781250;0.004392;0.177046
128;781250;0.004419;0.192033
128;781250;0.004312;0.183085
128;781250;0.004386;0.177691
128;781250;0.004364;0.18152
128;781250;0.004777;0.181759
128;781250;0.004407;0.183623
128;781250;0.004653;0.185267
128;781250;0.004369;0.182403
128;781250;0.004306;0.179759
128;781250;0.004318;0.189246
128;781250;0.004487;0.176393
128;781250;0.004297;0.182782
128;781250;0.00435;0.183705
128;781250;0.004434;0.185922
128;781250;0.004348;0.176454
128;781250;0.004469;0.181191
128;781250;0.004374;0.18357
256;390625;0.005247;0.19839
256;390625;0.004363;0.179513
256;390625;0.004303;0.197136
256;390625;0.004369;0.182684
256;390625;0.004332;0.182559
256;390625;0.004371;0.182931
256;390625;0.004299;0.18174
256;390625;0.004394;0.17655
256;390625;0.004423;0.180754
256;390625;0.004326;0.182687
256;390625;0.00436;0.206911
256;390625;0.004524;0.187328
256;390625;0.004346;0.186536
256;390625;0.004435;0.178528
256;390625;0.004327;0.191138
256;390625;0.004469;0.226161
256;390625;0.004866;0.190595
256;390625;0.004292;0.179578
256;390625;0.004456;0.176234
256;390625;0.004388;0.184786
256;390625;0.004332;0.176743
256;390625;0.004756;0.188801
256;390625;0.004391;0.181527
256;390625;0.004431;0.181374
256;390625;0.00445;0.178398
256;390625;0.004354;0.182367
256;390625;0.004965;0.189099
256;390625;0.004332;0.186208
256;390625;0.00432;0.18406
256;390625;0.004408;0.185205
256;390625;0.004338;0.188003
256;390625;0.004351;0.181953
256;390625;0.004353;0.185082
256;390625;0.004335;0.179781
256;390625;0.004411;0.184484
256;390625;0.004346;0.182788
256;390625;0.004278;0.184753
256;390625;0.00464;0.183257
256;390625;0.004392;0.181307
256;390625;0.004362;0.177936
256;390625;0.004375;0.182384
256;390625;0.004344;0.177866
256;390625;0.005754;0.212046
256;390625;0.0045;0.1856
256;390625;0.004446;0.183545
256;390625;0.004381;0.184614
256;390625;0.004346;0.184386
256;390625;0.004422;0.224084
256;390625;0.004504;0.183973
256;390625;0.00441;0.184755
512;195313;0.004704;0.185857
512;195313;0.00462;0.1807
512;195313;0.004591;0.18594
512;195313;0.005002;0.187845
512;195313;0.004589;0.185071
512;195313;0.004599;0.183871
512;195313;0.004618;0.178906
512;195313;0.00458;0.18528
512;195313;0.005423;0.198143
512;195313;0.004793;0.186962
512;195313;0.004578;0.185078
512;195313;0.00452;0.184992
512;195313;0.004647;0.188866
512;195313;0.004711;0.217302
512;195313;0.005037;0.199182
512;195313;0.00463;0.179448
512;195313;0.00459;0.177262
512;195313;0.005167;0.185552
512;195313;0.004536;0.189158
512;195313;0.005549;0.187545
512;195313;0.004758;0.182151
512;195313;0.004546;0.185653
512;195313;0.004647;0.184002
512;195313;0.004574;0.181791
512;195313;0.006023;0.210057
512;195313;0.004564;0.187352
512;195313;0.004508;0.181498
512;195313;0.004616;0.184117
512;195313;0.004635;0.181258
512;195313;0.004706;0.225566
512;195313;0.004657;0.186549
512;195313;0.004612;0.177523
512;195313;0.004548;0.182306
512;195313;0.004637;0.185627
512;195313;0.005552;0.191321
512;195313;0.005391;0.201862
512;195313;0.004654;0.177869
512;195313;0.004584;0.189956
512;195313;0.004536;0.183833
512;195313;0.004601;0.177818
512;195313;0.005653;0.208335
512;195313;0.004569;0.182799
512;195313;0.004613;0.182231
512;195313;0.00463;0.186053
512;195313;0.004526;0.180912
512;195313;0.004649;0.190809
512;195313;0.004629;0.184334
512;195313;0.004601;0.18394
512;195313;0.004656;0.193688
512;195313;0.004589;0.183848
1024;97657;0.004981;0.188052
1024;97657;0.005417;0.195878
1024;97657;0.005062;0.18565
1024;97657;0.005003;0.190582
1024;97657;0.005055;0.18722
1024;97657;0.004995;0.176927
1024;97657;0.005018;0.186504
1024;97657;0.004957;0.190218
1024;97657;0.005011;0.187224
1024;97657;0.005008;0.18326
1024;97657;0.005475;0.190287
1024;97657;0.004967;0.231193
1024;97657;0.005464;0.201016
1024;97657;0.004992;0.179761
1024;97657;0.004975;0.181594
1024;97657;0.004992;0.185926
1024;97657;0.004962;0.185041
1024;97657;0.005082;0.192642
1024;97657;0.004968;0.192987
1024;97657;0.005;0.187757
1024;97657;0.005074;0.191098
1024;97657;0.00502;0.19046
1024;97657;0.004978;0.23184
1024;97657;0.005494;0.194926
1024;97657;0.00499;0.185604
1024;97657;0.004975;0.184415
1024;97657;0.005378;0.183646
1024;97657;0.005004;0.189666
1024;97657;0.005168;0.188626
1024;97657;0.004969;0.189505
1024;97657;0.004954;0.189724
1024;97657;0.005018;0.187146
1024;97657;0.00504;0.191604
1024;97657;0.005324;0.19256
1024;97657;0.004989;0.190661
1024;97657;0.005013;0.18362
1024;97657;0.005055;0.188412
1024;97657;0.00506;0.190214
1024;97657;0.006347;0.208096
1024;97657;0.005;0.182455
1024;97657;0.004946;0.185207
1024;97657;0.004994;0.183562
1024;97657;0.005049;0.188251
1024;97657;0.00504;0.231003
1024;97657;0.00535;0.191588
1024;97657;0.005032;0.188176
1024;97657;0.00493;0.185481
1024;97657;0.00512;0.189882
1024;97657;0.004913;0.184322
1024;97657;0.005129;0.188328
