nThread;timeInt;user;real;sys;pCPU
8;0.033723;0.154;0.125;0.018;137.81
8;0.035360;0.165;0.125;0.010;139.59
8;0.033690;0.157;0.125;0.014;137.45
8;0.033975;0.171;0.126;0.000;135.67
8;0.033134;0.154;0.123;0.018;139.68
8;0.033823;0.173;0.125;0.000;138.12
8;0.033439;0.157;0.124;0.014;137.97
8;0.033433;0.129;0.127;0.043;135.78
8;0.033646;0.170;0.125;0.000;136.50
8;0.033782;0.171;0.125;0.000;136.42
8;0.033768;0.162;0.124;0.009;137.63
8;0.033090;0.160;0.125;0.010;135.95
8;0.033282;0.169;0.123;0.000;137.48
8;0.038353;0.152;0.135;0.028;133.34
8;0.033605;0.138;0.124;0.031;136.44
8;0.033464;0.161;0.125;0.009;136.94
8;0.033548;0.157;0.124;0.014;137.41
8;0.034104;0.161;0.123;0.009;137.74
8;0.033431;0.170;0.124;0.000;136.87
8;0.033882;0.142;0.124;0.028;137.63
8;0.033360;0.171;0.124;0.000;137.90
8;0.034454;0.172;0.125;0.000;137.39
8;0.033214;0.161;0.124;0.009;136.71
8;0.034275;0.158;0.126;0.014;137.21
8;0.033435;0.151;0.126;0.019;134.67
8;0.033113;0.162;0.125;0.009;137.07
8;0.032867;0.157;0.125;0.014;136.72
8;0.034423;0.164;0.125;0.009;139.31
8;0.039127;0.164;0.138;0.018;132.59
8;0.033695;0.171;0.125;0.000;136.69
8;0.041442;0.170;0.133;0.009;133.76
8;0.034198;0.173;0.126;0.000;136.61
8;0.034146;0.153;0.126;0.019;136.86
8;0.037778;0.093;0.129;0.083;136.71
8;0.034362;0.164;0.125;0.010;138.97
8;0.033238;0.156;0.124;0.014;137.14
8;0.033537;0.128;0.126;0.043;135.45
8;0.034603;0.161;0.128;0.015;137.25
8;0.034156;0.172;0.124;0.000;138.61
8;0.034295;0.171;0.124;0.000;137.10
8;0.033535;0.172;0.127;0.000;135.16
8;0.035725;0.187;0.126;0.000;148.66
8;0.033247;0.165;0.127;0.009;136.81
8;0.040150;0.188;0.141;0.000;132.63
8;0.033559;0.174;0.125;0.000;139.45
8;0.033206;0.170;0.125;0.000;136.08
8;0.033079;0.171;0.124;0.000;137.82
8;0.032872;0.161;0.126;0.009;135.54
8;0.033503;0.165;0.126;0.009;138.58
8;0.033958;0.157;0.125;0.014;136.74
8;0.034328;0.151;0.126;0.023;137.76
8;0.033202;0.157;0.126;0.014;136.17
8;0.032747;0.153;0.128;0.018;133.22
8;0.033290;0.150;0.124;0.020;136.41
8;0.034089;0.165;0.127;0.009;136.78
8;0.033373;0.161;0.125;0.009;135.96
8;0.032701;0.145;0.127;0.027;136.13
8;0.034785;0.155;0.127;0.018;136.51
8;0.044489;0.184;0.139;0.000;132.16
8;0.036459;0.169;0.129;0.019;145.44
8;0.034220;0.159;0.128;0.014;135.04
8;0.034230;0.159;0.127;0.014;137.39
8;0.033205;0.158;0.127;0.014;135.62
8;0.033551;0.171;0.125;0.000;136.82
8;0.033615;0.162;0.124;0.009;136.99
8;0.033962;0.172;0.126;0.000;135.79
8;0.035165;0.148;0.129;0.027;135.13
8;0.034092;0.156;0.127;0.018;136.69
8;0.034558;0.146;0.127;0.029;138.27
8;0.033995;0.159;0.127;0.014;136.12
8;0.033858;0.162;0.127;0.013;138.14
8;0.034382;0.159;0.126;0.014;137.04
8;0.033802;0.168;0.130;0.009;135.84
8;0.039052;0.155;0.137;0.027;132.81
8;0.034038;0.157;0.125;0.014;137.09
8;0.034894;0.170;0.129;0.009;139.07
8;0.034972;0.166;0.129;0.009;136.23
8;0.034277;0.174;0.128;0.000;135.21
8;0.034192;0.175;0.127;0.000;137.22
8;0.034704;0.161;0.129;0.015;136.11
8;0.033035;0.176;0.131;0.000;134.84
8;0.034710;0.166;0.128;0.009;137.19
8;0.034251;0.173;0.128;0.000;135.59
8;0.033581;0.164;0.128;0.009;135.53
8;0.033764;0.170;0.125;0.000;136.13
8;0.034225;0.148;0.129;0.026;135.61
8;0.034050;0.177;0.130;0.000;136.29
8;0.033756;0.173;0.127;0.000;136.41
8;0.039717;0.161;0.143;0.028;131.96
8;0.033331;0.173;0.131;0.000;132.16
8;0.034342;0.175;0.128;0.000;136.45
8;0.034095;0.173;0.127;0.000;136.41
8;0.034462;0.175;0.127;0.000;137.35
8;0.034434;0.175;0.128;0.000;136.60
