nThread;timeInt;user;real;sys;pCPU
0;0.095086;0.213;0.220;0.000;97.17
0;0.087431;0.192;0.198;0.000;97.10
0;0.082739;0.173;0.189;0.010;96.56
0;0.079686;0.178;0.184;0.000;96.52
0;0.081456;0.175;0.180;0.000;96.89
0;0.080146;0.165;0.180;0.010;96.94
0;0.078647;0.162;0.177;0.010;97.10
0;0.077287;0.158;0.173;0.010;96.84
0;0.078078;0.161;0.177;0.010;96.60
0;0.077965;0.169;0.174;0.000;96.99
0;0.077372;0.160;0.176;0.010;96.29
0;0.077507;0.165;0.181;0.010;96.75
0;0.079785;0.163;0.179;0.010;96.69
0;0.078720;0.160;0.176;0.010;96.99
0;0.078188;0.160;0.176;0.010;96.80
0;0.077260;0.168;0.174;0.000;96.62
0;0.078004;0.170;0.175;0.000;96.92
0;0.077615;0.158;0.174;0.011;96.88
0;0.078607;0.162;0.178;0.010;96.61
0;0.077578;0.169;0.175;0.000;96.61
0;0.077112;0.158;0.173;0.010;96.82
0;0.076770;0.168;0.173;0.000;96.82
0;0.076620;0.147;0.172;0.020;96.86
0;0.077922;0.159;0.174;0.010;96.74
0;0.078193;0.173;0.177;0.000;97.82
0;0.077465;0.160;0.176;0.011;96.74
0;0.077304;0.160;0.176;0.010;96.77
0;0.074962;0.165;0.171;0.000;96.93
0;0.075705;0.165;0.170;0.000;96.95
0;0.075656;0.153;0.169;0.010;96.57
0;0.075367;0.164;0.170;0.000;96.45
0;0.077855;0.170;0.176;0.000;96.73
0;0.078468;0.160;0.176;0.010;96.63
0;0.077331;0.167;0.173;0.000;96.75
0;0.076066;0.169;0.177;0.000;95.35
0;0.075097;0.153;0.169;0.010;96.55
0;0.076515;0.165;0.170;0.000;97.14
0;0.076234;0.166;0.172;0.000;96.78
0;0.077574;0.167;0.172;0.000;97.09
0;0.077043;0.157;0.172;0.010;96.74
0;0.076297;0.148;0.172;0.020;97.08
0;0.076991;0.159;0.174;0.010;96.81
0;0.076418;0.166;0.171;0.000;96.84
0;0.075202;0.154;0.168;0.010;97.12
0;0.077164;0.167;0.173;0.000;96.54
0;0.075333;0.155;0.170;0.010;96.59
0;0.076853;0.170;0.177;0.000;96.09
0;0.076174;0.166;0.172;0.000;96.61
0;0.075321;0.157;0.172;0.010;96.73
0;0.075546;0.154;0.169;0.010;96.92
0;0.075630;0.164;0.169;0.000;96.90
0;0.076343;0.164;0.169;0.000;97.23
0;0.075801;0.155;0.171;0.010;96.69
0;0.075040;0.163;0.169;0.000;96.26
0;0.075262;0.167;0.172;0.000;96.90
0;0.075084;0.163;0.169;0.000;96.94
0;0.075949;0.156;0.170;0.010;97.09
0;0.075823;0.156;0.172;0.010;96.77
0;0.080657;0.162;0.176;0.009;97.04
0;0.075825;0.167;0.172;0.000;97.12
0;0.079750;0.160;0.175;0.010;97.08
0;0.077792;0.171;0.177;0.000;96.87
0;0.077394;0.149;0.174;0.020;96.80
0;0.076737;0.167;0.173;0.000;96.74
0;0.076355;0.167;0.173;0.000;96.36
0;0.075228;0.164;0.169;0.000;97.05
0;0.075612;0.160;0.176;0.010;96.79
0;0.076450;0.169;0.174;0.000;97.16
0;0.075458;0.164;0.168;0.000;97.13
0;0.075345;0.160;0.176;0.010;96.80
0;0.075210;0.163;0.169;0.000;96.70
0;0.076853;0.167;0.173;0.000;96.45
0;0.074785;0.163;0.168;0.000;96.64
0;0.074329;0.163;0.167;0.000;97.54
0;0.074756;0.143;0.169;0.020;96.73
0;0.074137;0.165;0.170;0.000;97.11
0;0.073876;0.160;0.165;0.000;97.00
0;0.075751;0.149;0.174;0.020;96.86
0;0.073995;0.141;0.165;0.020;97.19
0;0.073942;0.153;0.169;0.010;96.59
0;0.073663;0.161;0.166;0.000;96.70
0;0.072958;0.142;0.168;0.020;96.64
0;0.077766;0.157;0.172;0.010;96.75
0;0.076415;0.168;0.175;0.000;96.46
0;0.075937;0.164;0.170;0.000;96.77
0;0.076701;0.166;0.171;0.000;96.98
0;0.075098;0.146;0.170;0.019;97.04
0;0.073959;0.152;0.168;0.010;96.72
0;0.077600;0.166;0.172;0.000;96.54
0;0.074618;0.154;0.170;0.010;96.64
0;0.073812;0.163;0.168;0.000;96.80
0;0.075548;0.156;0.172;0.010;96.42
0;0.074464;0.162;0.168;0.000;96.90
0;0.074291;0.160;0.177;0.011;96.52
0;0.074628;0.163;0.168;0.000;96.75
0;0.074850;0.154;0.168;0.010;97.10
0;0.074879;0.143;0.169;0.020;96.51
0;0.074575;0.152;0.167;0.010;97.15
0;0.074089;0.162;0.167;0.000;97.07
0;0.074922;0.163;0.168;0.000;97.24
0;0.075490;0.150;0.176;0.020;96.90
0;0.074002;0.162;0.168;0.000;96.42
0;0.073420;0.161;0.166;0.000;97.08
0;0.073181;0.158;0.164;0.000;96.77
0;0.073197;0.149;0.166;0.010;96.13
0;0.074074;0.156;0.172;0.010;97.07
0;0.073665;0.160;0.164;0.000;97.42
0;0.074121;0.163;0.168;0.000;96.75
0;0.073954;0.160;0.166;0.000;96.44
0;0.074186;0.150;0.166;0.011;96.88
0;0.080130;0.166;0.182;0.010;96.74
0;0.078287;0.161;0.176;0.010;97.03
0;0.075597;0.147;0.171;0.019;96.89
0;0.077551;0.156;0.173;0.010;96.45
0;0.073534;0.162;0.168;0.000;96.46
0;0.072513;0.150;0.165;0.009;96.50
0;0.072355;0.158;0.162;0.000;97.53
0;0.073824;0.173;0.178;0.000;96.81
0;0.074163;0.162;0.167;0.000;96.72
0;0.075655;0.154;0.169;0.010;96.88
0;0.075861;0.152;0.167;0.010;96.77
0;0.073215;0.151;0.166;0.010;96.82
0;0.074666;0.163;0.169;0.000;96.16
0;0.073226;0.149;0.166;0.011;96.68
0;0.073063;0.149;0.165;0.010;96.81
0;0.072923;0.159;0.164;0.000;96.89
0;0.072384;0.148;0.164;0.010;96.54
0;0.072915;0.148;0.164;0.011;96.83
0;0.071957;0.148;0.163;0.010;96.66
0;0.073429;0.162;0.168;0.000;96.60
0;0.072339;0.142;0.166;0.019;97.05
0;0.072365;0.159;0.164;0.000;96.54
0;0.072381;0.148;0.163;0.010;97.14
0;0.072437;0.158;0.163;0.000;97.17
0;0.072229;0.147;0.163;0.010;96.88
0;0.072012;0.158;0.163;0.000;96.93
0;0.071778;0.156;0.162;0.000;96.65
0;0.072129;0.148;0.164;0.010;96.16
0;0.071026;0.145;0.160;0.010;96.88
0;0.071986;0.156;0.161;0.000;96.81
0;0.071992;0.147;0.162;0.010;96.71
0;0.072870;0.160;0.166;0.000;96.68
0;0.072120;0.158;0.164;0.000;96.35
0;0.071477;0.156;0.162;0.000;96.62
0;0.071505;0.156;0.162;0.000;96.27
0;0.072596;0.149;0.165;0.010;96.35
0;0.072922;0.148;0.163;0.011;97.48
0;0.072361;0.159;0.164;0.000;96.63
0;0.071966;0.150;0.165;0.010;96.64
0;0.071481;0.146;0.161;0.010;96.57
0;0.071505;0.157;0.163;0.000;96.60
0;0.072475;0.158;0.163;0.000;96.85
0;0.071698;0.156;0.161;0.000;96.71
0;0.071717;0.156;0.161;0.000;96.64
0;0.072680;0.148;0.163;0.011;97.34
0;0.071646;0.157;0.163;0.000;96.25
0;0.071810;0.147;0.162;0.010;96.54
0;0.071682;0.157;0.163;0.000;96.47
0;0.071471;0.147;0.162;0.010;96.39
