nThread;timeInt;user;real;sys;pCPU
4;0.001236;0.007;0.010;0.000;69.05
4;0.001137;0.000;0.012;0.004;40.21
4;0.001031;0.000;0.012;0.005;44.59
4;0.001230;0.000;0.009;0.005;51.80
4;0.001871;0.006;0.012;0.000;47.46
4;0.001238;0.004;0.009;0.000;51.76
4;0.001288;0.005;0.010;0.000;51.75
4;0.000960;0.004;0.010;0.000;44.36
4;0.001020;0.004;0.009;0.000;44.41
4;0.001001;0.004;0.008;0.000;46.56
4;0.001377;0.006;0.012;0.000;46.87
4;0.001159;0.004;0.010;0.000;46.10
4;0.001444;0.005;0.010;0.000;50.54
4;0.001197;0.000;0.008;0.003;43.28
4;0.000986;0.005;0.010;0.000;46.22
4;0.001301;0.004;0.008;0.000;50.12
4;0.001103;0.004;0.010;0.000;42.07
4;0.001140;0.004;0.009;0.000;49.49
4;0.001009;0.004;0.008;0.000;50.99
4;0.001101;0.005;0.009;0.000;48.59
4;0.000967;0.005;0.009;0.000;61.06
4;0.000973;0.004;0.010;0.000;46.88
4;0.001004;0.004;0.008;0.000;47.53
4;0.001615;0.000;0.010;0.005;50.77
4;0.001160;0.004;0.008;0.000;48.71
4;0.001022;0.000;0.010;0.004;44.24
4;0.001130;0.004;0.008;0.000;50.05
4;0.001213;0.005;0.010;0.000;49.87
4;0.001040;0.006;0.008;0.000;74.04
4;0.001138;0.000;0.010;0.005;48.83
4;0.001309;0.004;0.009;0.000;47.78
4;0.000978;0.000;0.008;0.004;49.85
4;0.001051;0.006;0.008;0.000;79.50
4;0.000979;0.005;0.010;0.000;49.74
4;0.001333;0.004;0.009;0.000;46.85
4;0.001286;0.000;0.010;0.005;49.83
4;0.001152;0.007;0.011;0.000;64.43
4;0.001232;0.005;0.011;0.000;45.58
4;0.000975;0.004;0.009;0.000;40.46
4;0.001123;0.000;0.009;0.004;43.58
4;0.001265;0.007;0.012;0.002;83.75
4;0.001121;0.000;0.010;0.004;48.21
4;0.001364;0.005;0.012;0.000;45.03
4;0.001370;0.004;0.009;0.000;46.94
4;0.001166;0.000;0.011;0.004;40.50
4;0.001376;0.007;0.010;0.000;66.66
4;0.000993;0.004;0.009;0.000;46.15
4;0.000979;0.005;0.010;0.000;47.73
4;0.001117;0.000;0.009;0.004;46.22
4;0.001548;0.004;0.010;0.000;44.23
4;0.001206;0.004;0.009;0.000;48.83
4;0.001443;0.004;0.010;0.000;44.80
4;0.001303;0.000;0.010;0.004;48.39
4;0.001031;0.004;0.011;0.000;41.53
4;0.001136;0.004;0.009;0.000;47.94
4;0.001307;0.000;0.009;0.004;48.57
4;0.001186;0.005;0.010;0.000;48.59
4;0.000956;0.004;0.009;0.000;45.65
4;0.001010;0.004;0.009;0.000;47.34
4;0.000965;0.004;0.008;0.000;48.89
4;0.001347;0.007;0.010;0.000;75.68
4;0.001049;0.004;0.009;0.000;49.53
4;0.001157;0.005;0.010;0.000;49.15
4;0.001031;0.003;0.010;0.002;51.91
4;0.001212;0.005;0.010;0.000;48.09
4;0.001139;0.004;0.008;0.000;49.39
4;0.001139;0.005;0.009;0.000;51.21
4;0.001027;0.000;0.008;0.003;44.78
4;0.001470;0.000;0.008;0.004;50.57
4;0.000964;0.005;0.010;0.000;48.24
4;0.001185;0.005;0.009;0.000;51.99
4;0.001191;0.004;0.008;0.000;52.05
4;0.001311;0.000;0.009;0.004;49.40
4;0.001331;0.005;0.011;0.000;48.13
4;0.001242;0.004;0.008;0.000;49.52
4;0.001514;0.007;0.011;0.000;65.78
4;0.001313;0.005;0.009;0.000;48.71
4;0.000971;0.004;0.009;0.000;43.27
4;0.000995;0.004;0.008;0.000;47.23
4;0.001218;0.005;0.011;0.000;45.35
4;0.001157;0.004;0.009;0.000;48.16
4;0.001059;0.005;0.011;0.000;46.53
4;0.001258;0.005;0.010;0.000;46.68
4;0.001357;0.005;0.009;0.000;51.16
4;0.001132;0.004;0.009;0.000;48.48
4;0.001211;0.004;0.009;0.000;48.21
4;0.001204;0.004;0.009;0.000;49.17
4;0.001302;0.004;0.009;0.000;46.15
4;0.000956;0.005;0.012;0.000;36.95
4;0.001197;0.005;0.012;0.000;44.55
4;0.001000;0.004;0.009;0.000;49.37
4;0.001282;0.000;0.010;0.005;50.90
4;0.001169;0.004;0.008;0.000;49.99
4;0.001009;0.005;0.010;0.000;46.49
4;0.001128;0.000;0.009;0.004;50.19
4;0.001184;0.004;0.009;0.000;45.28
4;0.001163;0.004;0.008;0.000;47.27
4;0.001278;0.005;0.010;0.000;46.20
4;0.001171;0.004;0.009;0.000;46.37
4;0.001408;0.000;0.011;0.005;52.22
4;0.001091;0.004;0.009;0.000;43.00
4;0.001184;0.000;0.010;0.004;47.77
4;0.001196;0.005;0.010;0.000;49.70
4;0.000982;0.004;0.008;0.000;47.01
4;0.001027;0.004;0.009;0.000;47.46
4;0.001250;0.004;0.009;0.000;49.08
4;0.001371;0.004;0.010;0.000;42.73
4;0.001132;0.004;0.009;0.000;41.13
4;0.001316;0.004;0.009;0.000;47.72
4;0.001322;0.000;0.008;0.004;51.37
4;0.001211;0.004;0.010;0.000;45.70
4;0.001239;0.004;0.009;0.000;37.86
4;0.001044;0.003;0.008;0.000;42.34
4;0.001220;0.004;0.008;0.000;49.72
4;0.001158;0.005;0.011;0.000;49.51
4;0.001379;0.004;0.009;0.000;49.23
4;0.001017;0.004;0.008;0.000;49.15
4;0.001347;0.000;0.009;0.004;51.29
4;0.000984;0.000;0.008;0.004;49.13
4;0.001219;0.004;0.009;0.000;47.83
4;0.001427;0.000;0.009;0.004;51.39
4;0.001488;0.005;0.011;0.001;52.86
4;0.001070;0.005;0.009;0.000;51.04
4;0.001228;0.004;0.009;0.000;49.13
