nThread;timeInt;user;real;sys;pCPU
8;0.003242;0.011;0.012;0.000;93.57
8;0.003122;0.014;0.013;0.000;103.07
8;0.002947;0.000;0.011;0.008;79.31
8;0.003735;0.010;0.013;0.002;91.11
8;0.014560;0.110;0.023;0.000;478.05
8;0.002512;0.018;0.011;0.000;164.48
8;0.003003;0.012;0.012;0.000;94.84
8;0.001374;0.008;0.009;0.000;83.59
8;0.003636;0.020;0.012;0.000;163.79
8;0.001168;0.005;0.009;0.000;49.95
8;0.002951;0.011;0.012;0.000;90.36
8;0.002999;0.008;0.011;0.002;89.85
8;0.002384;0.014;0.013;0.002;125.00
8;0.003227;0.021;0.012;0.000;181.10
8;0.002746;0.008;0.010;0.000;80.72
8;0.001461;0.008;0.009;0.000;84.74
8;0.003074;0.012;0.010;0.000;118.61
8;0.003104;0.015;0.012;0.000;129.71
8;0.003092;0.012;0.011;0.000;112.76
8;0.002851;0.000;0.011;0.010;95.80
8;0.002830;0.011;0.010;0.000;108.30
8;0.002954;0.011;0.011;0.000;98.32
8;0.002856;0.009;0.010;0.000;84.87
8;0.002793;0.011;0.011;0.000;101.38
8;0.007309;0.035;0.015;0.000;236.30
8;0.002795;0.009;0.013;0.000;75.23
8;0.002964;0.011;0.013;0.000;81.72
8;0.003087;0.011;0.011;0.000;103.72
8;0.002535;0.008;0.012;0.000;68.63
8;0.002632;0.016;0.011;0.000;141.06
8;0.003039;0.010;0.011;0.000;91.92
8;0.003097;0.008;0.012;0.000;70.54
8;0.002813;0.008;0.010;0.000;76.61
8;0.005193;0.014;0.015;0.000;94.53
8;0.003098;0.013;0.011;0.000;111.88
8;0.004019;0.019;0.013;0.000;145.83
8;0.001175;0.005;0.008;0.000;58.50
8;0.001667;0.009;0.010;0.000;90.41
8;0.002942;0.009;0.012;0.000;80.82
8;0.001447;0.008;0.009;0.000;88.48
8;0.003652;0.016;0.012;0.000;134.63
8;0.002643;0.009;0.011;0.000;78.75
8;0.002944;0.011;0.011;0.000;97.56
8;0.002994;0.011;0.010;0.000;105.89
8;0.002813;0.009;0.011;0.000;76.80
8;0.003072;0.020;0.014;0.000;149.15
8;0.002854;0.001;0.013;0.011;88.71
8;0.002993;0.021;0.011;0.000;194.74
8;0.002494;0.008;0.010;0.000;73.54
8;0.003088;0.000;0.012;0.011;94.63
8;0.002494;0.008;0.010;0.000;76.01
8;0.002765;0.009;0.011;0.000;82.24
8;0.006448;0.018;0.014;0.000;127.85
8;0.002827;0.010;0.010;0.000;98.70
8;0.002949;0.000;0.011;0.009;86.15
8;0.003044;0.013;0.010;0.000;129.43
8;0.002549;0.000;0.009;0.008;83.08
8;0.002606;0.000;0.012;0.009;72.84
8;0.002685;0.017;0.011;0.000;161.73
8;0.002839;0.020;0.011;0.000;192.48
8;0.002684;0.008;0.011;0.000;77.30
8;0.003101;0.012;0.010;0.000;114.84
8;0.003239;0.007;0.012;0.002;80.35
8;0.002871;0.020;0.010;0.000;195.95
8;0.002828;0.009;0.011;0.000;84.11
8;0.002836;0.009;0.010;0.000;97.07
8;0.002556;0.007;0.010;0.000;72.35
8;0.002948;0.010;0.010;0.000;98.20
8;0.002886;0.011;0.014;0.000;83.64
8;0.003660;0.014;0.011;0.000;120.95
8;0.003015;0.008;0.010;0.000;77.51
8;0.006405;0.040;0.015;0.000;263.62
8;0.002498;0.010;0.011;0.000;93.55
8;0.003044;0.009;0.012;0.000;73.70
8;0.003697;0.020;0.011;0.000;183.06
8;0.002865;0.010;0.010;0.000;98.08
8;0.003057;0.022;0.011;0.000;193.26
8;0.002623;0.000;0.010;0.007;81.47
8;0.002619;0.020;0.013;0.000;155.30
8;0.002932;0.000;0.010;0.010;100.51
8;0.003191;0.014;0.011;0.000;126.49
8;0.003088;0.017;0.011;0.000;159.78
8;0.002914;0.000;0.012;0.008;69.50
8;0.002965;0.009;0.010;0.000;87.59
8;0.002987;0.000;0.012;0.013;108.12
8;0.003236;0.014;0.011;0.000;122.59
8;0.002703;0.009;0.011;0.000;75.31
8;0.002827;0.008;0.010;0.000;82.73
8;0.002501;0.007;0.010;0.000;74.44
8;0.002779;0.000;0.012;0.011;94.04
8;0.001715;0.010;0.009;0.000;110.25
8;0.004547;0.026;0.014;0.000;186.58
8;0.003258;0.009;0.011;0.000;83.47
8;0.002816;0.009;0.015;0.000;62.20
8;0.002974;0.009;0.011;0.000;76.47
8;0.003149;0.016;0.012;0.000;133.29
8;0.002495;0.008;0.010;0.000;78.66
8;0.002592;0.012;0.010;0.000;121.87
8;0.002525;0.010;0.013;0.002;89.99
