nThread;timeInt;user;real;sys;pCPU
1;0.025966;0.111;0.116;0.000;95.81
1;0.026246;0.110;0.115;0.000;95.33
1;0.025526;0.109;0.114;0.000;95.96
1;0.025969;0.109;0.115;0.000;95.51
1;0.025642;0.109;0.116;0.000;94.29
1;0.028605;0.111;0.117;0.000;94.98
1;0.025224;0.098;0.115;0.011;95.14
1;0.025702;0.110;0.116;0.000;94.77
1;0.025631;0.090;0.115;0.020;95.17
1;0.025285;0.110;0.115;0.000;95.62
1;0.024743;0.106;0.111;0.000;95.31
1;0.026718;0.111;0.116;0.000;95.52
1;0.025434;0.110;0.116;0.000;94.86
1;0.024759;0.109;0.114;0.000;95.84
1;0.024698;0.096;0.112;0.010;94.42
1;0.025192;0.097;0.112;0.010;95.45
1;0.024511;0.097;0.112;0.010;94.79
1;0.024568;0.106;0.111;0.000;94.79
1;0.024681;0.095;0.110;0.011;96.05
1;0.025231;0.107;0.112;0.000;95.95
1;0.025737;0.109;0.115;0.000;94.51
1;0.024773;0.099;0.113;0.010;95.96
1;0.024690;0.097;0.112;0.010;94.42
1;0.025122;0.099;0.115;0.010;95.16
1;0.025327;0.109;0.143;0.010;83.21
1;0.025796;0.112;0.117;0.000;96.32
1;0.025711;0.109;0.115;0.000;95.41
1;0.025250;0.090;0.115;0.020;95.18
1;0.027774;0.093;0.119;0.021;95.36
1;0.024868;0.096;0.111;0.011;95.87
1;0.024470;0.087;0.111;0.019;95.03
1;0.024442;0.098;0.112;0.010;95.83
1;0.024786;0.096;0.111;0.010;95.49
1;0.025220;0.107;0.112;0.000;95.30
1;0.024516;0.088;0.111;0.018;95.35
1;0.024722;0.106;0.111;0.000;95.38
1;0.024763;0.097;0.112;0.010;95.18
1;0.024891;0.107;0.116;0.000;92.17
1;0.025273;0.109;0.114;0.000;95.55
1;0.024886;0.108;0.116;0.000;93.26
1;0.025581;0.108;0.114;0.000;94.72
1;0.024968;0.108;0.111;0.000;96.71
1;0.025767;0.113;0.117;0.000;96.21
1;0.025573;0.110;0.115;0.000;95.54
1;0.025741;0.114;0.119;0.000;95.54
1;0.024486;0.108;0.114;0.000;94.84
1;0.024473;0.097;0.112;0.010;94.71
1;0.025880;0.114;0.120;0.000;94.79
1;0.025756;0.102;0.118;0.010;95.14
1;0.025605;0.111;0.117;0.000;95.32
1;0.025401;0.110;0.116;0.000;95.22
1;0.025651;0.110;0.117;0.000;93.69
1;0.025275;0.109;0.114;0.000;95.18
1;0.024522;0.098;0.114;0.010;94.35
1;0.024716;0.106;0.112;0.000;94.86
1;0.024809;0.108;0.113;0.000;95.59
1;0.024711;0.108;0.112;0.000;96.22
1;0.024512;0.096;0.111;0.010;95.36
1;0.024917;0.106;0.112;0.000;94.65
1;0.024998;0.097;0.112;0.010;95.46
1;0.024413;0.107;0.113;0.000;94.66
1;0.031150;0.117;0.123;0.000;95.63
1;0.025648;0.118;0.124;0.000;94.69
1;0.025231;0.108;0.114;0.000;95.35
1;0.024518;0.098;0.113;0.010;95.60
1;0.024609;0.109;0.115;0.000;94.94
1;0.025021;0.100;0.124;0.020;96.25
1;0.024575;0.097;0.114;0.011;94.95
1;0.024474;0.106;0.111;0.000;95.60
1;0.024955;0.087;0.111;0.019;95.86
1;0.024782;0.108;0.114;0.000;95.03
1;0.024748;0.087;0.114;0.022;95.12
1;0.025173;0.108;0.113;0.000;95.08
1;0.024712;0.106;0.111;0.000;95.07
1;0.025046;0.087;0.111;0.019;96.14
1;0.024554;0.108;0.114;0.000;95.20
1;0.024781;0.107;0.113;0.000;94.69
1;0.025055;0.108;0.113;0.000;95.46
1;0.026691;0.106;0.120;0.010;95.75
1;0.026194;0.106;0.122;0.010;94.72
1;0.025955;0.111;0.116;0.000;95.63
1;0.025455;0.110;0.116;0.000;94.80
1;0.025624;0.112;0.117;0.000;95.37
1;0.025816;0.119;0.124;0.000;95.81
1;0.025433;0.112;0.118;0.000;94.96
1;0.025162;0.111;0.118;0.000;94.53
1;0.024522;0.106;0.115;0.000;92.69
1;0.024904;0.106;0.113;0.000;94.55
1;0.024452;0.087;0.110;0.019;96.10
1;0.024315;0.105;0.111;0.000;95.32
1;0.026072;0.112;0.117;0.000;96.03
1;0.025180;0.110;0.119;0.000;92.19
1;0.024380;0.098;0.114;0.010;94.88
1;0.024485;0.105;0.111;0.000;95.00
1;0.025469;0.099;0.113;0.010;95.90
1;0.024777;0.106;0.112;0.000;95.14
1;0.024637;0.106;0.111;0.000;95.86
1;0.024263;0.099;0.116;0.011;94.77
1;0.025352;0.108;0.114;0.000;94.82
1;0.024527;0.090;0.113;0.018;96.26
1;0.024465;0.096;0.112;0.011;94.96
1;0.024918;0.107;0.113;0.000;94.93
1;0.025003;0.108;0.114;0.000;94.76
1;0.024491;0.097;0.112;0.010;94.93
1;0.024609;0.107;0.113;0.000;94.68
1;0.024673;0.109;0.114;0.000;95.33
1;0.024924;0.090;0.113;0.018;95.10
1;0.024681;0.097;0.112;0.010;95.26
1;0.024461;0.106;0.112;0.000;95.23
1;0.024829;0.106;0.111;0.000;95.61
1;0.024849;0.107;0.113;0.000;94.79
1;0.025005;0.111;0.117;0.000;95.01
1;0.024949;0.109;0.114;0.000;95.20
1;0.024661;0.106;0.111;0.000;95.17
1;0.025156;0.109;0.115;0.000;95.12
1;0.024319;0.105;0.111;0.001;95.31
1;0.024910;0.096;0.112;0.011;95.17
1;0.024952;0.096;0.113;0.011;94.83
1;0.024919;0.107;0.114;0.000;94.46
1;0.024541;0.097;0.114;0.011;94.94
1;0.024468;0.100;0.115;0.009;94.36
1;0.025022;0.107;0.113;0.000;94.85
1;0.024838;0.106;0.112;0.000;94.63
1;0.024616;0.096;0.113;0.011;94.74
1;0.024450;0.096;0.111;0.010;94.57
1;0.025134;0.105;0.112;0.000;94.36
1;0.024682;0.111;0.116;0.000;95.79
1;0.024339;0.106;0.111;0.000;95.38
1;0.024700;0.103;0.118;0.010;95.84
1;0.026778;0.109;0.114;0.000;95.33
1;0.025569;0.110;0.116;0.000;94.86
1;0.024733;0.099;0.115;0.010;94.56
1;0.024306;0.095;0.112;0.011;94.46
1;0.027340;0.099;0.114;0.010;95.34
1;0.025643;0.105;0.120;0.010;95.45
1;0.025323;0.112;0.118;0.000;94.91
1;0.025602;0.109;0.115;0.000;94.92
1;0.026501;0.110;0.116;0.000;95.59
1;0.025608;0.101;0.115;0.009;95.70
1;0.024423;0.109;0.114;0.000;94.93
1;0.024803;0.087;0.112;0.019;95.10
1;0.024992;0.096;0.112;0.011;95.27
