nThread;timeInt;user;real;sys;pCPU
2;0.002350;0.008;0.014;0.000;59.79
2;0.002081;0.007;0.012;0.000;57.52
2;0.002114;0.007;0.012;0.000;58.17
2;0.002198;0.007;0.012;0.000;64.56
2;0.002150;0.007;0.011;0.000;58.69
2;0.002202;0.007;0.011;0.000;64.20
2;0.001965;0.006;0.010;0.000;57.51
2;0.002028;0.006;0.013;0.000;45.05
2;0.002015;0.000;0.012;0.006;53.73
2;0.002114;0.007;0.013;0.000;54.94
2;0.002115;0.000;0.013;0.007;56.10
2;0.002148;0.007;0.012;0.000;58.08
2;0.002406;0.007;0.013;0.000;57.53
2;0.001984;0.006;0.011;0.000;56.51
2;0.002187;0.007;0.013;0.000;58.94
2;0.002021;0.006;0.012;0.000;54.33
2;0.003096;0.000;0.015;0.008;60.19
2;0.002121;0.007;0.011;0.000;57.08
2;0.002091;0.005;0.013;0.005;75.67
2;0.002383;0.007;0.012;0.000;60.02
2;0.002219;0.007;0.013;0.000;56.97
2;0.002134;0.006;0.011;0.000;58.32
2;0.002767;0.000;0.014;0.008;61.00
2;0.002241;0.007;0.011;0.000;59.10
2;0.002165;0.007;0.011;0.000;59.73
2;0.002744;0.000;0.012;0.007;59.81
2;0.002131;0.007;0.011;0.000;65.14
2;0.002066;0.006;0.010;0.000;58.08
2;0.002147;0.008;0.012;0.000;63.79
2;0.002053;0.000;0.011;0.006;59.61
2;0.002069;0.007;0.012;0.000;56.89
2;0.002470;0.007;0.011;0.000;62.55
2;0.002060;0.006;0.010;0.000;56.77
2;0.002129;0.007;0.011;0.000;60.06
2;0.002114;0.006;0.011;0.000;60.19
2;0.002064;0.008;0.011;0.000;77.78
2;0.002287;0.007;0.011;0.000;61.89
2;0.002534;0.007;0.012;0.000;58.83
2;0.002112;0.006;0.010;0.000;60.50
2;0.002359;0.007;0.011;0.000;60.17
2;0.002123;0.004;0.011;0.004;71.64
2;0.003044;0.008;0.013;0.000;58.43
2;0.002073;0.006;0.010;0.000;60.26
2;0.002176;0.007;0.012;0.000;57.02
2;0.002059;0.006;0.011;0.000;58.23
2;0.001983;0.000;0.011;0.006;54.58
2;0.002289;0.006;0.010;0.000;61.36
2;0.002358;0.006;0.011;0.000;58.33
2;0.002073;0.008;0.011;0.000;70.53
2;0.002055;0.007;0.012;0.000;57.86
2;0.002341;0.007;0.011;0.000;58.61
2;0.002005;0.007;0.012;0.000;55.17
2;0.002021;0.007;0.013;0.000;54.61
2;0.002016;0.007;0.012;0.000;58.00
2;0.002011;0.006;0.011;0.000;55.54
2;0.002000;0.006;0.011;0.000;59.36
2;0.002231;0.008;0.013;0.000;58.54
2;0.002037;0.006;0.011;0.000;57.69
2;0.002013;0.006;0.012;0.000;54.96
2;0.002297;0.004;0.014;0.004;54.15
2;0.002027;0.000;0.012;0.006;53.29
2;0.002084;0.007;0.013;0.000;52.71
2;0.002060;0.007;0.012;0.000;56.33
2;0.002050;0.006;0.011;0.000;57.08
2;0.002046;0.006;0.012;0.000;53.98
2;0.002342;0.007;0.014;0.000;52.87
2;0.002181;0.007;0.013;0.000;56.49
2;0.002095;0.007;0.012;0.000;55.87
2;0.002120;0.006;0.012;0.000;51.19
2;0.002062;0.006;0.011;0.000;54.06
2;0.002041;0.006;0.012;0.000;51.17
2;0.002071;0.007;0.012;0.000;57.46
2;0.002304;0.007;0.014;0.000;54.23
2;0.002044;0.000;0.011;0.006;58.09
2;0.002093;0.000;0.012;0.007;57.97
2;0.001969;0.006;0.011;0.000;56.40
2;0.002625;0.009;0.013;0.000;66.86
2;0.002056;0.000;0.012;0.006;57.25
2;0.002535;0.008;0.014;0.000;55.75
2;0.001916;0.006;0.011;0.000;54.09
2;0.002210;0.000;0.014;0.008;56.01
2;0.002331;0.007;0.016;0.000;45.24
2;0.001978;0.000;0.012;0.006;56.58
2;0.002047;0.007;0.012;0.000;56.72
2;0.001981;0.000;0.010;0.005;54.93
2;0.002106;0.000;0.012;0.007;59.50
2;0.002295;0.007;0.012;0.000;56.96
2;0.002079;0.007;0.013;0.000;55.53
2;0.002062;0.000;0.011;0.006;55.50
2;0.002519;0.007;0.012;0.000;58.59
2;0.001996;0.006;0.011;0.000;57.11
2;0.002143;0.007;0.012;0.000;56.63
2;0.001989;0.000;0.010;0.006;58.76
2;0.002163;0.008;0.012;0.000;67.22
2;0.002008;0.006;0.012;0.000;52.04
2;0.002077;0.007;0.011;0.000;58.88
2;0.002718;0.007;0.012;0.000;58.29
2;0.002115;0.000;0.012;0.006;53.51
2;0.002158;0.006;0.011;0.000;53.90
2;0.002115;0.003;0.010;0.003;56.95
2;0.002052;0.000;0.012;0.006;57.24
2;0.001984;0.000;0.010;0.007;80.15
2;0.002032;0.007;0.012;0.000;56.46
2;0.001992;0.006;0.010;0.000;59.42
2;0.002131;0.006;0.011;0.000;53.85
2;0.002103;0.008;0.011;0.000;72.06
2;0.001969;0.007;0.012;0.000;55.07
2;0.002211;0.008;0.011;0.000;70.49
2;0.002024;0.006;0.011;0.000;55.84
2;0.002010;0.006;0.011;0.000;55.93
2;0.002106;0.007;0.012;0.000;56.82
2;0.002222;0.007;0.012;0.000;55.93
2;0.001993;0.006;0.012;0.000;54.50
2;0.002204;0.000;0.011;0.006;59.49
2;0.002065;0.006;0.012;0.000;49.12
2;0.001995;0.000;0.011;0.006;57.22
2;0.002135;0.006;0.011;0.000;58.56
2;0.002756;0.006;0.012;0.000;52.96
2;0.002097;0.007;0.012;0.000;59.61
2;0.002096;0.008;0.012;0.000;61.46
2;0.002272;0.007;0.012;0.000;59.87
2;0.002076;0.007;0.013;0.000;54.19
2;0.002112;0.007;0.013;0.000;55.77
2;0.002122;0.007;0.013;0.000;54.45
2;0.001998;0.007;0.013;0.000;51.98
2;0.002221;0.009;0.012;0.000;74.96
2;0.002103;0.003;0.014;0.005;62.34
2;0.002079;0.007;0.012;0.000;56.58
