nThread;timeInt;user;real;sys;pCPU
1;0.003224;0.000;0.016;0.009;59.64
1;0.002703;0.008;0.015;0.000;53.71
1;0.002491;0.007;0.013;0.000;54.01
1;0.002530;0.007;0.014;0.000;55.29
1;0.002500;0.007;0.012;0.000;55.08
1;0.002525;0.000;0.013;0.007;55.82
1;0.002590;0.007;0.012;0.000;60.53
1;0.002480;0.008;0.014;0.000;55.46
1;0.002593;0.007;0.013;0.000;56.84
1;0.002538;0.004;0.014;0.003;51.92
1;0.002510;0.007;0.013;0.000;56.08
1;0.002705;0.007;0.012;0.000;61.52
1;0.002439;0.007;0.012;0.000;56.75
1;0.002469;0.007;0.012;0.000;60.54
1;0.002554;0.008;0.013;0.000;58.26
1;0.002698;0.008;0.013;0.000;59.84
1;0.002494;0.000;0.012;0.007;54.93
1;0.002442;0.000;0.013;0.007;55.35
1;0.002567;0.007;0.012;0.000;59.24
1;0.002458;0.007;0.012;0.000;57.44
1;0.002896;0.008;0.013;0.000;59.20
1;0.002447;0.006;0.011;0.000;51.41
1;0.002556;0.007;0.012;0.000;58.69
1;0.002478;0.007;0.012;0.000;57.41
1;0.002535;0.004;0.012;0.003;58.95
1;0.002494;0.007;0.013;0.000;53.24
1;0.002433;0.007;0.013;0.000;54.84
1;0.002366;0.007;0.013;0.000;52.71
1;0.002562;0.004;0.013;0.003;55.66
1;0.002380;0.007;0.012;0.000;53.51
1;0.002396;0.006;0.012;0.000;49.93
1;0.002384;0.000;0.012;0.006;56.33
1;0.002903;0.008;0.013;0.000;59.95
1;0.002446;0.006;0.011;0.000;53.84
1;0.002436;0.006;0.011;0.000;59.99
1;0.002496;0.006;0.011;0.000;61.46
1;0.002597;0.007;0.012;0.000;58.53
1;0.002851;0.007;0.011;0.000;63.54
1;0.002409;0.007;0.012;0.000;58.17
1;0.002447;0.010;0.015;0.000;63.42
1;0.002489;0.005;0.011;0.001;55.87
1;0.002480;0.007;0.013;0.000;54.33
1;0.002552;0.007;0.012;0.000;57.02
1;0.002496;0.007;0.013;0.000;52.98
1;0.002510;0.007;0.011;0.000;60.73
1;0.002717;0.008;0.013;0.000;62.48
1;0.002488;0.000;0.012;0.006;58.32
1;0.002489;0.008;0.014;0.000;57.68
1;0.002475;0.006;0.011;0.000;60.01
1;0.002449;0.007;0.011;0.000;58.84
1;0.002574;0.007;0.012;0.000;58.18
1;0.002478;0.007;0.012;0.000;57.80
1;0.002574;0.007;0.013;0.000;53.28
1;0.002446;0.007;0.013;0.000;55.43
1;0.002502;0.007;0.014;0.000;53.60
1;0.002583;0.007;0.013;0.000;57.85
1;0.002464;0.007;0.012;0.000;55.50
1;0.002588;0.008;0.014;0.000;57.11
1;0.002524;0.004;0.012;0.003;58.73
1;0.002543;0.000;0.014;0.007;52.99
1;0.002583;0.000;0.013;0.007;55.55
1;0.002418;0.000;0.012;0.006;51.11
1;0.002423;0.006;0.012;0.000;52.30
1;0.002728;0.006;0.013;0.000;49.86
1;0.002472;0.006;0.012;0.000;52.19
1;0.002387;0.007;0.012;0.000;58.26
1;0.002990;0.008;0.013;0.000;59.92
1;0.003011;0.008;0.017;0.000;48.34
1;0.002591;0.008;0.013;0.000;60.62
1;0.002833;0.008;0.014;0.000;55.69
1;0.002891;0.008;0.015;0.000;56.43
1;0.002580;0.007;0.012;0.000;56.09
1;0.002685;0.007;0.012;0.000;58.77
1;0.002670;0.007;0.012;0.000;57.35
1;0.002902;0.007;0.013;0.000;58.77
1;0.002575;0.007;0.012;0.000;56.58
1;0.002527;0.007;0.013;0.000;56.70
1;0.002577;0.008;0.014;0.000;55.45
1;0.002610;0.007;0.013;0.000;54.94
1;0.002595;0.007;0.012;0.000;57.04
1;0.002497;0.007;0.011;0.000;59.35
1;0.002539;0.004;0.015;0.005;58.53
1;0.002452;0.007;0.012;0.000;54.66
1;0.002492;0.007;0.012;0.000;57.63
1;0.002506;0.007;0.012;0.000;57.30
1;0.002444;0.007;0.012;0.000;57.37
1;0.002932;0.007;0.012;0.000;59.99
1;0.002454;0.006;0.010;0.000;55.73
1;0.002448;0.007;0.012;0.000;57.21
1;0.002602;0.008;0.014;0.000;52.82
1;0.002493;0.007;0.015;0.000;46.90
1;0.002460;0.006;0.011;0.000;54.88
