nThread;timeInt;user;real;sys;pCPU
4;0.002112;0.006;0.010;0.000;58.92
4;0.002602;0.000;0.011;0.006;61.48
4;0.002284;0.000;0.012;0.007;59.96
4;0.002138;0.000;0.011;0.006;58.94
4;0.001765;0.005;0.010;0.000;58.75
4;0.001830;0.007;0.011;0.000;59.99
4;0.001665;0.005;0.010;0.000;55.19
4;0.002063;0.000;0.011;0.006;59.06
4;0.001666;0.006;0.010;0.000;54.53
4;0.001807;0.007;0.011;0.002;91.94
4;0.002230;0.006;0.010;0.000;58.71
4;0.002013;0.010;0.011;0.000;87.83
4;0.001956;0.006;0.011;0.000;58.64
4;0.001692;0.006;0.011;0.000;54.97
4;0.002374;0.000;0.012;0.009;82.61
4;0.002151;0.006;0.010;0.000;58.08
4;0.002406;0.001;0.012;0.007;59.80
4;0.001612;0.006;0.010;0.000;59.93
4;0.002136;0.007;0.012;0.000;56.26
4;0.001683;0.005;0.010;0.000;56.71
4;0.002101;0.007;0.012;0.000;55.37
4;0.002178;0.006;0.011;0.000;58.37
4;0.002154;0.006;0.011;0.000;57.40
4;0.002572;0.008;0.014;0.000;57.99
4;0.001657;0.006;0.010;0.000;58.04
4;0.002424;0.000;0.011;0.006;59.21
4;0.002004;0.000;0.010;0.006;60.41
4;0.002124;0.006;0.011;0.000;60.25
4;0.002788;0.007;0.012;0.000;60.12
4;0.001863;0.005;0.010;0.000;51.61
4;0.002209;0.000;0.013;0.007;57.40
4;0.001956;0.006;0.012;0.000;54.06
4;0.002002;0.000;0.012;0.006;52.46
4;0.002192;0.007;0.013;0.000;53.36
4;0.002315;0.000;0.012;0.007;56.80
4;0.002172;0.000;0.013;0.007;56.61
4;0.001777;0.006;0.012;0.000;52.42
4;0.002469;0.007;0.013;0.000;56.38
4;0.002134;0.007;0.013;0.000;55.24
4;0.001733;0.011;0.012;0.000;89.85
4;0.002273;0.007;0.012;0.000;55.80
4;0.001983;0.007;0.012;0.000;56.24
4;0.002068;0.012;0.012;0.000;98.52
4;0.002099;0.007;0.012;0.000;57.50
4;0.001614;0.006;0.012;0.000;55.11
4;0.002143;0.007;0.013;0.000;52.68
4;0.001941;0.009;0.015;0.000;63.69
4;0.001585;0.000;0.012;0.006;52.19
4;0.001618;0.005;0.011;0.000;54.54
4;0.002261;0.011;0.014;0.003;93.73
4;0.001988;0.006;0.011;0.000;58.43
4;0.001885;0.007;0.014;0.000;51.51
4;0.001771;0.006;0.011;0.000;54.81
4;0.001888;0.006;0.011;0.000;58.27
4;0.001782;0.007;0.012;0.000;54.42
4;0.001896;0.006;0.011;0.000;54.39
4;0.002169;0.000;0.013;0.006;53.54
4;0.002061;0.007;0.012;0.000;57.10
4;0.001606;0.006;0.011;0.000;51.26
4;0.002114;0.006;0.011;0.000;57.17
4;0.001978;0.006;0.012;0.000;53.98
4;0.002281;0.000;0.013;0.007;55.11
4;0.001677;0.008;0.011;0.000;72.30
4;0.002196;0.007;0.012;0.000;52.92
4;0.002219;0.000;0.012;0.006;55.71
4;0.002324;0.010;0.014;0.000;70.88
4;0.001745;0.006;0.013;0.000;50.79
4;0.001679;0.000;0.012;0.006;56.27
4;0.002260;0.010;0.012;0.000;85.64
