nThread;timeInt;user;real;sys;pCPU
2;0.013187;0.037;0.035;0.000;105.80
2;0.009938;0.029;0.031;0.001;96.13
2;0.010149;0.020;0.032;0.010;96.22
2;0.010031;0.029;0.029;0.000;101.12
2;0.010231;0.031;0.033;0.000;96.31
2;0.010077;0.030;0.031;0.000;98.15
2;0.010122;0.031;0.031;0.000;99.67
2;0.010046;0.021;0.032;0.010;100.30
2;0.010063;0.023;0.031;0.008;98.91
2;0.011513;0.031;0.032;0.000;98.28
2;0.012631;0.035;0.038;0.000;92.23
2;0.014379;0.040;0.040;0.000;101.50
2;0.020241;0.046;0.042;0.000;110.32
2;0.010350;0.034;0.035;0.000;99.01
2;0.010169;0.030;0.031;0.000;98.42
2;0.010050;0.031;0.031;0.000;99.02
2;0.015472;0.046;0.047;0.000;99.31
2;0.012058;0.028;0.037;0.009;101.79
2;0.011226;0.034;0.033;0.000;100.99
2;0.010999;0.034;0.034;0.000;99.90
2;0.010985;0.025;0.032;0.008;100.54
2;0.012267;0.023;0.034;0.011;100.77
2;0.011759;0.034;0.034;0.000;99.60
2;0.010668;0.032;0.031;0.000;102.24
2;0.010889;0.033;0.032;0.000;101.58
2;0.011788;0.023;0.034;0.011;98.35
2;0.010663;0.021;0.033;0.011;98.39
2;0.011234;0.016;0.032;0.016;100.02
2;0.011291;0.025;0.033;0.008;102.96
2;0.011655;0.034;0.032;0.000;104.60
2;0.010272;0.032;0.032;0.000;97.65
2;0.010747;0.032;0.031;0.000;100.83
2;0.010357;0.031;0.032;0.000;98.50
2;0.011102;0.033;0.032;0.000;101.93
2;0.010778;0.032;0.031;0.000;101.43
2;0.010234;0.030;0.030;0.000;100.63
2;0.010130;0.031;0.031;0.000;97.58
2;0.010343;0.031;0.032;0.000;96.57
2;0.011370;0.022;0.032;0.011;100.80
2;0.016272;0.041;0.037;0.000;111.31
2;0.011474;0.035;0.035;0.000;98.12
2;0.011173;0.033;0.032;0.000;100.87
2;0.010627;0.021;0.031;0.010;101.33
2;0.010700;0.033;0.033;0.000;98.41
2;0.013394;0.036;0.035;0.000;103.91
2;0.010896;0.021;0.031;0.010;102.78
2;0.010565;0.021;0.033;0.011;97.80
2;0.010832;0.033;0.032;0.000;100.29
2;0.009997;0.031;0.031;0.000;98.97
2;0.011175;0.033;0.033;0.000;100.71
2;0.010142;0.032;0.032;0.000;99.36
2;0.010144;0.021;0.032;0.010;99.25
2;0.010446;0.032;0.031;0.000;102.39
2;0.009954;0.030;0.031;0.000;99.17
2;0.010271;0.021;0.031;0.010;99.43
2;0.010027;0.031;0.032;0.000;97.18
2;0.011079;0.022;0.033;0.011;98.28
2;0.010779;0.032;0.033;0.000;97.66
2;0.010805;0.024;0.031;0.008;101.72
2;0.010793;0.021;0.030;0.010;103.55
2;0.010423;0.021;0.031;0.010;100.07
2;0.010403;0.031;0.031;0.000;100.03
2;0.010845;0.031;0.031;0.000;100.48
2;0.012924;0.034;0.034;0.000;98.62
2;0.011312;0.031;0.031;0.000;100.21
2;0.010040;0.031;0.032;0.000;98.39
2;0.010702;0.021;0.031;0.010;101.09
2;0.009946;0.030;0.030;0.000;99.79
2;0.010185;0.031;0.032;0.000;98.34
2;0.011185;0.033;0.032;0.000;102.84
2;0.010043;0.023;0.031;0.008;100.72
2;0.010121;0.011;0.031;0.020;99.36
2;0.010244;0.031;0.032;0.000;98.79
2;0.010407;0.031;0.032;0.000;97.70
2;0.012367;0.036;0.035;0.000;102.97
2;0.009989;0.030;0.031;0.000;98.02
2;0.009985;0.030;0.031;0.000;97.54
2;0.009982;0.023;0.032;0.008;97.60
2;0.010366;0.031;0.031;0.000;97.35
2;0.010278;0.023;0.033;0.008;94.96
2;0.010072;0.031;0.032;0.000;97.50
2;0.009964;0.030;0.029;0.000;102.09
2;0.011385;0.024;0.032;0.008;100.58
2;0.010065;0.031;0.031;0.000;98.63
2;0.010248;0.021;0.032;0.010;96.10
2;0.012196;0.035;0.033;0.000;103.68
2;0.010123;0.030;0.030;0.000;100.17
2;0.010447;0.031;0.032;0.000;98.07
2;0.013167;0.017;0.033;0.017;103.24
2;0.010193;0.031;0.032;0.000;97.13
2;0.010450;0.031;0.031;0.000;98.01
2;0.010961;0.032;0.032;0.000;98.27
2;0.010030;0.022;0.031;0.008;99.08
2;0.010030;0.031;0.032;0.000;95.50
2;0.010330;0.031;0.031;0.000;99.97
2;0.011603;0.033;0.032;0.000;100.81
2;0.010104;0.021;0.032;0.010;96.59
2;0.010642;0.032;0.031;0.000;101.22
2;0.010008;0.030;0.030;0.000;99.88
2;0.010010;0.030;0.031;0.000;96.89
2;0.010361;0.031;0.033;0.000;95.65
2;0.009982;0.031;0.031;0.000;99.67
2;0.010368;0.021;0.031;0.010;99.63
2;0.010025;0.021;0.031;0.010;99.34
2;0.009662;0.030;0.030;0.000;97.61
2;0.010324;0.023;0.032;0.008;97.24
2;0.010634;0.030;0.030;0.000;100.81
2;0.010263;0.030;0.029;0.000;103.26
