nThread;timeInt;user;real;sys;pCPU
16;0.005664;0.020;0.016;0.000;124.39
16;0.005329;0.001;0.018;0.019;112.02
16;0.005377;0.000;0.017;0.018;110.66
16;0.005235;0.018;0.016;0.000;112.48
16;0.005937;0.000;0.017;0.020;119.59
16;0.005103;0.018;0.015;0.000;121.87
16;0.005163;0.019;0.017;0.000;112.49
16;0.005456;0.000;0.017;0.022;129.48
16;0.005101;0.017;0.014;0.000;116.07
16;0.005109;0.000;0.014;0.018;127.84
16;0.005029;0.000;0.016;0.018;114.78
16;0.005407;0.000;0.017;0.019;118.62
16;0.004871;0.000;0.023;0.018;78.18
16;0.004715;0.000;0.015;0.018;116.70
16;0.005100;0.009;0.015;0.008;115.62
16;0.005332;0.018;0.016;0.000;117.65
16;0.004930;0.017;0.016;0.000;108.20
16;0.005277;0.000;0.019;0.018;93.08
16;0.005116;0.000;0.018;0.018;97.24
16;0.004799;0.017;0.014;0.000;120.42
16;0.005447;0.019;0.016;0.000;119.27
16;0.005713;0.000;0.015;0.017;115.65
16;0.004992;0.008;0.014;0.008;116.76
16;0.005698;0.000;0.017;0.018;113.66
16;0.005221;0.000;0.015;0.017;115.32
16;0.004797;0.000;0.015;0.018;117.37
16;0.005736;0.000;0.016;0.019;123.93
16;0.005249;0.000;0.014;0.017;119.26
16;0.004959;0.000;0.013;0.015;114.68
16;0.005200;0.000;0.015;0.017;117.39
16;0.005334;0.018;0.014;0.000;123.24
16;0.004986;0.000;0.015;0.017;118.65
16;0.005461;0.000;0.018;0.018;102.22
16;0.005126;0.019;0.016;0.000;118.18
16;0.005197;0.000;0.016;0.019;122.01
16;0.005171;0.019;0.015;0.000;127.29
16;0.004880;0.017;0.014;0.000;124.29
16;0.005770;0.019;0.016;0.000;118.18
16;0.005283;0.018;0.015;0.000;120.96
16;0.004950;0.018;0.016;0.000;117.14
16;0.005332;0.000;0.015;0.016;115.35
16;0.004799;0.017;0.015;0.000;113.05
16;0.005191;0.009;0.014;0.008;124.30
16;0.005612;0.000;0.017;0.018;111.05
16;0.005510;0.001;0.016;0.018;117.60
16;0.006321;0.000;0.019;0.026;140.00
16;0.005067;0.000;0.015;0.017;117.42
16;0.005723;0.000;0.016;0.018;113.02
16;0.005296;0.000;0.016;0.019;122.34
16;0.005219;0.018;0.015;0.000;113.96
