| Version  | Threads |        TimeInt        |          User         |          Sys           |         Real         |       Speedup       |      Efficiency      |
|  Serial  |    1    | 0.0008438285714285715 |  0.00524516129032258  | 4.4871794871794874e-05 | 0.010571428571428568 |         1.0         |         1.0          |
| Parallel |    1    | 0.0008388959537572252 | 0.0052303030303030296 |          0.0           | 0.01049673202614379  |  1.0058798920763108 |  1.0058798920763108  |
| Parallel |    2    | 0.0008675051020408163 |  0.00525287356321839  | 2.3255813953488374e-05 | 0.010550335570469796 |  0.9727073298398529 | 0.48635366491992643  |
| Parallel |    4    | 0.0009288109756097561 |  0.005172619047619047 | 3.4883720930232556e-05 | 0.010485915492957746 |  0.9085040913460412 |  0.2271260228365103  |
| Parallel |    8    |  0.002723842105263158 |  0.010539267015706805 | 0.0005621301775147929  | 0.011930481283422457 | 0.30979349713336146 | 0.03872418714167018  |
| Parallel |    16   | 0.0051631257861635225 | 0.0007054263565891473 |  0.016423728813559323  | 0.014940476190476192 | 0.16343366525950573 | 0.010214604078719108 |
